schedule,time_day,dose_uM,effective_exposure,A2780Naive,total_A2780cis,total
Back-loaded,5.5,0.8718181818181815,0.7963575584548775,1029.7303241066109,323.35802556305634,1353.088349669667
Back-loaded,5.6,0.8718181818181815,0.806125893642249,1054.3274909987374,339.7360345313198,1394.0635255300572
Back-loaded,5.7,0.8718181818181815,0.8146297233420695,1078.702230073488,356.7023321057099,1435.404562179198
Back-loaded,5.8,0.8718181818181815,0.8220327370774111,1102.8358709904946,374.2491456690478,1477.0850166595424
Back-loaded,5.9,0.8718181818181815,0.8284774348548081,1126.7102274818064,392.36569563869773,1519.075923120504
Back-loaded,6.0,0.8718181818181815,0.8340878701352613,1150.3076444154303,411.0380906501714,1561.3457350656017
Back-loaded,6.1,0.9848951048951046,0.8536097817254752,1165.2682941336436,430.305564176337,1595.5738583099806
Back-loaded,6.2,0.9848951048951046,0.8706045928569435,1179.8623122145914,450.2153532264311,1630.0776654410224
Back-loaded,6.3,0.9848951048951046,0.8853994352605443,1194.091925231824,470.7611831002094,1664.8531083320333
Back-loaded,6.4,0.9848951048951046,0.8982790936488662,1207.959307064277,491.93400140262736,1699.8933084669045
Back-loaded,6.5,0.9848951048951046,0.9094914875138701,1221.4665930094131,513.7218629741674,1735.1884559835808
Back-loaded,6.6,0.9848951048951046,0.9192524433089359,1234.615896730352,536.1098355412138,1770.725732271566
Back-loaded,6.7,0.9848951048951046,0.9277498488746271,1247.4093295008884,559.0799291697215,1806.4892586706098
Back-loaded,6.8,0.9848951048951046,0.9351472700763933,1259.8490212373304,582.6110524460018,1842.4600736833322
Back-loaded,6.9,0.9848951048951046,0.9415870992706037,1271.9371428279433,606.6789980599681,1878.6161408879113
Back-loaded,7.0,0.9848951048951046,0.9471932962034134,1283.6769478612566,629.6962671427034,1913.37321500396
Back-loaded,7.1,1.0979720279720278,0.966711518097772,1287.721772200668,647.9673538124962,1935.6891260131642
Back-loaded,7.2,1.0979720279720278,0.9837031171624465,1291.514317054564,668.1689117186435,1959.6832287732072
Back-loaded,7.3,1.0979720279720278,0.9984951632995024,1295.0577846611488,689.9892805377929,1985.0470651989417
Back-loaded,7.4,1.0979720279720278,1.0113723873964198,1298.356105927752,713.180040709333,2011.536146637085
Back-loaded,7.5,1.0979720279720278,1.022582662087683,1301.413719458156,737.5410512503687,2038.9547707085248
Back-loaded,7.6,1.0979720279720278,1.0323417730348674,1304.2354082719155,762.9089392000311,2067.1443474719463
Back-loaded,7.7,1.0979720279720278,1.0408375725672092,1306.826180516125,789.1482361241941,2095.9744166403193
Back-loaded,7.8,1.0979720279720278,1.048233595635741,1309.1911836754439,816.1445553982945,2125.3357390737383
Back-loaded,7.9,1.0979720279720278,1.054672207684203,1311.3356442048128,843.799349950113,2155.1349941549256
Back-loaded,8.0,1.0979720279720278,1.060277345029837,1313.264826346741,872.0258987070283,2185.290725053769
Back-loaded,8.1,1.2110489510489506,1.0797946444999387,1307.5159017764354,900.7157758169861,2208.2316775934214
Back-loaded,8.2,1.2110489510489506,1.096785440547654,1301.691519200331,930.1040722009658,2231.795591401297
Back-loaded,8.3,1.2110489510489506,1.1115767876178437,1295.7966328401587,960.1259285649494,2255.9225614051084
Back-loaded,8.4,1.2110489510489506,1.1244534031417086,1289.8359629119252,990.7230532353843,2280.5590161473096
Back-loaded,8.5,1.2110489510489506,1.1356631480393578,1283.8140018387294,1021.8413193108564,2305.6553211495857
Back-loaded,8.6,1.2110489510489506,1.1454217977744114,1277.735025844269,1053.429055204368,2331.164081048637
Back-loaded,8.7,1.2110489510489506,1.153917195798271,1271.6031098277876,1085.4358544115123,2357.0389642393
Back-loaded,8.8,1.2110489510489506,1.1613128693333654,1265.422144001423,1117.8117756821107,2383.2339196835337
Back-loaded,8.9,1.2110489510489506,1.1677511770952946,1259.1958511944856,1150.5068378589463,2409.7026890534316
Back-loaded,9.0,1.2110489510489506,1.1733560495441193,1252.9278040396184,1183.470737781366,2436.3985418209845
Back-loaded,9.1,1.324125874125874,1.1928731184081411,1239.1351336204048,1216.725046180914,2455.8601798013187
Back-loaded,9.2,1.324125874125874,1.2098637137016088,1225.4803933060543,1250.4854027981414,2475.9657961041958
Back-loaded,9.3,1.324125874125874,1.2246548860050688,1211.9630836506794,1284.708467596632,2496.6715512473115
Back-loaded,9.4,1.324125874125874,1.2375313493856466,1198.5826368434568,1319.3489802499068,2517.9316170933635
Back-loaded,9.5,1.324125874125874,1.2487409618348635,1185.338428880748,1354.3598011798717,2539.6982300606196
Back-loaded,9.6,1.324125874125874,1.258499496266852,1172.229790609029,1389.6920412593524,2561.9218318683816
Back-loaded,9.7,1.324125874125874,1.2669947939135802,1159.2560175913502,1425.295260640865,2584.5512782322153
Back-loaded,9.8,1.324125874125874,1.2743903800653147,1146.4163787868897,1461.1177213999338,2607.5341001868237
Back-loaded,9.9,1.324125874125874,1.2808286117556118,1133.7101240592465,1497.1066815088463,2630.8168055680926
Back-loaded,10.0,1.324125874125874,1.2864334179802261,1121.1364905479893,1533.2087195447725,2654.3452100927616
Back-loaded,10.1,1.4372027972027968,1.3059504291926636,1101.591819849911,1569.489749881801,2671.081569731712
Back-loaded,10.2,1.4372027972027968,1.3229409742974794,1082.3838451381578,1606.1951176490668,2688.5789627872246
Back-loaded,10.3,1.4372027972027968,1.3377321029091465,1063.5067885293963,1643.2689026223316,2706.775691151728
Back-loaded,10.4,1.4372027972027968,1.350608528253771,1044.9550104579587,1680.6534975113132,2725.608507969272
Back-loaded,10.5,1.4372027972027968,1.36181810759072,1026.723000844739,1718.2899632565775,2745.0129641013164
Back-loaded,10.6,1.4372027972027968,1.3715766131967553,1008.8053710476107,1756.1184097112416,2764.9237807588524
Back-loaded,10.7,1.4372027972027968,1.3800718857490222,991.1968465351043,1794.0783950188782,2785.2752415539826
Back-loaded,10.8,1.4372027972027968,1.3874674500548239,973.8922602284301,1832.109336804949,2806.001597033379
Back-loaded,10.9,1.4372027972027968,1.3939056627271824,956.8865464599793,1870.150928186775,2827.037474646754
Back-loaded,11.0,1.4372027972027968,1.3995104523957607,940.1747354993329,1908.143551615832,2848.318287115165
Back-loaded,11.1,1.47,1.4086352846263048,921.9232695946599,1946.0704088078842,2867.993678402544
Back-loaded,11.2,1.47,1.4165789124646466,904.0186599048012,1983.9670356592515,2887.9856955640525
Back-loaded,11.3,1.47,1.4234942421539756,886.4546718522663,2021.7733682096793,2908.2280400619456
Back-loaded,11.4,1.47,1.4295143863104354,869.2251808170489,2059.430873489485,2928.6560543065334
Back-loaded,11.5,1.47,1.434755226196993,852.3241668065913,2096.8829164782,2949.207083284791
Back-loaded,11.6,1.47,1.439317642312402,835.7457098921578,2134.0751002398306,2969.8208101319888
Back-loaded,11.7,1.47,1.4432894562316791,819.4839863218556,2170.955574441238,2990.439560763093
Back-loaded,11.8,1.47,1.4467471210764262,803.5332652267946,2207.475308283744,3011.0085735105386
Back-loaded,11.9,1.47,1.4497571931547195,787.8879058432092,2243.588324773248,3031.4762306164575
Back-loaded,12.0,1.47,1.452377613098047,772.54235517967,2279.2518941891385,3051.794249368809
Back-loaded,12.1,1.47,1.4546588211557887,757.4911460647778,2314.4266855550686,3071.9178316198463
Back-loaded,12.2,1.47,1.4566447281154555,742.7288955168127,2349.076875834738,3091.805771351551
Back-loaded,12.3,1.47,1.4583735605378503,728.2503033827284,2383.1702174452935,3111.420520828022
Back-loaded,12.4,1.47,1.4598785965770127,714.050151199495,2416.6780654761333,3130.728216675628
Back-loaded,12.5,1.47,1.461188806548688,700.123301236133,2449.5753667025306,3149.6986679386637
Back-loaded,12.6,1.47,1.462329410577567,686.4646956797767,2481.840613077687,3168.305308757464
Back-loaded,12.7,1.47,1.463322364057406,673.0693559337273,2513.455762864962,3186.5251187986887
Back-loaded,12.8,1.47,1.4641867802686068,659.932381999732,2544.4061329305264,3204.338514930258
Back-loaded,12.9,1.47,1.46493929828819,647.0489519206233,2574.680265956871,3221.729217877494
Back-loaded,13.0,1.47,1.4655944032740285,634.4143212629809,2604.2697764647246,3238.684097727705
Back-loaded,13.1,1.47,1.466164705288468,622.0238226226766,2633.169179553828,3255.1930021765047
Back-loaded,13.2,1.47,1.466661182028388,609.8728651390096,2661.375706202931,3271.2485713419405
Back-loaded,13.3,1.47,1.4670933901339895,597.9569340056881,2688.889108819414,3286.846042825102
Back-loaded,13.4,1.47,1.467469649143784,586.2715899691685,2715.711460513215,3301.9830504823835
Back-loaded,13.5,1.47,1.467797201636709,574.8124688068474,2741.8469513025498,3316.659420109397
Back-loaded,13.6,1.47,1.4680823526439382,563.5752807793557,2767.301684154299,3330.8769649336546
Back-loaded,13.7,1.47,1.4683305910139117,552.5558100527188,2792.0834734331293,3344.639283485848
Back-loaded,13.8,1.47,1.4685466950667303,541.7499140874673,2816.2016479923313,3357.951562079799
Back-loaded,13.9,1.47,1.4687348245716485,531.1535229929264,2839.6668607966435,3370.82038378957
Back-loaded,14.0,1.47,1.468898600818134,520.7626388458757,2862.4909066318305,3383.253545477706
Pulsed,0.0,0.0,0.0,33.5,33.5,67.0
Pulsed,0.1,1.47,0.1902906719543006,36.49514227116838,33.53677819317267,70.03192046434106
Pulsed,0.2,1.47,0.3559483236140864,39.74522182285847,33.66200999766515,73.40723182052362
Pulsed,0.3,1.47,0.5001616855807818,43.26988264959138,33.87458640208992,77.1444690516813
Pulsed,0.4,1.47,0.6257067090756635,47.08998698786512,34.17404909144753,81.26403607931265
Pulsed,0.5,1.47,0.7349999999980993,51.22764837500201,34.56055546899967,85.78820384400169
Pulsed,0.6,1.47,0.8301453359750625,55.70625891128413,35.034851292968995,90.74111020425312
Pulsed,0.7,1.47,0.9129741618048373,60.5505095108894,35.598249939557554,96.14875945044696
Pulsed,0.8,1.47,0.9850808427882503,65.786401822016,36.25261743658855,102.03901925860455
Pulsed,0.9,1.47,1.0478533545358621,71.4412503965358,37.00036251691572,108.44161291345154
Pulsed,1.0,1.47,1.1024999999973082,77.5436735979709,37.84443102139641,115.38810461936731
Pulsed,1.1,0.5299999999999998,1.0283901974851437,84.12357165750275,38.78830404070127,122.91187569820403
Pulsed,1.2,0.5299999999999998,0.9638738671623276,91.21209022556624,39.83599922592765,131.0480894514939
Pulsed,1.3,0.5299999999999998,0.9077091394579526,98.84156772632302,40.9920747218008,139.8336424481238
Pulsed,1.4,0.5299999999999998,0.8588149041175066,107.0454648093462,42.26163518471931,149.3070999940655
Pulsed,1.5,0.5299999999999998,0.8162499999999309,115.85827421292646,43.65033934228979,159.50861355521624
Pulsed,1.6,0.5299999999999998,0.7791950987437201,125.3154094124728,45.164408532385906,170.47981794485872
Pulsed,1.7,0.5299999999999998,0.7469369335822387,135.45307053152902,46.81063562916089,182.26370616068994
Pulsed,1.8,0.5299999999999998,0.7188545697300094,146.30808614776853,48.596393721841956,194.9044798696105
Pulsed,1.9,0.5299999999999998,0.6944074520597645,157.91772983735046,50.529643860636256,208.44737369798673
Pulsed,2.0,0.5299999999999998,0.673125000000967,170.3195105728541,52.61894112395557,222.9384516968097
Pulsed,2.1,1.47,0.7762800198735067,183.55093642621233,54.87343819396543,238.42437462017776
Pulsed,2.2,1.47,0.8660816805305562,197.64925143075314,57.30288555508729,254.95213698584044
Pulsed,2.3,1.47,0.9442585668005801,212.65114592584888,59.91762735487847,272.5687732807273
Pulsed,2.4,1.47,1.012315499179749,228.59244124186833,62.728591891556064,291.3210331334244
Pulsed,2.5,1.47,1.0715624999986761,245.50775017747094,65.7472756207881,311.25502579825906
Pulsed,2.6,1.47,1.12314000993504,263.2478136115908,68.9857581644103,332.2335717760011
Pulsed,2.7,1.47,1.1680408402637388,280.61766638385245,72.45770210339093,353.07536848724334
Pulsed,2.8,1.47,1.2071292833988476,297.2950868131787,76.1788789424273,373.47396575560606
Pulsed,2.9,1.47,1.2411577495884762,313.1773554806413,80.16651542761781,393.34387090825913
Pulsed,3.0,1.47,1.2707812499979485,328.1818279380053,84.43936640460844,412.62119434261376
Pulsed,3.1,0.5299999999999998,1.1748875344654786,350.01986012226087,89.01069762481046,439.0305577470713
Pulsed,3.2,0.5299999999999998,1.0914072063920415,372.8217778546252,93.89090226870016,466.7126801233254
Pulsed,3.3,0.5299999999999998,1.0187333597635075,396.5912683502649,99.09585122032225,495.68711957058713
Pulsed,3.4,0.5299999999999998,0.9554671016441013,421.3285223591157,104.64160933115144,525.9701316902672
Pulsed,3.5,0.5299999999999998,0.9003906250005881,447.03003901266607,110.5443204571458,557.5743594698118
Pulsed,3.6,0.5299999999999998,0.8524437672341946,473.6884522774305,116.82007589770339,590.5085281751338
Pulsed,3.7,0.5299999999999998,0.8107036031973708,501.2923826262689,123.48476580970775,624.7771484359766
Pulsed,3.8,0.5299999999999998,0.774366679883035,529.8263174099128,130.55391347953312,660.380230889446
Pulsed,3.9,0.5299999999999998,0.7427335508232882,559.2705232038797,138.04249270480867,697.3130159086884
Pulsed,4.0,0.5299999999999998,0.7151953125015051,589.6009931181893,145.96472896499736,735.5657220831868
Pulsed,4.1,1.47,0.8129043541190297,594.1232224857832,154.3859588874761,748.5091813732593
Pulsed,4.2,1.47,0.8979650153384173,597.5515693024992,163.3897294421014,760.9412987446007
Pulsed,4.3,1.47,0.9720146218773635,599.9482062941437,173.019132418239,772.9673387123827
Pulsed,4.4,1.47,1.0364785485617338,601.3754025627784,183.32036467018784,784.6957672329662
Pulsed,4.5,1.47,1.09259765624911,601.8949047143914,194.34287380986564,796.237778524257
Pulsed,4.6,1.47,1.141452177058038,601.5674378121874,206.13949605631782,807.7069338685053
Pulsed,4.7,1.47,1.1839825076678128,600.4523092046543,218.76658207998818,819.2188912846424
Pulsed,4.8,1.47,1.2210073109373183,598.6071000579843,232.2841058595255,830.8912059175098
Pulsed,4.9,1.47,1.2532392742795087,596.0874311748388,246.75575065611895,842.8431818309577
Pulsed,5.0,1.47,1.2812988281231845,592.9467913436284,262.24896520809125,855.1957565517197
Pulsed,5.1,0.5299999999999998,1.1840436180269163,622.949521675129,278.69923579785853,901.6487574729874
Pulsed,5.2,0.5299999999999998,1.0993780400940438,653.6912145952122,296.00169262723307,949.6929072224452
Pulsed,5.3,0.5299999999999998,1.0256723735327353,685.1325094709138,314.16233682501917,999.2948462959329
Pulsed,5.4,0.5299999999999998,0.9615078639896321,717.2301378927157,333.1817005912981,1050.4118384840137
Pulsed,5.5,0.5299999999999998,0.9056494140632395,749.9371255393426,353.0542873727112,1102.9914129120539
Pulsed,5.6,0.5299999999999998,0.8570218090149537,783.2030405168019,373.7680512870185,1156.9710918038204
Pulsed,5.7,0.5299999999999998,0.8146890200484166,816.9742864707415,395.30393274638385,1212.2782192171253
Pulsed,5.8,0.5299999999999998,0.777836186767696,851.1944378300426,417.6354677833075,1268.82990561335
Pulsed,5.9,0.5299999999999998,0.7457539319961034,885.8046136034935,440.7284885334645,1326.533102136958
Pulsed,6.0,0.5299999999999998,0.7178247070328829,920.7438852486887,464.5409315837701,1385.2848168324588
Pulsed,6.1,1.47,0.8151933750094688,908.1254808375731,489.390868905806,1397.5163497433791
Pulsed,6.2,1.47,0.8999577237639964,895.330287249473,515.6711958199946,1411.0014830694677
Pulsed,6.3,1.47,0.9737493753197365,882.3909139386071,543.4456077564704,1425.8365216950774
Pulsed,6.4,1.47,1.0379887391481688,869.3376332839479,572.7765766432834,1442.1142099272313
Pulsed,6.5,1.47,1.0939123535148103,856.198514624321,603.7245765503158,1459.9230911746367
Pulsed,6.6,1.47,1.14259668750325,842.9995512681589,636.3472143164715,1479.3467655846305
Pulsed,6.7,1.47,1.1849788618805823,829.7647805957982,670.6982664286242,1500.4630470244224
Pulsed,6.8,1.47,1.2218746876584774,816.5163974339131,706.8266265416056,1523.3430239755187
Pulsed,6.9,1.47,1.2539943695726918,803.2748609295413,744.7751717305155,1548.0500326600568
Pulsed,7.0,1.47,1.2819561767563126,790.0589914127487,781.2798853350212,1571.33887674777
Pulsed,7.1,0.5299999999999998,1.1846158732497392,821.0405357849138,821.8815589463484,1642.9220947312622
Pulsed,7.2,0.5299999999999998,1.0998762172006045,852.2487537019001,863.0213263269877,1715.2700800288878
Pulsed,7.3,0.5299999999999998,1.0261060618934632,883.6280592900938,904.5290632440979,1788.1571225341918
Pulsed,7.4,0.5299999999999998,0.9618854116363582,915.1229888448412,946.2248615057634,1861.3478503506046
Pulsed,7.5,0.5299999999999998,0.9059780883797739,946.6786828356031,987.9214169188335,1934.6000997544365
Pulsed,7.6,0.5299999999999998,0.857307936626364,978.2413501727244,1029.4266672415167,2007.6680174142411
Pulsed,7.7,0.5299999999999998,0.8149381086017191,1009.7587056291198,1070.5466057920987,2080.305311421219
Pulsed,7.8,0.5299999999999998,0.7780530309481026,1041.1803721728431,1111.0881868940824,2152.2685590669253
Pulsed,7.9,0.5299999999999998,0.7459427058195252,1072.4582411226074,1150.8622340191441,2223.3204751417516
Pulsed,8.0,0.5299999999999998,0.7179890441912228,1103.5467844315747,1189.6862607683156,2293.2330451998905
Pulsed,8.1,1.47,0.8153364388157922,1083.4399945206453,1214.377303817319,2297.8172983379645
Pulsed,8.2,1.47,0.9000822680416232,1063.6164785738322,1244.4161553041272,2308.0326338779596
Pulsed,8.3,1.47,0.9738577974111708,1044.0769819629068,1278.3872462051108,2322.4642281680176
Pulsed,8.4,1.47,1.0380831260613002,1024.8223948942898,1315.310078926794,2340.1324738210837
Pulsed,8.5,1.47,1.0939945220955505,1005.8535267362099,1354.49648765967,2360.35001439588
Pulsed,8.6,1.47,1.1426682194078401,987.1709808063957,1395.4547990556916,2382.6257798620873
Pulsed,8.7,1.47,1.1850411340207603,968.7750885829314,1437.8252122646916,2406.600300847623
Pulsed,8.8,1.47,1.2219288987055377,950.6658792231314,1481.336141424253,2432.002020647384
Pulsed,8.9,1.47,1.2540415630306059,932.8430700591301,1525.7747253828256,2458.617795441956
Pulsed,9.0,1.47,1.2819972610477355,915.306069488752,1570.9669598868018,2486.2730293755535
Pulsed,9.1,0.5299999999999998,1.1846516392027682,942.7356515060784,1617.0644809657902,2559.8001324718684
Pulsed,9.2,0.5299999999999998,1.0999073532711492,970.0525385383042,1660.867142873281,2630.9196814115853
Pulsed,9.3,0.5299999999999998,1.0261331674172094,997.2292335455347,1702.2138568207708,2699.4430903663056
Pulsed,9.4,0.5299999999999998,0.9619090083653271,1024.240839248079,1740.973529381098,2765.214368629177
Pulsed,9.5,0.5299999999999998,0.9059986305254788,1051.065017299162,1777.0453442526314,2828.110361551793
Pulsed,9.6,0.5299999999999998,0.8573258196028969,1077.6819091946456,1810.3583097926519,2888.0402189872975
Pulsed,9.7,0.5299999999999998,0.8149536766370369,1104.0740255402497,1840.8701581636467,2944.9441837038967
Pulsed,9.8,0.5299999999999998,0.7780665837100429,1130.2261104662907,1868.5656995013924,2998.791809967683
Pulsed,9.9,0.5299999999999998,0.7459545041840949,1156.1249878432775,1893.4547442110572,3049.5797320543347
Pulsed,10.0,0.5299999999999998,0.7179993152641735,1181.7593955633479,1915.5697088998154,3097.3291044631633
Pulsed,10.1,1.47,0.8153453803041277,1158.6782457293953,1934.8059942606114,3093.4842399900067
Pulsed,10.2,1.47,0.9000900520593245,1136.0602225908074,1954.9668430271224,3091.02706561793
Pulsed,10.3,1.47,0.9738645737921516,1113.8938314894292,1975.956068669215,3089.8499001586442
Pulsed,10.4,1.47,1.038089025243556,1092.1681505494732,1997.6918060364706,3089.859956585944
Pulsed,10.5,1.47,1.0939996576319666,1070.8727717410861,2020.1018900939216,3090.9746618350077
Pulsed,10.6,1.47,1.142672690151939,1049.9977511823445,2043.1208174736396,3093.118568655984
Pulsed,10.7,1.47,1.1850450260295207,1029.5335664654463,2066.687756209276,3096.2213226747217
Pulsed,10.8,1.47,1.2219322868959068,1009.4710795133769,2090.7452519280982,3100.216331441475
Pulsed,10.9,1.47,1.2540445126216084,989.8015039297521,2115.238398355851,3105.0399022856036
Pulsed,11.0,1.47,1.2819998288158019,970.5163760972741,2140.1143183320473,3110.6306944293215
Pulsed,11.1,0.5299999999999998,1.1846538745747033,994.6712321311215,2165.3488166969855,3160.020048828107
Pulsed,11.2,0.5299999999999998,1.0999092992754456,1018.7124835906856,2187.329190686867,3206.0416742775524
Pulsed,11.3,0.5299999999999998,1.026134861512346,1042.6322081239111,2206.1587540184887,3248.7909621423996
Pulsed,11.4,0.5299999999999998,0.9619104831608021,1066.4233625427123,2221.9569359170628,3288.380298459775
Pulsed,11.5,0.5299999999999998,0.9059999144095126,1090.079641067362,2234.8556834477963,3324.9353245151583
Pulsed,11.6,0.5299999999999998,0.857326937288867,1113.595345800093,2244.9961413902074,3358.5914871903
Pulsed,11.7,0.5299999999999998,0.8149546496391905,1136.9652706601485,2252.5256555544465,3389.4909262145948
Pulsed,11.8,0.5299999999999998,0.7780674307576233,1160.1845993613288,2257.5951244005705,3417.779723761899
Pulsed,11.9,0.5299999999999998,0.7459552415818529,1183.2488174760501,2260.3567063083806,3443.6055237844303
Pulsed,12.0,0.5299999999999998,0.7179999572062173,1206.1536382050483,2260.9618759700443,3467.1155141750924
Pulsed,12.1,1.47,0.8153459391469953,1182.0301102534204,2259.7213849572468,3441.751495210667
Pulsed,12.2,1.47,0.900090538560097,1158.44657249773,2260.630015623833,3419.076588121563
Pulsed,12.3,1.47,0.9738649973153907,1135.3841816553365,2263.5067750104936,3398.89095666583
Pulsed,12.4,1.47,1.0380893939415812,1112.8254530580268,2268.187769006449,3381.0132220644755
Pulsed,12.5,1.47,1.0939999786020074,1090.7541108055916,2274.523740360723,3365.2778511663146
Pulsed,12.6,1.47,1.1426729695723845,1069.1549577818455,2282.37803401855,3351.5329918003954
Pulsed,12.7,1.47,1.1850452692789262,1048.0137624517777,2291.62490880569,3339.6386712574676
Pulsed,12.8,1.47,1.221932498656562,1027.3171599188543,2302.148132192062,3329.4652921109164
Pulsed,12.9,1.47,1.2540446969696508,1007.0525651651242,2313.8398080854017,3320.892373250526
Pulsed,13.0,1.47,1.2819999892997476,987.2080967508696,2326.5993975998754,3313.807494350745
Pulsed,13.1,0.5299999999999998,1.1846540142840913,1010.2466567027639,2340.320131320613,3350.5667880233773
Pulsed,13.2,0.5299999999999998,1.0999094208995335,1033.208164958883,2351.0672781548465,3384.275443113729
Pulsed,13.3,0.5299999999999998,1.0261349673922635,1056.0876734936762,2359.0115808827777,3415.099254376454
Pulsed,13.4,0.5299999999999998,0.9619105753346248,1078.8804087821736,2364.3259094801265,3443.2063182623
Pulsed,13.5,0.5299999999999998,0.905999994651486,1101.5816934947698,2367.182759666939,3468.764453161709
Pulsed,13.6,0.5299999999999998,0.857327007143563,1124.1868831386175,2367.752191278287,3491.939074416904
Pulsed,13.7,0.5299999999999998,0.814954710452327,1146.689279503756,2367.1293199765696,3513.8185994803257
Pulsed,13.8,0.5299999999999998,0.7780674836985377,1169.0727974701006,2366.5046521612517,3535.5774496313525
Pulsed,13.9,0.5299999999999998,0.7459552876695985,1191.3190589419687,2365.880122941812,3557.1991818837805
Pulsed,14.0,0.5299999999999998,0.7179999973279327,1213.4102497733331,2365.255732459684,3578.6659822330175
