time,observed,predicted,fixed_day0_anchor,model,pooling_mode,context,cell_line,density,dose,mix,component
10.0,1522.992284,1557.6581850604084,false,load_plus_tolerant_growth_context,linked_global,monoculture,A2780Naive,20k,1.0,,total
11.0,1608.247685333333,1546.323098084092,false,load_plus_tolerant_growth_context,linked_global,monoculture,A2780Naive,20k,1.0,,total
12.0,1500.9281636666667,1537.6113529686552,false,load_plus_tolerant_growth_context,linked_global,monoculture,A2780Naive,20k,1.0,,total
13.0,2011.2254243333334,1531.126326399026,false,load_plus_tolerant_growth_context,linked_global,monoculture,A2780Naive,20k,1.0,,total
14.0,2445.406712666667,1526.3786077659954,false,load_plus_tolerant_growth_context,linked_global,monoculture,A2780Naive,20k,1.0,,total
0.0,67.0,67.0,true,load_plus_tolerant_growth_context,linked_global,monoculture,A2780Naive,20k,1.47,,total
1.0,470.381366,160.16569880713573,false,load_plus_tolerant_growth_context,linked_global,monoculture,A2780Naive,20k,1.47,,total
2.0,658.348264,370.94006291743386,false,load_plus_tolerant_growth_context,linked_global,monoculture,A2780Naive,20k,1.47,,total
3.0,910.885918,797.0406174196283,false,load_plus_tolerant_growth_context,linked_global,monoculture,A2780Naive,20k,1.47,,total
4.0,928.761304,1056.159535752771,false,load_plus_tolerant_growth_context,linked_global,monoculture,A2780Naive,20k,1.47,,total
5.0,914.7665896666667,968.9614240972134,false,load_plus_tolerant_growth_context,linked_global,monoculture,A2780Naive,20k,1.47,,total
6.0,867.7298226666667,788.7366029896655,false,load_plus_tolerant_growth_context,linked_global,monoculture,A2780Naive,20k,1.47,,total
7.0,681.9129633333333,624.8810080266397,false,load_plus_tolerant_growth_context,linked_global,monoculture,A2780Naive,20k,1.47,,total
8.0,481.738503,496.90342810635383,false,load_plus_tolerant_growth_context,linked_global,monoculture,A2780Naive,20k,1.47,,total
9.0,333.6756173333333,400.02474841176524,false,load_plus_tolerant_growth_context,linked_global,monoculture,A2780Naive,20k,1.47,,total
10.0,232.34174399999998,326.3418177005037,false,load_plus_tolerant_growth_context,linked_global,monoculture,A2780Naive,20k,1.47,,total
11.0,155.3204476666667,269.42671878115607,false,load_plus_tolerant_growth_context,linked_global,monoculture,A2780Naive,20k,1.47,,total
12.0,103.907562,224.69106200638313,false,load_plus_tolerant_growth_context,linked_global,monoculture,A2780Naive,20k,1.47,,total
13.0,71.52523133333334,188.9519238005286,false,load_plus_tolerant_growth_context,linked_global,monoculture,A2780Naive,20k,1.47,,total
14.0,36.60995366666666,159.9916612282833,false,load_plus_tolerant_growth_context,linked_global,monoculture,A2780Naive,20k,1.47,,total
0.0,100.0,100.0,true,load_plus_tolerant_growth_context,linked_global,monoculture,A2780Naive,30k,0.67,,total
1.0,507.5015816666667,226.14045990603876,false,load_plus_tolerant_growth_context,linked_global,monoculture,A2780Naive,30k,0.67,,total
2.0,801.887693,491.2140692171528,false,load_plus_tolerant_growth_context,linked_global,monoculture,A2780Naive,30k,0.67,,total
3.0,1336.278318,984.2073675759789,false,load_plus_tolerant_growth_context,linked_global,monoculture,A2780Naive,30k,0.67,,total
4.0,1623.1049383333336,1630.9418012905694,false,load_plus_tolerant_growth_context,linked_global,monoculture,A2780Naive,30k,0.67,,total
5.0,2076.8491126666668,2227.6975311831884,false,load_plus_tolerant_growth_context,linked_global,monoculture,A2780Naive,30k,0.67,,total
6.0,2482.367592666667,2657.449696054444,false,load_plus_tolerant_growth_context,linked_global,monoculture,A2780Naive,30k,0.67,,total
7.0,2895.899845666667,2916.106523062335,false,load_plus_tolerant_growth_context,linked_global,monoculture,A2780Naive,30k,0.67,,total
8.0,2949.133024666667,3055.7299853222985,false,load_plus_tolerant_growth_context,linked_global,monoculture,A2780Naive,30k,0.67,,total
9.0,3220.295872,3126.8853563773555,false,load_plus_tolerant_growth_context,linked_global,monoculture,A2780Naive,30k,0.67,,total
10.0,2758.7708333333335,3162.1782241999217,false,load_plus_tolerant_growth_context,linked_global,monoculture,A2780Naive,30k,0.67,,total
11.0,3434.9652003333335,3179.491594542201,false,load_plus_tolerant_growth_context,linked_global,monoculture,A2780Naive,30k,0.67,,total
12.0,3115.501775,3187.958865827226,false,load_plus_tolerant_growth_context,linked_global,monoculture,A2780Naive,30k,0.67,,total
13.0,3633.6489583333337,3192.1025769221956,false,load_plus_tolerant_growth_context,linked_global,monoculture,A2780Naive,30k,0.67,,total
14.0,3423.783179,3194.135038453951,false,load_plus_tolerant_growth_context,linked_global,monoculture,A2780Naive,30k,0.67,,total
0.0,100.0,100.0,true,load_plus_tolerant_growth_context,linked_global,monoculture,A2780Naive,30k,1.0,,total
1.0,277.1990353333333,226.14045990603876,false,load_plus_tolerant_growth_context,linked_global,monoculture,A2780Naive,30k,1.0,,total
2.0,512.5472606666666,491.2140692171528,false,load_plus_tolerant_growth_context,linked_global,monoculture,A2780Naive,30k,1.0,,total
3.0,810.4685956666666,981.9597340010079,false,load_plus_tolerant_growth_context,linked_global,monoculture,A2780Naive,30k,1.0,,total
4.0,1072.5972223333333,1442.372891884843,false,load_plus_tolerant_growth_context,linked_global,monoculture,A2780Naive,30k,1.0,,total
5.0,1220.3375386666667,1653.6851248807202,false,load_plus_tolerant_growth_context,linked_global,monoculture,A2780Naive,30k,1.0,,total
6.0,1524.2378856666667,1710.8405516908265,false,load_plus_tolerant_growth_context,linked_global,monoculture,A2780Naive,30k,1.0,,total
7.0,1784.3173613333336,1705.4739834635957,false,load_plus_tolerant_growth_context,linked_global,monoculture,A2780Naive,30k,1.0,,total
8.0,1754.768094,1682.248143528856,false,load_plus_tolerant_growth_context,linked_global,monoculture,A2780Naive,30k,1.0,,total
9.0,1630.9435183333335,1657.9534353137035,false,load_plus_tolerant_growth_context,linked_global,monoculture,A2780Naive,30k,1.0,,total
10.0,1765.6959490000002,1637.598285130973,false,load_plus_tolerant_growth_context,linked_global,monoculture,A2780Naive,30k,1.0,,total
11.0,1797.057716,1621.9028428188496,false,load_plus_tolerant_growth_context,linked_global,monoculture,A2780Naive,30k,1.0,,total
12.0,1664.883989,1610.2538720415055,false,load_plus_tolerant_growth_context,linked_global,monoculture,A2780Naive,30k,1.0,,total
13.0,1869.5183256666667,1601.7724027393376,false,load_plus_tolerant_growth_context,linked_global,monoculture,A2780Naive,30k,1.0,,total
14.0,2521.7536263333336,1595.6587798839241,false,load_plus_tolerant_growth_context,linked_global,monoculture,A2780Naive,30k,1.0,,total
0.0,100.0,100.0,true,load_plus_tolerant_growth_context,linked_global,monoculture,A2780Naive,30k,1.47,,total
1.0,683.0949846666667,226.14045990603876,false,load_plus_tolerant_growth_context,linked_global,monoculture,A2780Naive,30k,1.47,,total
2.0,962.59946,491.2140692171528,false,load_plus_tolerant_growth_context,linked_global,monoculture,A2780Naive,30k,1.47,,total
3.0,1293.4153163333333,979.2529195977845,false,load_plus_tolerant_growth_context,linked_global,monoculture,A2780Naive,30k,1.47,,total
4.0,1242.3761956666667,1241.722070250237,false,load_plus_tolerant_growth_context,linked_global,monoculture,A2780Naive,30k,1.47,,total
5.0,1196.6721066666667,1130.6372647846827,false,load_plus_tolerant_growth_context,linked_global,monoculture,A2780Naive,30k,1.47,,total
6.0,1151.6981093333334,930.2497632403149,false,load_plus_tolerant_growth_context,linked_global,monoculture,A2780Naive,30k,1.47,,total
7.0,908.6366510000001,751.6005448672951,false,load_plus_tolerant_growth_context,linked_global,monoculture,A2780Naive,30k,1.47,,total
8.0,684.2957563333333,612.3532769679663,false,load_plus_tolerant_growth_context,linked_global,monoculture,A2780Naive,30k,1.47,,total
9.0,451.471335,506.45208290980264,false,load_plus_tolerant_growth_context,linked_global,monoculture,A2780Naive,30k,1.47,,total
10.0,351.6421293333333,425.2417537686044,false,load_plus_tolerant_growth_context,linked_global,monoculture,A2780Naive,30k,1.47,,total
11.0,239.04888100000002,361.8368604988302,false,load_plus_tolerant_growth_context,linked_global,monoculture,A2780Naive,30k,1.47,,total
12.0,153.48256166666667,311.35928094951953,false,load_plus_tolerant_growth_context,linked_global,monoculture,A2780Naive,30k,1.47,,total
13.0,115.12735333333332,270.4373340758927,false,load_plus_tolerant_growth_context,linked_global,monoculture,A2780Naive,30k,1.47,,total
14.0,60.396604999999994,236.72776472670543,false,load_plus_tolerant_growth_context,linked_global,monoculture,A2780Naive,30k,1.47,,total
0.0,67.0,67.0,true,load_plus_tolerant_growth_context,linked_global,monoculture,A2780cis,20k,0.67,,total
1.0,79.832716,109.02229877062234,false,load_plus_tolerant_growth_context,linked_global,monoculture,A2780cis,20k,0.67,,total
2.0,136.68186733333332,177.3981926359713,false,load_plus_tolerant_growth_context,linked_global,monoculture,A2780cis,20k,0.67,,total
3.0,256.032137,288.63772125705265,false,load_plus_tolerant_growth_context,linked_global,monoculture,A2780cis,20k,0.67,,total
4.0,551.4876543333334,469.48599824195963,false,load_plus_tolerant_growth_context,linked_global,monoculture,A2780cis,20k,0.67,,total
5.0,932.248611,762.5911089509145,false,load_plus_tolerant_growth_context,linked_global,monoculture,A2780cis,20k,0.67,,total
6.0,1630.1435956666667,1231.1603111950062,false,load_plus_tolerant_growth_context,linked_global,monoculture,A2780cis,20k,0.67,,total
7.0,2349.2489583333336,1922.379090080326,false,load_plus_tolerant_growth_context,linked_global,monoculture,A2780cis,20k,0.67,,total
8.0,2344.200308666667,2580.2833446192853,false,load_plus_tolerant_growth_context,linked_global,monoculture,A2780cis,20k,0.67,,total
9.0,3261.814429,3144.377662992033,false,load_plus_tolerant_growth_context,linked_global,monoculture,A2780cis,20k,0.67,,total
10.0,2744.403163333333,3461.756652068015,false,load_plus_tolerant_growth_context,linked_global,monoculture,A2780cis,20k,0.67,,total
11.0,3624.0109566666665,3596.1684648072237,false,load_plus_tolerant_growth_context,linked_global,monoculture,A2780cis,20k,0.67,,total
12.0,2656.8393906666665,3652.6235999545916,false,load_plus_tolerant_growth_context,linked_global,monoculture,A2780cis,20k,0.67,,total
13.0,3902.5750386666664,3681.565208217995,false,load_plus_tolerant_growth_context,linked_global,monoculture,A2780cis,20k,0.67,,total
14.0,2987.771682,3700.0816235139196,false,load_plus_tolerant_growth_context,linked_global,monoculture,A2780cis,20k,0.67,,total
0.0,67.0,67.0,true,load_plus_tolerant_growth_context,linked_global,monoculture,A2780cis,20k,1.0,,total
1.0,82.57476866666666,109.02229877062234,false,load_plus_tolerant_growth_context,linked_global,monoculture,A2780cis,20k,1.0,,total
2.0,153.74926733333334,177.3981926359713,false,load_plus_tolerant_growth_context,linked_global,monoculture,A2780cis,20k,1.0,,total
3.0,298.6227236666667,288.63772125705265,false,load_plus_tolerant_growth_context,linked_global,monoculture,A2780cis,20k,1.0,,total
4.0,584.2937496666667,469.48599824195963,false,load_plus_tolerant_growth_context,linked_global,monoculture,A2780cis,20k,1.0,,total
5.0,1028.8575233333333,762.5911089509145,false,load_plus_tolerant_growth_context,linked_global,monoculture,A2780cis,20k,1.0,,total
6.0,1728.4681713333332,1231.1603111950062,false,load_plus_tolerant_growth_context,linked_global,monoculture,A2780cis,20k,1.0,,total
7.0,2346.5103780000004,1814.5037178179539,false,load_plus_tolerant_growth_context,linked_global,monoculture,A2780cis,20k,1.0,,total
8.0,2305.3690973333332,1819.9562431678146,false,load_plus_tolerant_growth_context,linked_global,monoculture,A2780cis,20k,1.0,,total
9.0,3049.6326773333335,2294.934334382781,false,load_plus_tolerant_growth_context,linked_global,monoculture,A2780cis,20k,1.0,,total
10.0,3134.858873333333,2788.20625384237,false,load_plus_tolerant_growth_context,linked_global,monoculture,A2780cis,20k,1.0,,total
11.0,3720.5385029999998,3122.9298974472586,false,load_plus_tolerant_growth_context,linked_global,monoculture,A2780cis,20k,1.0,,total
12.0,2824.6677086666664,3287.5224077836883,false,load_plus_tolerant_growth_context,linked_global,monoculture,A2780cis,20k,1.0,,total
13.0,3906.9917053333334,3353.951310679252,false,load_plus_tolerant_growth_context,linked_global,monoculture,A2780cis,20k,1.0,,total
14.0,4011.9759260000005,3378.4153299751397,false,load_plus_tolerant_growth_context,linked_global,monoculture,A2780cis,20k,1.0,,total
0.0,67.0,67.0,true,load_plus_tolerant_growth_context,linked_global,monoculture,A2780cis,20k,1.47,,total
1.0,66.07534733333334,109.02229877062234,false,load_plus_tolerant_growth_context,linked_global,monoculture,A2780cis,20k,1.47,,total
2.0,136.019406,177.3981926359713,false,load_plus_tolerant_growth_context,linked_global,monoculture,A2780cis,20k,1.47,,total
3.0,262.4119983333333,288.63772125705265,false,load_plus_tolerant_growth_context,linked_global,monoculture,A2780cis,20k,1.47,,total
4.0,627.1851849999999,469.48599824195963,false,load_plus_tolerant_growth_context,linked_global,monoculture,A2780cis,20k,1.47,,total
5.0,1055.7064813333334,762.5911089509145,false,load_plus_tolerant_growth_context,linked_global,monoculture,A2780cis,20k,1.47,,total
6.0,1644.4327546666666,1231.1603111950062,false,load_plus_tolerant_growth_context,linked_global,monoculture,A2780cis,20k,1.47,,total
7.0,1888.7926696666666,1742.5394314153561,false,load_plus_tolerant_growth_context,linked_global,monoculture,A2780cis,20k,1.47,,total
8.0,1640.846373333333,1605.2074853776003,false,load_plus_tolerant_growth_context,linked_global,monoculture,A2780cis,20k,1.47,,total
9.0,2390.4506556666665,1942.0842255345183,false,load_plus_tolerant_growth_context,linked_global,monoculture,A2780cis,20k,1.47,,total
10.0,1885.2126543333334,2288.877812777112,false,load_plus_tolerant_growth_context,linked_global,monoculture,A2780cis,20k,1.47,,total
11.0,2693.7878856666666,2581.901701789894,false,load_plus_tolerant_growth_context,linked_global,monoculture,A2780cis,20k,1.47,,total
12.0,2554.914467666667,2788.4482540292042,false,load_plus_tolerant_growth_context,linked_global,monoculture,A2780cis,20k,1.47,,total
13.0,3229.3090276666667,2912.681101542792,false,load_plus_tolerant_growth_context,linked_global,monoculture,A2780cis,20k,1.47,,total
14.0,3171.784760666667,2979.5024594101305,false,load_plus_tolerant_growth_context,linked_global,monoculture,A2780cis,20k,1.47,,total
0.0,100.0,100.0,true,load_plus_tolerant_growth_context,linked_global,monoculture,A2780cis,30k,0.67,,total
1.0,119.12291633333332,162.7181001052771,false,load_plus_tolerant_growth_context,linked_global,monoculture,A2780cis,30k,0.67,,total
2.0,208.10995366666666,264.75780712648003,false,load_plus_tolerant_growth_context,linked_global,monoculture,A2780cis,30k,0.67,,total
3.0,381.1926696666667,430.6839977082401,false,load_plus_tolerant_growth_context,linked_global,monoculture,A2780cis,30k,0.67,,total
4.0,731.6507716666666,699.8550357193911,false,load_plus_tolerant_growth_context,linked_global,monoculture,A2780cis,30k,0.67,,total
5.0,1291.6760416666666,1131.928473172243,false,load_plus_tolerant_growth_context,linked_global,monoculture,A2780cis,30k,0.67,,total
6.0,1980.2315586666666,1794.8204402450065,false,load_plus_tolerant_growth_context,linked_global,monoculture,A2780cis,30k,0.67,,total
7.0,2670.8478393333335,2630.0970643479955,false,load_plus_tolerant_growth_context,linked_global,monoculture,A2780cis,30k,0.67,,total
8.0,2545.009915,3126.8824789220434,false,load_plus_tolerant_growth_context,linked_global,monoculture,A2780cis,30k,0.67,,total
9.0,3548.7987266666664,3417.206454322255,false,load_plus_tolerant_growth_context,linked_global,monoculture,A2780cis,30k,0.67,,total
10.0,2897.7104553333334,3553.721393615937,false,load_plus_tolerant_growth_context,linked_global,monoculture,A2780cis,30k,0.67,,total
11.0,3797.833449333333,3619.1696083623146,false,load_plus_tolerant_growth_context,linked_global,monoculture,A2780cis,30k,0.67,,total
12.0,2884.930285666667,3656.329735257946,false,load_plus_tolerant_growth_context,linked_global,monoculture,A2780cis,30k,0.67,,total
13.0,4146.366087666666,3681.134771858742,false,load_plus_tolerant_growth_context,linked_global,monoculture,A2780cis,30k,0.67,,total
14.0,3326.884761,3699.1967046391524,false,load_plus_tolerant_growth_context,linked_global,monoculture,A2780cis,30k,0.67,,total
0.0,100.0,100.0,true,load_plus_tolerant_growth_context,linked_global,monoculture,A2780cis,30k,1.0,,total
1.0,117.62118066666666,162.7181001052771,false,load_plus_tolerant_growth_context,linked_global,monoculture,A2780cis,30k,1.0,,total
2.0,206.52970666666667,264.75780712648003,false,load_plus_tolerant_growth_context,linked_global,monoculture,A2780cis,30k,1.0,,total
3.0,392.79753066666666,430.6839977082401,false,load_plus_tolerant_growth_context,linked_global,monoculture,A2780cis,30k,1.0,,total
4.0,793.1631946666666,699.8550357193911,false,load_plus_tolerant_growth_context,linked_global,monoculture,A2780cis,30k,1.0,,total
5.0,1328.3501159999998,1131.928473172243,false,load_plus_tolerant_growth_context,linked_global,monoculture,A2780cis,30k,1.0,,total
6.0,1947.6582176666668,1794.8204402450065,false,load_plus_tolerant_growth_context,linked_global,monoculture,A2780cis,30k,1.0,,total
7.0,2594.510609333334,2470.7428678331657,false,load_plus_tolerant_growth_context,linked_global,monoculture,A2780cis,30k,1.0,,total
8.0,2352.0106483333334,2301.994468676881,false,load_plus_tolerant_growth_context,linked_global,monoculture,A2780cis,30k,1.0,,total
9.0,3220.0850306666666,2708.981947321957,false,load_plus_tolerant_growth_context,linked_global,monoculture,A2780cis,30k,1.0,,total
10.0,2953.806751666667,3041.3862105173102,false,load_plus_tolerant_growth_context,linked_global,monoculture,A2780cis,30k,1.0,,total
11.0,3595.1114196666663,3219.5470264619366,false,load_plus_tolerant_growth_context,linked_global,monoculture,A2780cis,30k,1.0,,total
12.0,2534.660455333333,3296.5004276914674,false,load_plus_tolerant_growth_context,linked_global,monoculture,A2780cis,30k,1.0,,total
13.0,3853.449228666667,3326.4965971036168,false,load_plus_tolerant_growth_context,linked_global,monoculture,A2780cis,30k,1.0,,total
14.0,4116.669907333334,3337.7044478938906,false,load_plus_tolerant_growth_context,linked_global,monoculture,A2780cis,30k,1.0,,total
0.0,100.0,100.0,true,load_plus_tolerant_growth_context,linked_global,monoculture,A2780cis,30k,1.47,,total
1.0,73.88472200000001,162.7181001052771,false,load_plus_tolerant_growth_context,linked_global,monoculture,A2780cis,30k,1.47,,total
2.0,143.64463766666665,264.75780712648003,false,load_plus_tolerant_growth_context,linked_global,monoculture,A2780cis,30k,1.47,,total
3.0,301.875849,430.6839977082401,false,load_plus_tolerant_growth_context,linked_global,monoculture,A2780cis,30k,1.47,,total
4.0,670.1066746666667,699.8550357193911,false,load_plus_tolerant_growth_context,linked_global,monoculture,A2780cis,30k,1.47,,total
5.0,1170.9108796666667,1131.928473172243,false,load_plus_tolerant_growth_context,linked_global,monoculture,A2780cis,30k,1.47,,total
6.0,1348.3380016666667,1794.8204402450065,false,load_plus_tolerant_growth_context,linked_global,monoculture,A2780cis,30k,1.47,,total
7.0,1881.759761,2365.6422824300657,false,load_plus_tolerant_growth_context,linked_global,monoculture,A2780cis,30k,1.47,,total
8.0,1606.1887733333333,2051.941729746133,false,load_plus_tolerant_growth_context,linked_global,monoculture,A2780cis,30k,1.47,,total
9.0,2421.258526333333,2327.653264735809,false,load_plus_tolerant_growth_context,linked_global,monoculture,A2780cis,30k,1.47,,total
10.0,1957.2380400000002,2559.6781101510924,false,load_plus_tolerant_growth_context,linked_global,monoculture,A2780cis,30k,1.47,,total
11.0,2537.103395,2721.829140137975,false,load_plus_tolerant_growth_context,linked_global,monoculture,A2780cis,30k,1.47,,total
12.0,2244.322531,2822.1044218200323,false,load_plus_tolerant_growth_context,linked_global,monoculture,A2780cis,30k,1.47,,total
13.0,2827.4429400000004,2879.05036363365,false,load_plus_tolerant_growth_context,linked_global,monoculture,A2780cis,30k,1.47,,total
14.0,3433.938387333333,2909.7373312306963,false,load_plus_tolerant_growth_context,linked_global,monoculture,A2780cis,30k,1.47,,total
0.0,16.75,16.75,true,load_plus_tolerant_growth_context,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,25-75,sensitive
1.0,99.62333333333333,32.98518525441349,false,load_plus_tolerant_growth_context,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,25-75,sensitive
2.0,151.64666666666665,64.30073185016946,false,load_plus_tolerant_growth_context,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,25-75,sensitive
3.0,256.715,122.7113655855712,false,load_plus_tolerant_growth_context,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,25-75,sensitive
4.0,308.39166666666665,191.73318834632906,false,load_plus_tolerant_growth_context,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,25-75,sensitive
5.0,458.41,256.4222579569521,false,load_plus_tolerant_growth_context,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,25-75,sensitive
6.0,443.1983333333333,323.99356923287263,false,load_plus_tolerant_growth_context,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,25-75,sensitive
7.0,684.745,398.11646307088597,false,load_plus_tolerant_growth_context,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,25-75,sensitive
8.0,381.4466666666667,473.4744961249464,false,load_plus_tolerant_growth_context,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,25-75,sensitive
9.0,434.4266666666667,541.5437244241529,false,load_plus_tolerant_growth_context,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,25-75,sensitive
10.0,381.8066666666667,603.3376755580564,false,load_plus_tolerant_growth_context,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,25-75,sensitive
11.0,827.9266666666667,664.2573049348395,false,load_plus_tolerant_growth_context,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,25-75,sensitive
12.0,564.2466666666667,727.0369047533444,false,load_plus_tolerant_growth_context,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,25-75,sensitive
13.0,1105.2716666666665,792.3763487356682,false,load_plus_tolerant_growth_context,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,25-75,sensitive
14.0,404.80333333333334,860.1975635134293,false,load_plus_tolerant_growth_context,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,25-75,sensitive
0.0,50.25,50.25,true,load_plus_tolerant_growth_context,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,25-75,resistant
1.0,88.58666666666666,83.53261523078582,false,load_plus_tolerant_growth_context,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,25-75,resistant
2.0,143.335,138.88641983612882,false,load_plus_tolerant_growth_context,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,25-75,resistant
3.0,247.62666666666667,230.9250990487937,false,load_plus_tolerant_growth_context,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,25-75,resistant
4.0,494.3083333333334,383.6837728671369,false,load_plus_tolerant_growth_context,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,25-75,resistant
5.0,903.3716666666666,635.4792769574087,false,load_plus_tolerant_growth_context,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,25-75,resistant
6.0,1360.0966666666666,1040.2184264066623,false,load_plus_tolerant_growth_context,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,25-75,resistant
7.0,2438.3766666666666,1631.7718764060266,false,load_plus_tolerant_growth_context,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,25-75,resistant
8.0,1945.3233333333335,2280.7206810009106,false,load_plus_tolerant_growth_context,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,25-75,resistant
9.0,3250.286666666667,2714.6984164899045,false,load_plus_tolerant_growth_context,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,25-75,resistant
10.0,3135.64,2850.1150374917634,false,load_plus_tolerant_growth_context,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,25-75,resistant
11.0,3987.5866666666666,2842.4538312300106,false,load_plus_tolerant_growth_context,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,25-75,resistant
12.0,2308.2483333333334,2789.084729291454,false,load_plus_tolerant_growth_context,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,25-75,resistant
13.0,3826.773333333333,2721.244676564523,false,load_plus_tolerant_growth_context,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,25-75,resistant
14.0,2159.3716666666664,2647.503923178676,false,load_plus_tolerant_growth_context,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,25-75,resistant
0.0,33.5,33.5,true,load_plus_tolerant_growth_context,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,50-50,sensitive
1.0,154.28,65.79544102694587,false,load_plus_tolerant_growth_context,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,50-50,sensitive
2.0,285.20666666666665,127.50868680151855,false,load_plus_tolerant_growth_context,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,50-50,sensitive
3.0,425.075,240.43847318492894,false,load_plus_tolerant_growth_context,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,50-50,sensitive
4.0,562.615,372.31867026723677,false,load_plus_tolerant_growth_context,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,50-50,sensitive
5.0,850.4516666666667,496.81956151930046,false,load_plus_tolerant_growth_context,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,50-50,sensitive
6.0,932.2550000000001,626.517039278109,false,load_plus_tolerant_growth_context,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,50-50,sensitive
7.0,1392.045,766.5029280393774,false,load_plus_tolerant_growth_context,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,50-50,sensitive
8.0,999.73,906.9737028836946,false,load_plus_tolerant_growth_context,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,50-50,sensitive
9.0,1287.6316666666664,1029.13680229868,false,load_plus_tolerant_growth_context,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,50-50,sensitive
10.0,1285.185,1127.055049480638,false,load_plus_tolerant_growth_context,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,50-50,sensitive
11.0,1589.9216666666669,1209.7150525548334,false,load_plus_tolerant_growth_context,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,50-50,sensitive
12.0,1183.66,1285.3148076219718,false,load_plus_tolerant_growth_context,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,50-50,sensitive
13.0,1283.0133333333333,1357.3030095210422,false,load_plus_tolerant_growth_context,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,50-50,sensitive
14.0,1010.3066666666667,1426.622208784057,false,load_plus_tolerant_growth_context,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,50-50,sensitive
0.0,33.5,33.5,true,load_plus_tolerant_growth_context,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,50-50,resistant
1.0,51.281666666666666,55.688320345519834,false,load_plus_tolerant_growth_context,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,50-50,resistant
2.0,89.81333333333333,92.5893486156961,false,load_plus_tolerant_growth_context,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,50-50,resistant
3.0,141.95833333333334,153.92858872712227,false,load_plus_tolerant_growth_context,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,50-50,resistant
4.0,269.67333333333335,255.598977111474,false,load_plus_tolerant_growth_context,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,50-50,resistant
5.0,503.14333333333326,422.7073443066927,false,load_plus_tolerant_growth_context,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,50-50,resistant
6.0,640.2366666666667,690.8758022815259,false,load_plus_tolerant_growth_context,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,50-50,resistant
7.0,1228.7583333333334,1089.9812794888887,false,load_plus_tolerant_growth_context,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,50-50,resistant
8.0,1159.7433333333333,1573.1663673418188,false,load_plus_tolerant_growth_context,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,50-50,resistant
9.0,2141.5383333333334,1986.5534740268276,false,load_plus_tolerant_growth_context,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,50-50,resistant
10.0,2331.901666666666,2177.8414878141534,false,load_plus_tolerant_growth_context,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,50-50,resistant
