time,observed,predicted,fixed_day0_anchor,model,pooling_mode,cell_line,density
1.0,80.43985333333335,160.68577659367216,false,theta_logistic_growth,independent_diagnostic,A2780cis,30k
2.0,140.19456033333336,258.17712754198044,false,theta_logistic_growth,independent_diagnostic,A2780cis,30k
3.0,246.1790123333333,414.6804598920805,false,theta_logistic_growth,independent_diagnostic,A2780cis,30k
4.0,504.2686343333333,665.1937266240102,false,theta_logistic_growth,independent_diagnostic,A2780cis,30k
5.0,917.9230323333333,1061.7634409554262,false,theta_logistic_growth,independent_diagnostic,A2780cis,30k
6.0,1707.4850310000002,1664.0883547930707,false,theta_logistic_growth,independent_diagnostic,A2780cis,30k
7.0,2472.925848666667,2460.643571357392,false,theta_logistic_growth,independent_diagnostic,A2780cis,30k
8.0,3185.559259,3204.482876623211,false,theta_logistic_growth,independent_diagnostic,A2780cis,30k
9.0,3761.654668333333,3612.083972822161,false,theta_logistic_growth,independent_diagnostic,A2780cis,30k
10.0,3510.291435333333,3754.6786910869605,false,theta_logistic_growth,independent_diagnostic,A2780cis,30k
11.0,4178.483796333333,3794.9364003198834,false,theta_logistic_growth,independent_diagnostic,A2780cis,30k
12.0,3520.712191666667,3805.5349047046825,false,theta_logistic_growth,independent_diagnostic,A2780cis,30k
13.0,4140.540624666667,3808.2718867511544,false,theta_logistic_growth,independent_diagnostic,A2780cis,30k
14.0,3732.035031,3808.975146344617,false,theta_logistic_growth,independent_diagnostic,A2780cis,30k
16.0,3716.145640666667,3809.2019005521156,false,theta_logistic_growth,independent_diagnostic,A2780cis,30k
18.0,3651.252237666666,3809.2169913740972,false,theta_logistic_growth,independent_diagnostic,A2780cis,30k
0.0,67.0,67.0,true,logistic_simple_death,shared,A2780cis,20k
1.0,67.71979166666667,120.68829978070814,false,logistic_simple_death,shared,A2780cis,20k
2.0,107.027392,215.0191025436944,false,logistic_simple_death,shared,A2780cis,20k
3.0,202.73946733333332,375.85327919203075,false,logistic_simple_death,shared,A2780cis,20k
4.0,377.4440583333333,636.5193910392549,false,logistic_simple_death,shared,A2780cis,20k
5.0,752.2716819999999,1026.1437033236004,false,logistic_simple_death,shared,A2780cis,20k
6.0,1296.4337189999999,1543.3619756670696,false,logistic_simple_death,shared,A2780cis,20k
7.0,2096.342901,2131.5810858218115,false,logistic_simple_death,shared,A2780cis,20k
8.0,3102.8925926666666,2693.641147655839,false,logistic_simple_death,shared,A2780cis,20k
9.0,3584.2155863333332,3148.1079098576533,false,logistic_simple_death,shared,A2780cis,20k
10.0,3430.9415896666665,3468.4950934767726,false,logistic_simple_death,shared,A2780cis,20k
11.0,4001.2577933333328,3673.156777404577,false,logistic_simple_death,shared,A2780cis,20k
12.0,3726.2816356666667,3795.778694055517,false,logistic_simple_death,shared,A2780cis,20k
13.0,4170.573688,3866.4449200638996,false,logistic_simple_death,shared,A2780cis,20k
14.0,3349.448611,3906.25966179248,false,logistic_simple_death,shared,A2780cis,20k
16.0,3744.941358,3940.6389215253794,false,logistic_simple_death,shared,A2780cis,20k
18.0,4091.923804,3951.0619184946327,false,logistic_simple_death,shared,A2780cis,20k
0.0,100.0,100.0,true,logistic_simple_death,shared,A2780cis,30k
1.0,80.43985333333335,178.91510281053854,false,logistic_simple_death,shared,A2780cis,30k
2.0,140.19456033333336,315.0178699009995,false,logistic_simple_death,shared,A2780cis,30k
3.0,246.1790123333333,539.8556047236244,false,logistic_simple_death,shared,A2780cis,30k
4.0,504.2686343333333,886.1073756344165,false,logistic_simple_death,shared,A2780cis,30k
5.0,917.9230323333333,1365.64697624289,false,logistic_simple_death,shared,A2780cis,30k
6.0,1707.4850310000002,1940.6252589561805,false,logistic_simple_death,shared,A2780cis,30k
7.0,2472.925848666667,2521.9539307276705,false,logistic_simple_death,shared,A2780cis,30k
8.0,3185.559259,3016.702064878438,false,logistic_simple_death,shared,A2780cis,30k
9.0,3761.654668333333,3379.693077173528,false,logistic_simple_death,shared,A2780cis,30k
10.0,3510.291435333333,3618.0393974691024,false,logistic_simple_death,shared,A2780cis,30k
11.0,4178.483796333333,3763.3430441759124,false,logistic_simple_death,shared,A2780cis,30k
12.0,3520.712191666667,3847.94967372301,false,logistic_simple_death,shared,A2780cis,30k
13.0,4140.540624666667,3895.902038414746,false,logistic_simple_death,shared,A2780cis,30k
14.0,3732.035031,3922.6649693595587,false,logistic_simple_death,shared,A2780cis,30k
16.0,3716.145640666667,3945.628551699945,false,logistic_simple_death,shared,A2780cis,30k
18.0,3651.252237666666,3952.564098722671,false,logistic_simple_death,shared,A2780cis,30k
0.0,67.0,67.0,true,logistic_simple_death,partial_5pct,A2780cis,20k
1.0,67.71979166666667,120.75129726483789,false,logistic_simple_death,partial_5pct,A2780cis,20k
2.0,107.027392,215.23645435840575,false,logistic_simple_death,partial_5pct,A2780cis,20k
3.0,202.73946733333332,376.3923401021411,false,logistic_simple_death,partial_5pct,A2780cis,20k
4.0,377.4440583333333,637.6268564609745,false,logistic_simple_death,partial_5pct,A2780cis,20k
5.0,752.2716819999999,1028.05300783,false,logistic_simple_death,partial_5pct,A2780cis,20k
6.0,1296.4337189999999,1546.053989395436,false,logistic_simple_death,partial_5pct,A2780cis,20k
7.0,2096.342901,2134.5714320675443,false,logistic_simple_death,partial_5pct,A2780cis,20k
8.0,3102.8925926666666,2696.153005494745,false,logistic_simple_death,partial_5pct,A2780cis,20k
9.0,3584.2155863333332,3149.5568891287285,false,logistic_simple_death,partial_5pct,A2780cis,20k
10.0,3430.9415896666665,3468.7450071241665,false,logistic_simple_death,partial_5pct,A2780cis,20k
11.0,4001.2577933333328,3672.392900827368,false,logistic_simple_death,partial_5pct,A2780cis,20k
12.0,3726.2816356666667,3794.283745891495,false,logistic_simple_death,partial_5pct,A2780cis,20k
13.0,4170.573688,3864.4688862404405,false,logistic_simple_death,partial_5pct,A2780cis,20k
14.0,3349.448611,3903.9834416852827,false,logistic_simple_death,partial_5pct,A2780cis,20k
16.0,3744.941358,3938.0734150619696,false,logistic_simple_death,partial_5pct,A2780cis,20k
18.0,4091.923804,3948.3964349065104,false,logistic_simple_death,partial_5pct,A2780cis,20k
0.0,100.0,100.0,true,logistic_simple_death,partial_5pct,A2780cis,30k
1.0,80.43985333333335,178.90991301484792,false,logistic_simple_death,partial_5pct,A2780cis,30k
2.0,140.19456033333336,314.99472746396356,false,logistic_simple_death,partial_5pct,A2780cis,30k
3.0,246.1790123333333,539.7791210768113,false,logistic_simple_death,partial_5pct,A2780cis,30k
4.0,504.2686343333333,885.8929302984523,false,logistic_simple_death,partial_5pct,A2780cis,30k
5.0,917.9230323333333,1365.1321625076284,false,logistic_simple_death,partial_5pct,A2780cis,30k
6.0,1707.4850310000002,1939.5857155690055,false,logistic_simple_death,partial_5pct,A2780cis,30k
7.0,2472.925848666667,2520.2039785181755,false,logistic_simple_death,partial_5pct,A2780cis,30k
8.0,3185.559259,3014.2070603601796,false,logistic_simple_death,partial_5pct,A2780cis,30k
9.0,3761.654668333333,3376.570673304858,false,logistic_simple_death,partial_5pct,A2780cis,30k
10.0,3510.291435333333,3614.4687095418203,false,logistic_simple_death,partial_5pct,A2780cis,30k
11.0,4178.483796333333,3759.4854414607776,false,logistic_simple_death,partial_5pct,A2780cis,30k
12.0,3520.712191666667,3843.9205396052475,false,logistic_simple_death,partial_5pct,A2780cis,30k
13.0,4140.540624666667,3891.7743864023582,false,logistic_simple_death,partial_5pct,A2780cis,30k
14.0,3732.035031,3918.4820138462524,false,logistic_simple_death,partial_5pct,A2780cis,30k
16.0,3716.145640666667,3941.398078554968,false,logistic_simple_death,partial_5pct,A2780cis,30k
18.0,3651.252237666666,3948.319322981802,false,logistic_simple_death,partial_5pct,A2780cis,30k
0.0,67.0,67.0,true,logistic_simple_death,independent_diagnostic,A2780cis,20k
1.0,67.71979166666667,121.77491515080628,false,logistic_simple_death,independent_diagnostic,A2780cis,20k
2.0,107.027392,218.820857908634,false,logistic_simple_death,independent_diagnostic,A2780cis,20k
3.0,202.73946733333332,385.4624315852058,false,logistic_simple_death,independent_diagnostic,A2780cis,20k
4.0,377.4440583333333,656.7995918601293,false,logistic_simple_death,independent_diagnostic,A2780cis,20k
5.0,752.2716819999999,1062.549067431048,false,logistic_simple_death,independent_diagnostic,A2780cis,20k
6.0,1296.4337189999999,1598.1186099731633,false,logistic_simple_death,independent_diagnostic,A2780cis,20k
7.0,2096.342901,2199.5430188115,false,logistic_simple_death,independent_diagnostic,A2780cis,20k
8.0,3102.8925926666666,2763.773055419143,false,logistic_simple_death,independent_diagnostic,A2780cis,20k
9.0,3584.2155863333332,3210.543054265503,false,logistic_simple_death,independent_diagnostic,A2780cis,20k
10.0,3430.9415896666665,3519.1464606933882,false,logistic_simple_death,independent_diagnostic,A2780cis,20k
11.0,4001.2577933333328,3712.743590501238,false,logistic_simple_death,independent_diagnostic,A2780cis,20k
12.0,3726.2816356666667,3826.9515465694985,false,logistic_simple_death,independent_diagnostic,A2780cis,20k
13.0,4170.573688,3891.8963291369855,false,logistic_simple_death,independent_diagnostic,A2780cis,20k
14.0,3349.448611,3928.0582063325523,false,logistic_simple_death,independent_diagnostic,A2780cis,20k
16.0,3744.941358,3958.837460242004,false,logistic_simple_death,independent_diagnostic,A2780cis,20k
18.0,4091.923804,3967.987309395234,false,logistic_simple_death,independent_diagnostic,A2780cis,20k
0.0,100.0,100.0,true,logistic_simple_death,independent_diagnostic,A2780cis,30k
1.0,80.43985333333335,177.00031555983128,false,logistic_simple_death,independent_diagnostic,A2780cis,30k
2.0,140.19456033333336,308.5335218693062,false,logistic_simple_death,independent_diagnostic,A2780cis,30k
3.0,246.1790123333333,524.2137348755704,false,logistic_simple_death,independent_diagnostic,A2780cis,30k
4.0,504.2686343333333,855.2077284069079,false,logistic_simple_death,independent_diagnostic,A2780cis,30k
5.0,917.9230323333333,1314.8638516578749,false,logistic_simple_death,independent_diagnostic,A2780cis,30k
6.0,1707.4850310000002,1871.9022742957864,false,logistic_simple_death,independent_diagnostic,A2780cis,30k
7.0,2472.925848666667,2445.508836397013,false,logistic_simple_death,independent_diagnostic,A2780cis,30k
8.0,3185.559259,2945.178721401456,false,logistic_simple_death,independent_diagnostic,A2780cis,30k
9.0,3761.654668333333,3320.84583320042,false,logistic_simple_death,independent_diagnostic,A2780cis,30k
10.0,3510.291435333333,3573.1868265054986,false,logistic_simple_death,independent_diagnostic,A2780cis,30k
11.0,4178.483796333333,3730.11534163764,false,logistic_simple_death,independent_diagnostic,A2780cis,30k
12.0,3520.712191666667,3823.0761115135483,false,logistic_simple_death,independent_diagnostic,A2780cis,30k
13.0,4140.540624666667,3876.5651676677703,false,logistic_simple_death,independent_diagnostic,A2780cis,30k
14.0,3732.035031,3906.8285102914856,false,logistic_simple_death,independent_diagnostic,A2780cis,30k
16.0,3716.145640666667,3933.2414110243935,false,logistic_simple_death,independent_diagnostic,A2780cis,30k
18.0,3651.252237666666,3941.4095737821704,false,logistic_simple_death,independent_diagnostic,A2780cis,30k
0.0,67.0,67.0,true,allee_growth,shared,A2780cis,20k
1.0,67.71979166666667,76.48981684628632,false,allee_growth,shared,A2780cis,20k
2.0,107.027392,89.42211393795742,false,allee_growth,shared,A2780cis,20k
3.0,202.73946733333332,108.04450954847908,false,allee_growth,shared,A2780cis,20k
4.0,377.4440583333333,137.0634264380524,false,allee_growth,shared,A2780cis,20k
5.0,752.2716819999999,188.16406163936063,false,allee_growth,shared,A2780cis,20k
6.0,1296.4337189999999,299.6197234680992,false,allee_growth,shared,A2780cis,20k
7.0,2096.342901,684.3391638679358,false,allee_growth,shared,A2780cis,20k
8.0,3102.8925926666666,2830.076245904621,false,allee_growth,shared,A2780cis,20k
9.0,3584.2155863333332,3133.691342493148,false,allee_growth,shared,A2780cis,20k
10.0,3430.9415896666665,3134.027892494169,false,allee_growth,shared,A2780cis,20k
11.0,4001.2577933333328,3134.0282955795333,false,allee_growth,shared,A2780cis,20k
12.0,3726.2816356666667,3134.0282985306085,false,allee_growth,shared,A2780cis,20k
13.0,4170.573688,3134.0282985306085,false,allee_growth,shared,A2780cis,20k
14.0,3349.448611,3134.0282985306085,false,allee_growth,shared,A2780cis,20k
16.0,3744.941358,3134.0282985306085,false,allee_growth,shared,A2780cis,20k
18.0,4091.923804,3134.0282985306085,false,allee_growth,shared,A2780cis,20k
0.0,100.0,100.0,true,allee_growth,shared,A2780cis,30k
1.0,80.43985333333335,124.19317013243587,false,allee_growth,shared,A2780cis,30k
2.0,140.19456033333336,164.55100280194526,false,allee_growth,shared,A2780cis,30k
3.0,246.1790123333333,244.30067809961164,false,allee_growth,shared,A2780cis,30k
4.0,504.2686343333333,463.985177758543,false,allee_growth,shared,A2780cis,30k
5.0,917.9230323333333,1745.3099182541077,false,allee_growth,shared,A2780cis,30k
6.0,1707.4850310000002,3129.0566883664687,false,allee_growth,shared,A2780cis,30k
7.0,2472.925848666667,3134.0238122193905,false,allee_growth,shared,A2780cis,30k
8.0,3185.559259,3134.0282925477654,false,allee_growth,shared,A2780cis,30k
9.0,3761.654668333333,3134.0282965760834,false,allee_growth,shared,A2780cis,30k
10.0,3510.291435333333,3134.0282965797046,false,allee_growth,shared,A2780cis,30k
11.0,4178.483796333333,3134.028296579709,false,allee_growth,shared,A2780cis,30k
12.0,3520.712191666667,3134.028296579709,false,allee_growth,shared,A2780cis,30k
13.0,4140.540624666667,3134.028296579709,false,allee_growth,shared,A2780cis,30k
14.0,3732.035031,3134.028296579709,false,allee_growth,shared,A2780cis,30k
16.0,3716.145640666667,3134.028296579709,false,allee_growth,shared,A2780cis,30k
18.0,3651.252237666666,3134.028296579709,false,allee_growth,shared,A2780cis,30k
0.0,67.0,67.0,true,allee_growth,partial_5pct,A2780cis,20k
1.0,67.71979166666667,68.1288123018357,false,allee_growth,partial_5pct,A2780cis,20k
2.0,107.027392,70.48891684564927,false,allee_growth,partial_5pct,A2780cis,20k
3.0,202.73946733333332,75.69350867964334,false,allee_growth,partial_5pct,A2780cis,20k
4.0,377.4440583333333,88.64636669563981,false,allee_growth,partial_5pct,A2780cis,20k
5.0,752.2716819999999,133.411996914371,false,allee_growth,partial_5pct,A2780cis,20k
6.0,1296.4337189999999,1310.2849408505613,false,allee_growth,partial_5pct,A2780cis,20k
7.0,2096.342901,3138.080370481789,false,allee_growth,partial_5pct,A2780cis,20k
8.0,3102.8925926666666,3138.080370481789,false,allee_growth,partial_5pct,A2780cis,20k
9.0,3584.2155863333332,3138.080370481789,false,allee_growth,partial_5pct,A2780cis,20k
10.0,3430.9415896666665,3138.080370481789,false,allee_growth,partial_5pct,A2780cis,20k
11.0,4001.2577933333328,3138.080370481789,false,allee_growth,partial_5pct,A2780cis,20k
12.0,3726.2816356666667,3138.080370481789,false,allee_growth,partial_5pct,A2780cis,20k
13.0,4170.573688,3138.080370481789,false,allee_growth,partial_5pct,A2780cis,20k
14.0,3349.448611,3138.080370481789,false,allee_growth,partial_5pct,A2780cis,20k
16.0,3744.941358,3138.080370481789,false,allee_growth,partial_5pct,A2780cis,20k
18.0,4091.923804,3138.080370481789,false,allee_growth,partial_5pct,A2780cis,20k
0.0,100.0,100.0,true,allee_growth,partial_5pct,A2780cis,30k
1.0,80.43985333333335,197.81181114489806,false,allee_growth,partial_5pct,A2780cis,30k
2.0,140.19456033333336,3129.6851486340292,false,allee_growth,partial_5pct,A2780cis,30k
3.0,246.1790123333333,3129.7128004426945,false,allee_growth,partial_5pct,A2780cis,30k
4.0,504.2686343333333,3129.7128004426945,false,allee_growth,partial_5pct,A2780cis,30k
5.0,917.9230323333333,3129.7128004426945,false,allee_growth,partial_5pct,A2780cis,30k
6.0,1707.4850310000002,3129.7128004426945,false,allee_growth,partial_5pct,A2780cis,30k
7.0,2472.925848666667,3129.7128004426945,false,allee_growth,partial_5pct,A2780cis,30k
8.0,3185.559259,3129.7128004426945,false,allee_growth,partial_5pct,A2780cis,30k
9.0,3761.654668333333,3129.7128004426945,false,allee_growth,partial_5pct,A2780cis,30k
10.0,3510.291435333333,3129.7128004426945,false,allee_growth,partial_5pct,A2780cis,30k
11.0,4178.483796333333,3129.7128004426945,false,allee_growth,partial_5pct,A2780cis,30k
12.0,3520.712191666667,3129.7128004426945,false,allee_growth,partial_5pct,A2780cis,30k
13.0,4140.540624666667,3129.7128004426945,false,allee_growth,partial_5pct,A2780cis,30k
14.0,3732.035031,3129.7128004426945,false,allee_growth,partial_5pct,A2780cis,30k
16.0,3716.145640666667,3129.7128004426945,false,allee_growth,partial_5pct,A2780cis,30k
18.0,3651.252237666666,3129.7128004426945,false,allee_growth,partial_5pct,A2780cis,30k
0.0,67.0,67.0,true,allee_growth,independent_diagnostic,A2780cis,20k
1.0,67.71979166666667,68.09691195418895,false,allee_growth,independent_diagnostic,A2780cis,20k
2.0,107.027392,70.10219269603867,false,allee_growth,independent_diagnostic,A2780cis,20k
3.0,202.73946733333332,73.90163596366776,false,allee_growth,independent_diagnostic,A2780cis,20k
4.0,377.4440583333333,81.61251375379562,false,allee_growth,independent_diagnostic,A2780cis,20k
5.0,752.2716819999999,99.68089704113781,false,allee_growth,independent_diagnostic,A2780cis,20k
6.0,1296.4337189999999,160.92432627332713,false,allee_growth,independent_diagnostic,A2780cis,20k
7.0,2096.342901,2107.814969038016,false,allee_growth,independent_diagnostic,A2780cis,20k
8.0,3102.8925926666666,3411.7197427276446,false,allee_growth,independent_diagnostic,A2780cis,20k
9.0,3584.2155863333332,3411.7197427276446,false,allee_growth,independent_diagnostic,A2780cis,20k
10.0,3430.9415896666665,3411.7197427276446,false,allee_growth,independent_diagnostic,A2780cis,20k
11.0,4001.2577933333328,3411.7197427276446,false,allee_growth,independent_diagnostic,A2780cis,20k
12.0,3726.2816356666667,3411.7197427276446,false,allee_growth,independent_diagnostic,A2780cis,20k
13.0,4170.573688,3411.7197427276446,false,allee_growth,independent_diagnostic,A2780cis,20k
14.0,3349.448611,3411.7197427276446,false,allee_growth,independent_diagnostic,A2780cis,20k
16.0,3744.941358,3411.7197427276446,false,allee_growth,independent_diagnostic,A2780cis,20k
18.0,4091.923804,3411.7197427276446,false,allee_growth,independent_diagnostic,A2780cis,20k
0.0,100.0,100.0,true,allee_growth,independent_diagnostic,A2780cis,30k
1.0,80.43985333333335,3168.116880175408,false,allee_growth,independent_diagnostic,A2780cis,30k
2.0,140.19456033333336,3168.116880175408,false,allee_growth,independent_diagnostic,A2780cis,30k
3.0,246.1790123333333,3168.116880175408,false,allee_growth,independent_diagnostic,A2780cis,30k
4.0,504.2686343333333,3168.116880175408,false,allee_growth,independent_diagnostic,A2780cis,30k
5.0,917.9230323333333,3168.116880175408,false,allee_growth,independent_diagnostic,A2780cis,30k
6.0,1707.4850310000002,3168.116880175408,false,allee_growth,independent_diagnostic,A2780cis,30k
7.0,2472.925848666667,3168.116880175408,false,allee_growth,independent_diagnostic,A2780cis,30k
8.0,3185.559259,3168.116880175408,false,allee_growth,independent_diagnostic,A2780cis,30k
9.0,3761.654668333333,3168.116880175408,false,allee_growth,independent_diagnostic,A2780cis,30k
10.0,3510.291435333333,3168.116880175408,false,allee_growth,independent_diagnostic,A2780cis,30k
11.0,4178.483796333333,3168.116880175408,false,allee_growth,independent_diagnostic,A2780cis,30k
12.0,3520.712191666667,3168.116880175408,false,allee_growth,independent_diagnostic,A2780cis,30k
13.0,4140.540624666667,3168.116880175408,false,allee_growth,independent_diagnostic,A2780cis,30k
14.0,3732.035031,3168.116880175408,false,allee_growth,independent_diagnostic,A2780cis,30k
16.0,3716.145640666667,3168.116880175408,false,allee_growth,independent_diagnostic,A2780cis,30k
18.0,3651.252237666666,3168.116880175408,false,allee_growth,independent_diagnostic,A2780cis,30k
