Image,Area µm^2
A2780_20and30_untreated_Day6_250_TX RED_Tile-5_A3.tif,431874.2
A2780_20and30_untreated_Day6_250_TX RED_Tile-5_B1.tif,498514.9
A2780_20and30_untreated_Day6_250_TX RED_Tile-5_B2.tif,453623.1
A2780_20and30_untreated_Day6_250_TX RED_Tile-5_B3.tif,429352.1
A2780_20and30_untreated_Day7_250_TX RED_Tile-0_A1.tif,596658.4
A2780_20and30_untreated_Day7_250_TX RED_Tile-0_A2.tif,503518
A2780_20and30_untreated_Day7_250_TX RED_Tile-0_A3.tif,511276
A2780_20and30_untreated_Day7_250_TX RED_Tile-0_B1.tif,529034.7
A2780_20and30_untreated_Day7_250_TX RED_Tile-0_B2.tif,447706.8
A2780_20and30_untreated_Day7_250_TX RED_Tile-0_B3.tif,478770.9
A2780_20and30_untreated_Day7_250_TX RED_Tile-1_A1.tif,548206.4
A2780_20and30_untreated_Day7_250_TX RED_Tile-1_A2.tif,545356.5
A2780_20and30_untreated_Day7_250_TX RED_Tile-1_A3.tif,480889.8
A2780_20and30_untreated_Day7_250_TX RED_Tile-1_B1.tif,526793.4
A2780_20and30_untreated_Day7_250_TX RED_Tile-1_B2.tif,462213.3
A2780_20and30_untreated_Day7_250_TX RED_Tile-1_B3.tif,473301.8
A2780_20and30_untreated_Day7_250_TX RED_Tile-2_A1.tif,577375.8
A2780_20and30_untreated_Day7_250_TX RED_Tile-2_A2.tif,592952.4
A2780_20and30_untreated_Day7_250_TX RED_Tile-2_A3.tif,520902.8
A2780_20and30_untreated_Day7_250_TX RED_Tile-2_B1.tif,575177.6
A2780_20and30_untreated_Day7_250_TX RED_Tile-2_B2.tif,503378.4
A2780_20and30_untreated_Day7_250_TX RED_Tile-2_B3.tif,516474.9
A2780_20and30_untreated_Day7_250_TX RED_Tile-3_A1.tif,596088.2
A2780_20and30_untreated_Day7_250_TX RED_Tile-3_A2.tif,546466.5
A2780_20and30_untreated_Day7_250_TX RED_Tile-3_A3.tif,355064.3
A2780_20and30_untreated_Day7_250_TX RED_Tile-3_B1.tif,564423.5
A2780_20and30_untreated_Day7_250_TX RED_Tile-3_B2.tif,398149.3
A2780_20and30_untreated_Day7_250_TX RED_Tile-3_B3.tif,494094.6
