time,observed,predicted,fixed_day0_anchor,model,pooling_mode,density,mix,component
0.0,75.0,75.0,true,lv_asymmetric_competition,partial_5pct,30k,25-75,resistant
1.0,61.04666666666666,84.91168854610882,false,lv_asymmetric_competition,partial_5pct,30k,25-75,resistant
2.0,103.61333333333334,118.57331187142944,false,lv_asymmetric_competition,partial_5pct,30k,25-75,resistant
3.0,178.24333333333334,191.60649734659043,false,lv_asymmetric_competition,partial_5pct,30k,25-75,resistant
4.0,362.33,331.09672799443547,false,lv_asymmetric_competition,partial_5pct,30k,25-75,resistant
5.0,757.4333333333334,560.4393526414868,false,lv_asymmetric_competition,partial_5pct,30k,25-75,resistant
6.0,1086.1066666666666,867.7345011967582,false,lv_asymmetric_competition,partial_5pct,30k,25-75,resistant
7.0,1566.3499999999997,1199.7305835495629,false,lv_asymmetric_competition,partial_5pct,30k,25-75,resistant
8.0,1943.8999999999999,1505.546230630038,false,lv_asymmetric_competition,partial_5pct,30k,25-75,resistant
9.0,2446.5499999999997,1759.726247443576,false,lv_asymmetric_competition,partial_5pct,30k,25-75,resistant
10.0,1824.6066666666666,1942.473921242273,false,lv_asymmetric_competition,partial_5pct,30k,25-75,resistant
11.0,3249.733333333333,2058.2315343740106,false,lv_asymmetric_competition,partial_5pct,30k,25-75,resistant
12.0,1631.7300000000002,2125.273472586223,false,lv_asymmetric_competition,partial_5pct,30k,25-75,resistant
13.0,2673.606666666667,2161.8710139820864,false,lv_asymmetric_competition,partial_5pct,30k,25-75,resistant
14.0,1684.9133333333332,2181.1046780125776,false,lv_asymmetric_competition,partial_5pct,30k,25-75,resistant
0.0,50.0,50.0,true,lv_asymmetric_competition,partial_5pct,30k,50-50,sensitive
1.0,28.156666666666666,90.94093530842551,false,lv_asymmetric_competition,partial_5pct,30k,50-50,sensitive
2.0,81.69666666666666,228.65677184997682,false,lv_asymmetric_competition,partial_5pct,30k,50-50,sensitive
3.0,213.96666666666667,537.9646378583029,false,lv_asymmetric_competition,partial_5pct,30k,50-50,sensitive
4.0,573.2333333333333,1024.01601722222,false,lv_asymmetric_competition,partial_5pct,30k,50-50,sensitive
5.0,1365.6900000000003,1576.3254680750763,false,lv_asymmetric_competition,partial_5pct,30k,50-50,sensitive
6.0,954.6966666666666,2050.942833983592,false,lv_asymmetric_competition,partial_5pct,30k,50-50,sensitive
7.0,1763.55,2376.8291871250076,false,lv_asymmetric_competition,partial_5pct,30k,50-50,sensitive
8.0,2032.53,2564.0133620248384,false,lv_asymmetric_competition,partial_5pct,30k,50-50,sensitive
9.0,2097.9933333333333,2654.4020053446534,false,lv_asymmetric_competition,partial_5pct,30k,50-50,sensitive
10.0,2401.5633333333335,2686.369443961899,false,lv_asymmetric_competition,partial_5pct,30k,50-50,sensitive
11.0,2836.11,2688.8826533041683,false,lv_asymmetric_competition,partial_5pct,30k,50-50,sensitive
12.0,2551.1033333333335,2688.8826533041683,false,lv_asymmetric_competition,partial_5pct,30k,50-50,sensitive
13.0,2884.48,2688.8826533041683,false,lv_asymmetric_competition,partial_5pct,30k,50-50,sensitive
14.0,2778.18,2688.8826533041683,false,lv_asymmetric_competition,partial_5pct,30k,50-50,sensitive
0.0,50.0,50.0,true,lv_asymmetric_competition,partial_5pct,30k,50-50,resistant
1.0,34.93,56.58341568458849,false,lv_asymmetric_competition,partial_5pct,30k,50-50,resistant
2.0,59.400000000000006,78.64144517293312,false,lv_asymmetric_competition,partial_5pct,30k,50-50,resistant
3.0,105.14666666666666,124.53502625620662,false,lv_asymmetric_competition,partial_5pct,30k,50-50,resistant
4.0,218.2733333333333,204.70944334812626,false,lv_asymmetric_competition,partial_5pct,30k,50-50,resistant
5.0,401.89333333333326,319.33365672557954,false,lv_asymmetric_competition,partial_5pct,30k,50-50,resistant
6.0,348.3999999999999,448.7341900596728,false,lv_asymmetric_competition,partial_5pct,30k,50-50,resistant
7.0,538.1766666666666,565.593105481869,false,lv_asymmetric_competition,partial_5pct,30k,50-50,resistant
8.0,748.25,655.3848198898125,false,lv_asymmetric_competition,partial_5pct,30k,50-50,resistant
9.0,815.8333333333334,719.5878634824793,false,lv_asymmetric_competition,partial_5pct,30k,50-50,resistant
10.0,605.9166666666666,766.6048395266891,false,lv_asymmetric_competition,partial_5pct,30k,50-50,resistant
11.0,905.2933333333334,804.4486590472221,false,lv_asymmetric_competition,partial_5pct,30k,50-50,resistant
12.0,496.23333333333335,836.1598977139117,false,lv_asymmetric_competition,partial_5pct,30k,50-50,resistant
13.0,678.3233333333334,862.0529984088668,false,lv_asymmetric_competition,partial_5pct,30k,50-50,resistant
14.0,422.30999999999995,882.7048478265799,false,lv_asymmetric_competition,partial_5pct,30k,50-50,resistant
0.0,75.0,75.0,true,lv_asymmetric_competition,partial_5pct,30k,75-25,sensitive
1.0,30.916666666666668,137.4361789420349,false,lv_asymmetric_competition,partial_5pct,30k,75-25,sensitive
2.0,96.72000000000001,340.8376084623582,false,lv_asymmetric_competition,partial_5pct,30k,75-25,sensitive
3.0,246.36666666666665,767.8015251662661,false,lv_asymmetric_competition,partial_5pct,30k,75-25,sensitive
4.0,733.8966666666665,1385.6858146397963,false,lv_asymmetric_competition,partial_5pct,30k,75-25,sensitive
5.0,1349.2333333333333,2042.18454213495,false,lv_asymmetric_competition,partial_5pct,30k,75-25,sensitive
6.0,546.62,2591.3631289138384,false,lv_asymmetric_competition,partial_5pct,30k,75-25,sensitive
7.0,1863.1599999999999,2980.969933971117,false,lv_asymmetric_competition,partial_5pct,30k,75-25,sensitive
8.0,2329.103333333334,3232.1767886687803,false,lv_asymmetric_competition,partial_5pct,30k,75-25,sensitive
9.0,2218.3366666666666,3388.496732450739,false,lv_asymmetric_competition,partial_5pct,30k,75-25,sensitive
10.0,2795.08,3485.5076011232827,false,lv_asymmetric_competition,partial_5pct,30k,75-25,sensitive
11.0,2773.2100000000005,3544.7564289435504,false,lv_asymmetric_competition,partial_5pct,30k,75-25,sensitive
12.0,3011.9733333333334,3580.4916208489526,false,lv_asymmetric_competition,partial_5pct,30k,75-25,sensitive
13.0,3099.58,3601.883709374505,false,lv_asymmetric_competition,partial_5pct,30k,75-25,sensitive
14.0,3017.2899999999995,3614.632470390404,false,lv_asymmetric_competition,partial_5pct,30k,75-25,sensitive
0.0,25.0,25.0,true,lv_asymmetric_competition,partial_5pct,30k,75-25,resistant
1.0,25.46666666666667,28.27908906719027,false,lv_asymmetric_competition,partial_5pct,30k,75-25,resistant
2.0,43.82333333333333,39.116808161536795,false,lv_asymmetric_competition,partial_5pct,30k,75-25,resistant
3.0,67.24000000000001,60.79276973482182,false,lv_asymmetric_competition,partial_5pct,30k,75-25,resistant
4.0,122.13666666666666,95.82707300752281,false,lv_asymmetric_competition,partial_5pct,30k,75-25,resistant
5.0,212.86333333333332,140.3540111119233,false,lv_asymmetric_competition,partial_5pct,30k,75-25,resistant
6.0,182.01333333333332,183.30091060129692,false,lv_asymmetric_competition,partial_5pct,30k,75-25,resistant
7.0,271.34666666666664,214.2642673015342,false,lv_asymmetric_competition,partial_5pct,30k,75-25,resistant
8.0,426.9066666666667,229.95993234630762,false,lv_asymmetric_competition,partial_5pct,30k,75-25,resistant
9.0,422.00333333333333,233.11807686194092,false,lv_asymmetric_competition,partial_5pct,30k,75-25,resistant
10.0,362.82666666666665,233.11807686194092,false,lv_asymmetric_competition,partial_5pct,30k,75-25,resistant
11.0,419.54333333333335,233.11807686194092,false,lv_asymmetric_competition,partial_5pct,30k,75-25,resistant
12.0,522.54,233.11807686194092,false,lv_asymmetric_competition,partial_5pct,30k,75-25,resistant
13.0,327.18666666666667,233.11807686194092,false,lv_asymmetric_competition,partial_5pct,30k,75-25,resistant
14.0,212.1833333333333,233.11807686194092,false,lv_asymmetric_competition,partial_5pct,30k,75-25,resistant
0.0,16.75,16.75,true,lv_asymmetric_competition_death,partial_5pct,20k,25-75,sensitive
1.0,12.806666666666667,29.904863204457513,false,lv_asymmetric_competition_death,partial_5pct,20k,25-75,sensitive
2.0,36.586666666666666,85.23939769906735,false,lv_asymmetric_competition_death,partial_5pct,20k,25-75,sensitive
3.0,105.55666666666667,234.18355682114742,false,lv_asymmetric_competition_death,partial_5pct,20k,25-75,sensitive
4.0,270.2266666666667,520.4370088642942,false,lv_asymmetric_competition_death,partial_5pct,20k,25-75,sensitive
5.0,849.8733333333333,919.0686456555258,false,lv_asymmetric_competition_death,partial_5pct,20k,25-75,sensitive
6.0,860.2633333333333,1333.377002461962,false,lv_asymmetric_competition_death,partial_5pct,20k,25-75,sensitive
7.0,1553.246666666667,1673.1900316103824,false,lv_asymmetric_competition_death,partial_5pct,20k,25-75,sensitive
8.0,1776.5566666666666,1909.600019383889,false,lv_asymmetric_competition_death,partial_5pct,20k,25-75,sensitive
9.0,1648.9166666666667,2060.1345265843092,false,lv_asymmetric_competition_death,partial_5pct,20k,25-75,sensitive
10.0,2098.65,2154.136030933565,false,lv_asymmetric_competition_death,partial_5pct,20k,25-75,sensitive
11.0,2367.1166666666663,2214.6071913815645,false,lv_asymmetric_competition_death,partial_5pct,20k,25-75,sensitive
12.0,2250.2233333333334,2253.894966703377,false,lv_asymmetric_competition_death,partial_5pct,20k,25-75,sensitive
13.0,2750.683333333333,2279.1278107578796,false,lv_asymmetric_competition_death,partial_5pct,20k,25-75,sensitive
14.0,2685.1666666666665,2295.21167050939,false,lv_asymmetric_competition_death,partial_5pct,20k,25-75,sensitive
0.0,50.25,50.25,true,lv_asymmetric_competition_death,partial_5pct,20k,25-75,resistant
1.0,31.28333333333333,56.96256404803798,false,lv_asymmetric_competition_death,partial_5pct,20k,25-75,resistant
2.0,54.129999999999995,79.90546411630463,false,lv_asymmetric_competition_death,partial_5pct,20k,25-75,resistant
3.0,91.82,130.31196143021668,false,lv_asymmetric_competition_death,partial_5pct,20k,25-75,resistant
4.0,189.74333333333334,228.16677977483252,false,lv_asymmetric_competition_death,partial_5pct,20k,25-75,resistant
5.0,391.3,390.6138473960874,false,lv_asymmetric_competition_death,partial_5pct,20k,25-75,resistant
6.0,609.6966666666667,603.8285053022396,false,lv_asymmetric_competition_death,partial_5pct,20k,25-75,resistant
7.0,844.84,813.5979607055135,false,lv_asymmetric_competition_death,partial_5pct,20k,25-75,resistant
8.0,1041.4766666666667,966.5288108174128,false,lv_asymmetric_competition_death,partial_5pct,20k,25-75,resistant
9.0,1339.68,1048.5729279076359,false,lv_asymmetric_competition_death,partial_5pct,20k,25-75,resistant
10.0,1081.78,1076.1053534941432,false,lv_asymmetric_competition_death,partial_5pct,20k,25-75,resistant
11.0,1735.1733333333334,1077.1830522857056,false,lv_asymmetric_competition_death,partial_5pct,20k,25-75,resistant
12.0,986.3433333333332,1077.1809808134606,false,lv_asymmetric_competition_death,partial_5pct,20k,25-75,resistant
13.0,1465.8533333333335,1077.178909345199,false,lv_asymmetric_competition_death,partial_5pct,20k,25-75,resistant
14.0,1085.67,1077.1768378809206,false,lv_asymmetric_competition_death,partial_5pct,20k,25-75,resistant
0.0,33.5,33.5,true,lv_asymmetric_competition_death,partial_5pct,20k,50-50,sensitive
1.0,19.429999999999996,58.537723682818005,false,lv_asymmetric_competition_death,partial_5pct,20k,50-50,sensitive
2.0,55.28333333333334,156.63285073739644,false,lv_asymmetric_competition_death,partial_5pct,20k,50-50,sensitive
3.0,144.22333333333333,389.2079380686868,false,lv_asymmetric_competition_death,partial_5pct,20k,50-50,sensitive
4.0,405.09,773.5484399213462,false,lv_asymmetric_competition_death,partial_5pct,20k,50-50,sensitive
5.0,1191.8633333333332,1237.478742607929,false,lv_asymmetric_competition_death,partial_5pct,20k,50-50,sensitive
6.0,947.3433333333334,1668.4693516757977,false,lv_asymmetric_competition_death,partial_5pct,20k,50-50,sensitive
7.0,1698.1066666666666,1996.4996447550056,false,lv_asymmetric_competition_death,partial_5pct,20k,50-50,sensitive
8.0,2026.4033333333334,2213.7791257678477,false,lv_asymmetric_competition_death,partial_5pct,20k,50-50,sensitive
9.0,1937.7299999999998,2345.442415895993,false,lv_asymmetric_competition_death,partial_5pct,20k,50-50,sensitive
10.0,2396.2833333333333,2421.2234736057308,false,lv_asymmetric_competition_death,partial_5pct,20k,50-50,sensitive
11.0,2527.3933333333334,2463.8087905727907,false,lv_asymmetric_competition_death,partial_5pct,20k,50-50,sensitive
12.0,2748.9966666666664,2487.6857875694686,false,lv_asymmetric_competition_death,partial_5pct,20k,50-50,sensitive
13.0,2943.03,2501.3135177150543,false,lv_asymmetric_competition_death,partial_5pct,20k,50-50,sensitive
14.0,2942.056666666667,2509.386103532639,false,lv_asymmetric_competition_death,partial_5pct,20k,50-50,sensitive
0.0,33.5,33.5,true,lv_asymmetric_competition_death,partial_5pct,20k,50-50,resistant
1.0,28.166666666666668,37.96001340405117,false,lv_asymmetric_competition_death,partial_5pct,20k,50-50,resistant
2.0,47.166666666666664,53.048778088536096,false,lv_asymmetric_competition_death,partial_5pct,20k,50-50,resistant
3.0,85.17,85.19018851901491,false,lv_asymmetric_competition_death,partial_5pct,20k,50-50,resistant
4.0,162.80333333333334,143.92304505696325,false,lv_asymmetric_competition_death,partial_5pct,20k,50-50,resistant
5.0,316.40666666666664,233.90188865735755,false,lv_asymmetric_competition_death,partial_5pct,20k,50-50,resistant
6.0,379.49,344.4199701893678,false,lv_asymmetric_competition_death,partial_5pct,20k,50-50,resistant
7.0,534.9,452.13498284502765,false,lv_asymmetric_competition_death,partial_5pct,20k,50-50,resistant
8.0,767.0866666666666,537.5994775621616,false,lv_asymmetric_competition_death,partial_5pct,20k,50-50,resistant
9.0,892.32,595.1583152244416,false,lv_asymmetric_competition_death,partial_5pct,20k,50-50,resistant
10.0,674.7666666666665,629.2929875872458,false,lv_asymmetric_competition_death,partial_5pct,20k,50-50,resistant
11.0,1008.0999999999999,647.3932293211022,false,lv_asymmetric_competition_death,partial_5pct,20k,50-50,resistant
12.0,618.9333333333333,655.7398495020302,false,lv_asymmetric_competition_death,partial_5pct,20k,50-50,resistant
13.0,826.9333333333333,658.5769290744371,false,lv_asymmetric_competition_death,partial_5pct,20k,50-50,resistant
14.0,519.14,658.7801531584875,false,lv_asymmetric_competition_death,partial_5pct,20k,50-50,resistant
0.0,50.25,50.25,true,lv_asymmetric_competition_death,partial_5pct,20k,75-25,sensitive
1.0,20.683333333333334,86.24279085271412,false,lv_asymmetric_competition_death,partial_5pct,20k,75-25,sensitive
2.0,64.20333333333333,220.2068089623362,false,lv_asymmetric_competition_death,partial_5pct,20k,75-25,sensitive
3.0,168.48666666666668,512.0894994336156,false,lv_asymmetric_competition_death,partial_5pct,20k,75-25,sensitive
4.0,473.56666666666666,951.797582744799,false,lv_asymmetric_competition_death,partial_5pct,20k,75-25,sensitive
5.0,1202.4333333333334,1441.416769585505,false,lv_asymmetric_competition_death,partial_5pct,20k,75-25,sensitive
6.0,748.59,1870.9110847640354,false,lv_asymmetric_competition_death,partial_5pct,20k,75-25,sensitive
7.0,1784.08,2187.5606244691085,false,lv_asymmetric_competition_death,partial_5pct,20k,75-25,sensitive
8.0,2094.6200000000003,2394.807209854398,false,lv_asymmetric_competition_death,partial_5pct,20k,75-25,sensitive
9.0,2307.6466666666665,2519.991124517325,false,lv_asymmetric_competition_death,partial_5pct,20k,75-25,sensitive
10.0,2381.6866666666665,2591.352916889791,false,lv_asymmetric_competition_death,partial_5pct,20k,75-25,sensitive
11.0,2366.4933333333333,2629.977229270358,false,lv_asymmetric_competition_death,partial_5pct,20k,75-25,sensitive
12.0,2527.433333333333,2649.5356309620684,false,lv_asymmetric_competition_death,partial_5pct,20k,75-25,sensitive
13.0,2828.8733333333334,2658.273113922561,false,lv_asymmetric_competition_death,partial_5pct,20k,75-25,sensitive
14.0,2795.03,2660.969612368607,false,lv_asymmetric_competition_death,partial_5pct,20k,75-25,sensitive
0.0,16.75,16.75,true,lv_asymmetric_competition_death,partial_5pct,20k,75-25,resistant
1.0,11.136666666666665,18.97288933549618,false,lv_asymmetric_competition_death,partial_5pct,20k,75-25,resistant
2.0,19.916666666666664,26.42705642216259,false,lv_asymmetric_competition_death,partial_5pct,20k,75-25,resistant
3.0,30.603333333333335,41.930820120506866,false,lv_asymmetric_competition_death,partial_5pct,20k,75-25,resistant
4.0,72.57666666666667,69.13518788378153,false,lv_asymmetric_competition_death,partial_5pct,20k,75-25,resistant
5.0,135.09,108.98540518834089,false,lv_asymmetric_competition_death,partial_5pct,20k,75-25,resistant
6.0,172.97000000000003,156.73517255800093,false,lv_asymmetric_competition_death,partial_5pct,20k,75-25,resistant
7.0,227.50666666666666,204.24834676713738,false,lv_asymmetric_competition_death,partial_5pct,20k,75-25,resistant
8.0,317.33,245.29556889112862,false,lv_asymmetric_competition_death,partial_5pct,20k,75-25,resistant
9.0,369.6333333333334,277.85582009219854,false,lv_asymmetric_competition_death,partial_5pct,20k,75-25,resistant
10.0,281.56666666666666,302.8772417204457,false,lv_asymmetric_competition_death,partial_5pct,20k,75-25,resistant
11.0,418.8633333333333,322.3260589338508,false,lv_asymmetric_competition_death,partial_5pct,20k,75-25,resistant
12.0,261.56,338.0456118616976,false,lv_asymmetric_competition_death,partial_5pct,20k,75-25,resistant
13.0,309.22666666666663,351.3958457003885,false,lv_asymmetric_competition_death,partial_5pct,20k,75-25,resistant
14.0,194.61333333333332,363.2681257662793,false,lv_asymmetric_competition_death,partial_5pct,20k,75-25,resistant
0.0,25.0,25.0,true,lv_asymmetric_competition_death,partial_5pct,30k,25-75,sensitive
1.0,13.089999999999998,39.20255066677186,false,lv_asymmetric_competition_death,partial_5pct,30k,25-75,sensitive
2.0,39.300000000000004,92.28164264247641,false,lv_asymmetric_competition_death,partial_5pct,30k,25-75,sensitive
3.0,123.18,218.25307907078377,false,lv_asymmetric_competition_death,partial_5pct,30k,25-75,sensitive
4.0,301.8933333333333,439.5359893610188,false,lv_asymmetric_competition_death,partial_5pct,30k,25-75,sensitive
5.0,791.3033333333333,734.257156569434,false,lv_asymmetric_competition_death,partial_5pct,30k,25-75,sensitive
6.0,726.0500000000001,1037.8959738807653,false,lv_asymmetric_competition_death,partial_5pct,30k,25-75,sensitive
7.0,1318.3600000000001,1290.914942496744,false,lv_asymmetric_competition_death,partial_5pct,30k,25-75,sensitive
8.0,1513.7366666666667,1474.4111091625473,false,lv_asymmetric_competition_death,partial_5pct,30k,25-75,sensitive
9.0,1434.7733333333333,1601.110918198421,false,lv_asymmetric_competition_death,partial_5pct,30k,25-75,sensitive
10.0,1640.7866666666666,1691.277542477076,false,lv_asymmetric_competition_death,partial_5pct,30k,25-75,sensitive
11.0,2289.8999999999996,1757.8773871844862,false,lv_asymmetric_competition_death,partial_5pct,30k,25-75,sensitive
12.0,1768.0933333333332,1806.3651485734981,false,lv_asymmetric_competition_death,partial_5pct,30k,25-75,sensitive
13.0,2427.37,1841.1474647201678,false,lv_asymmetric_competition_death,partial_5pct,30k,25-75,sensitive
14.0,1996.9099999999999,1865.8377385164654,false,lv_asymmetric_competition_death,partial_5pct,30k,25-75,sensitive
0.0,75.0,75.0,true,lv_asymmetric_competition_death,partial_5pct,30k,25-75,resistant
1.0,61.04666666666666,84.8854794325627,false,lv_asymmetric_competition_death,partial_5pct,30k,25-75,resistant
2.0,103.61333333333334,118.42491656644724,false,lv_asymmetric_competition_death,partial_5pct,30k,25-75,resistant
3.0,178.24333333333334,191.05524663667592,false,lv_asymmetric_competition_death,partial_5pct,30k,25-75,resistant
4.0,362.33,329.49399192700605,false,lv_asymmetric_competition_death,partial_5pct,30k,25-75,resistant
5.0,757.4333333333334,555.183743324241,false,lv_asymmetric_competition_death,partial_5pct,30k,25-75,resistant
6.0,1086.1066666666666,845.2543557211053,false,lv_asymmetric_competition_death,partial_5pct,30k,25-75,resistant
7.0,1566.3499999999997,1120.4107962590328,false,lv_asymmetric_competition_death,partial_5pct,30k,25-75,resistant
8.0,1943.8999999999999,1307.0232809914833,false,lv_asymmetric_competition_death,partial_5pct,30k,25-75,resistant
9.0,2446.5499999999997,1391.7395315889846,false,lv_asymmetric_competition_death,partial_5pct,30k,25-75,resistant
10.0,1824.6066666666666,1405.0733644044506,false,lv_asymmetric_competition_death,partial_5pct,30k,25-75,resistant
11.0,3249.733333333333,1405.070662384148,false,lv_asymmetric_competition_death,partial_5pct,30k,25-75,resistant
12.0,1631.7300000000002,1405.0679603690412,false,lv_asymmetric_competition_death,partial_5pct,30k,25-75,resistant
13.0,2673.606666666667,1405.065258359131,false,lv_asymmetric_competition_death,partial_5pct,30k,25-75,resistant
14.0,1684.9133333333332,1405.0625563544165,false,lv_asymmetric_competition_death,partial_5pct,30k,25-75,resistant
0.0,50.0,50.0,true,lv_asymmetric_competition_death,partial_5pct,30k,50-50,sensitive
1.0,28.156666666666666,77.06626302094844,false,lv_asymmetric_competition_death,partial_5pct,30k,50-50,sensitive
2.0,81.69666666666666,172.67200525574714,false,lv_asymmetric_competition_death,partial_5pct,30k,50-50,sensitive
3.0,213.96666666666667,376.87218713500636,false,lv_asymmetric_competition_death,partial_5pct,30k,50-50,sensitive
4.0,573.2333333333333,692.8343066078273,false,lv_asymmetric_competition_death,partial_5pct,30k,50-50,sensitive
5.0,1365.6900000000003,1066.427843580303,false,lv_asymmetric_competition_death,partial_5pct,30k,50-50,sensitive
6.0,954.6966666666666,1418.4147194787406,false,lv_asymmetric_competition_death,partial_5pct,30k,50-50,sensitive
7.0,1763.55,1696.388786353542,false,lv_asymmetric_competition_death,partial_5pct,30k,50-50,sensitive
8.0,2032.53,1891.2789371066265,false,lv_asymmetric_competition_death,partial_5pct,30k,50-50,sensitive
9.0,2097.9933333333333,2019.880244494791,false,lv_asymmetric_competition_death,partial_5pct,30k,50-50,sensitive
10.0,2401.5633333333335,2104.137955288284,false,lv_asymmetric_competition_death,partial_5pct,30k,50-50,sensitive
11.0,2836.11,2160.6991945604855,false,lv_asymmetric_competition_death,partial_5pct,30k,50-50,sensitive
12.0,2551.1033333333335,2198.524631559124,false,lv_asymmetric_competition_death,partial_5pct,30k,50-50,sensitive
13.0,2884.48,2223.549088800604,false,lv_asymmetric_competition_death,partial_5pct,30k,50-50,sensitive
14.0,2778.18,2239.9879735508543,false,lv_asymmetric_competition_death,partial_5pct,30k,50-50,sensitive
0.0,50.0,50.0,true,lv_asymmetric_competition_death,partial_5pct,30k,50-50,resistant
1.0,34.93,56.551400277730345,false,lv_asymmetric_competition_death,partial_5pct,30k,50-50,resistant
2.0,59.400000000000006,78.5119577157999,false,lv_asymmetric_competition_death,partial_5pct,30k,50-50,resistant
3.0,105.14666666666666,124.49121008072851,false,lv_asymmetric_competition_death,partial_5pct,30k,50-50,resistant
4.0,218.2733333333333,206.76960052782573,false,lv_asymmetric_competition_death,partial_5pct,30k,50-50,resistant
5.0,401.89333333333326,330.0896026715763,false,lv_asymmetric_competition_death,partial_5pct,30k,50-50,resistant
6.0,348.3999999999999,477.02468666700844,false,lv_asymmetric_competition_death,partial_5pct,30k,50-50,resistant
7.0,538.1766666666666,612.0306371512264,false,lv_asymmetric_competition_death,partial_5pct,30k,50-50,resistant
8.0,748.25,706.8628249497167,false,lv_asymmetric_competition_death,partial_5pct,30k,50-50,resistant
9.0,815.8333333333334,755.9243866096243,false,lv_asymmetric_competition_death,partial_5pct,30k,50-50,resistant
10.0,605.9166666666666,769.2062107633225,false,lv_asymmetric_competition_death,partial_5pct,30k,50-50,resistant
11.0,905.2933333333334,769.2018679767599,false,lv_asymmetric_competition_death,partial_5pct,30k,50-50,resistant
12.0,496.23333333333335,769.2003887664092,false,lv_asymmetric_competition_death,partial_5pct,30k,50-50,resistant
13.0,678.3233333333334,769.1989095589031,false,lv_asymmetric_competition_death,partial_5pct,30k,50-50,resistant
14.0,422.30999999999995,769.1974303542418,false,lv_asymmetric_competition_death,partial_5pct,30k,50-50,resistant
0.0,75.0,75.0,true,lv_asymmetric_competition_death,partial_5pct,30k,75-25,sensitive
1.0,30.916666666666668,113.89646329768271,false,lv_asymmetric_competition_death,partial_5pct,30k,75-25,sensitive
2.0,96.72000000000001,245.63683576712296,false,lv_asymmetric_competition_death,partial_5pct,30k,75-25,sensitive
3.0,246.36666666666665,507.2141023221673,false,lv_asymmetric_competition_death,partial_5pct,30k,75-25,sensitive
4.0,733.8966666666665,880.6229521968523,false,lv_asymmetric_competition_death,partial_5pct,30k,75-25,sensitive
5.0,1349.2333333333333,1292.6078999090485,false,lv_asymmetric_competition_death,partial_5pct,30k,75-25,sensitive
6.0,546.62,1663.0539708307904,false,lv_asymmetric_competition_death,partial_5pct,30k,75-25,sensitive
7.0,1863.1599999999999,1948.9878430954216,false,lv_asymmetric_competition_death,partial_5pct,30k,75-25,sensitive
8.0,2329.103333333334,2147.7825422025912,false,lv_asymmetric_competition_death,partial_5pct,30k,75-25,sensitive
9.0,2218.3366666666666,2277.4942205959087,false,lv_asymmetric_competition_death,partial_5pct,30k,75-25,sensitive
10.0,2795.08,2359.6428285423895,false,lv_asymmetric_competition_death,partial_5pct,30k,75-25,sensitive
11.0,2773.2100000000005,2411.55025356214,false,lv_asymmetric_competition_death,partial_5pct,30k,75-25,sensitive
12.0,3011.9733333333334,2444.493688454799,false,lv_asymmetric_competition_death,partial_5pct,30k,75-25,sensitive
13.0,3099.58,2465.2444247696912,false,lv_asymmetric_competition_death,partial_5pct,30k,75-25,sensitive
14.0,3017.2899999999995,2478.241641152117,false,lv_asymmetric_competition_death,partial_5pct,30k,75-25,sensitive
0.0,25.0,25.0,true,lv_asymmetric_competition_death,partial_5pct,30k,75-25,resistant
1.0,25.46666666666667,28.257041178019797,false,lv_asymmetric_competition_death,partial_5pct,30k,75-25,resistant
2.0,43.82333333333333,39.05975964793693,false,lv_asymmetric_competition_death,partial_5pct,30k,75-25,resistant
3.0,67.24000000000001,61.07834222381744,false,lv_asymmetric_competition_death,partial_5pct,30k,75-25,resistant
4.0,122.13666666666666,98.76779814968974,false,lv_asymmetric_competition_death,partial_5pct,30k,75-25,resistant
5.0,212.86333333333332,152.4484997505558,false,lv_asymmetric_competition_death,partial_5pct,30k,75-25,resistant
6.0,182.01333333333332,214.13622345395487,false,lv_asymmetric_competition_death,partial_5pct,30k,75-25,resistant
7.0,271.34666666666664,270.8442975628043,false,lv_asymmetric_competition_death,partial_5pct,30k,75-25,resistant
8.0,426.9066666666667,312.8906896230812,false,lv_asymmetric_competition_death,partial_5pct,30k,75-25,resistant
9.0,422.00333333333333,337.9001366623188,false,lv_asymmetric_competition_death,partial_5pct,30k,75-25,resistant
10.0,362.82666666666665,348.662454801686,false,lv_asymmetric_competition_death,partial_5pct,30k,75-25,resistant
11.0,419.54333333333335,350.10146645723677,false,lv_asymmetric_competition_death,partial_5pct,30k,75-25,resistant
12.0,522.54,350.10079319611447,false,lv_asymmetric_competition_death,partial_5pct,30k,75-25,resistant
13.0,327.18666666666667,350.10011993628683,false,lv_asymmetric_competition_death,partial_5pct,30k,75-25,resistant
14.0,212.1833333333333,350.09944667775386,false,lv_asymmetric_competition_death,partial_5pct,30k,75-25,resistant
0.0,16.75,16.75,true,lv_symmetric_competition,partial_5pct,20k,25-75,sensitive
1.0,12.806666666666667,36.06685871576802,false,lv_symmetric_competition,partial_5pct,20k,25-75,sensitive
2.0,36.586666666666666,119.41405197224816,false,lv_symmetric_competition,partial_5pct,20k,25-75,sensitive
3.0,105.55666666666667,364.5661431676644,false,lv_symmetric_competition,partial_5pct,20k,25-75,sensitive
4.0,270.2266666666667,853.5146437293222,false,lv_symmetric_competition,partial_5pct,20k,25-75,sensitive
5.0,849.8733333333333,1515.8810636001901,false,lv_symmetric_competition,partial_5pct,20k,25-75,sensitive
6.0,860.2633333333333,2152.3907862401425,false,lv_symmetric_competition,partial_5pct,20k,25-75,sensitive
