workbook,sheet,series,day,value
ALL A2780-cis LR data.xlsx,1 - A2780 20k 1-1,Mean Cells,11.0,3808.7533333333336
ALL A2780-cis LR data.xlsx,1 - A2780 20k 1-1,SD Cells,11.0,470.12328089164964
ALL A2780-cis LR data.xlsx,1 - A2780 20k 1-1,SEM Cells,11.0,271.425802775104
ALL A2780-cis LR data.xlsx,1 - A2780 20k 1-1,N Samples,12.0,3.0
ALL A2780-cis LR data.xlsx,1 - A2780 20k 1-1,Mean Cells,12.0,4055.1296666666663
ALL A2780-cis LR data.xlsx,1 - A2780 20k 1-1,SD Cells,12.0,338.31347746481117
ALL A2780-cis LR data.xlsx,1 - A2780 20k 1-1,SEM Cells,12.0,195.32537728478712
ALL A2780-cis LR data.xlsx,1 - A2780 20k 1-1,N Samples,13.0,3.0
ALL A2780-cis LR data.xlsx,1 - A2780 20k 1-1,Mean Cells,13.0,3605.702291444444
ALL A2780-cis LR data.xlsx,1 - A2780 20k 1-1,SD Cells,13.0,365.0803218451045
ALL A2780-cis LR data.xlsx,1 - A2780 20k 1-1,SEM Cells,13.0,210.7792220931063
ALL A2780-cis LR data.xlsx,1 - A2780 20k 1-1,N Samples,14.0,3.0
ALL A2780-cis LR data.xlsx,1 - A2780 20k 1-1,Mean Cells,14.0,3422.5317158055564
ALL A2780-cis LR data.xlsx,1 - A2780 20k 1-1,SD Cells,14.0,806.879485981246
ALL A2780-cis LR data.xlsx,1 - A2780 20k 1-1,SEM Cells,14.0,465.8520884348593
ALL A2780-cis LR data.xlsx,1 - A2780cis 20k 1-1,N Samples,0.0,3.0
ALL A2780-cis LR data.xlsx,1 - A2780cis 20k 1-1,Mean Cells,0.0,33.29
ALL A2780-cis LR data.xlsx,1 - A2780cis 20k 1-1,SD Cells,0.0,0.0
ALL A2780-cis LR data.xlsx,1 - A2780cis 20k 1-1,SEM Cells,0.0,0.0
ALL A2780-cis LR data.xlsx,1 - A2780cis 20k 1-1,N Samples,1.0,3.0
ALL A2780-cis LR data.xlsx,1 - A2780cis 20k 1-1,Mean Cells,1.0,217.0841517427306
ALL A2780-cis LR data.xlsx,1 - A2780cis 20k 1-1,SD Cells,1.0,82.9425778357047
ALL A2780-cis LR data.xlsx,1 - A2780cis 20k 1-1,SEM Cells,1.0,47.886919640725594
ALL A2780-cis LR data.xlsx,1 - A2780cis 20k 1-1,N Samples,2.0,3.0
ALL A2780-cis LR data.xlsx,1 - A2780cis 20k 1-1,Mean Cells,2.0,272.939433853264
ALL A2780-cis LR data.xlsx,1 - A2780cis 20k 1-1,SD Cells,2.0,78.19907899854381
ALL A2780-cis LR data.xlsx,1 - A2780cis 20k 1-1,SEM Cells,2.0,45.148259310190085
ALL A2780-cis LR data.xlsx,1 - A2780cis 20k 1-1,N Samples,3.0,3.0
ALL A2780-cis LR data.xlsx,1 - A2780cis 20k 1-1,Mean Cells,3.0,342.41906412478335
ALL A2780-cis LR data.xlsx,1 - A2780cis 20k 1-1,SD Cells,3.0,136.73248194182895
ALL A2780-cis LR data.xlsx,1 - A2780cis 20k 1-1,SEM Cells,3.0,78.94253525608059
ALL A2780-cis LR data.xlsx,1 - A2780cis 20k 1-1,N Samples,4.0,3.0
ALL A2780-cis LR data.xlsx,1 - A2780cis 20k 1-1,Mean Cells,4.0,206.2195647987676
ALL A2780-cis LR data.xlsx,1 - A2780cis 20k 1-1,SD Cells,4.0,68.24739548229503
ALL A2780-cis LR data.xlsx,1 - A2780cis 20k 1-1,SEM Cells,4.0,39.40265215319389
ALL A2780-cis LR data.xlsx,1 - A2780cis 20k 1-1,N Samples,5.0,3.0
ALL A2780-cis LR data.xlsx,1 - A2780cis 20k 1-1,Mean Cells,5.0,105.47071057192375
ALL A2780-cis LR data.xlsx,1 - A2780cis 20k 1-1,SD Cells,5.0,35.641477226573436
ALL A2780-cis LR data.xlsx,1 - A2780cis 20k 1-1,SEM Cells,5.0,20.57761647107809
ALL A2780-cis LR data.xlsx,1 - A2780cis 20k 1-1,N Samples,6.0,3.0
ALL A2780-cis LR data.xlsx,1 - A2780cis 20k 1-1,Mean Cells,6.0,82.17904871942999
ALL A2780-cis LR data.xlsx,1 - A2780cis 20k 1-1,SD Cells,6.0,22.668800203278657
ALL A2780-cis LR data.xlsx,1 - A2780cis 20k 1-1,SEM Cells,6.0,13.087837899568777
ALL A2780-cis LR data.xlsx,1 - A2780cis 20k 1-1,N Samples,7.0,3.0
ALL A2780-cis LR data.xlsx,1 - A2780cis 20k 1-1,Mean Cells,7.0,47.75628730984017
ALL A2780-cis LR data.xlsx,1 - A2780cis 20k 1-1,SD Cells,7.0,18.86061349505297
ALL A2780-cis LR data.xlsx,1 - A2780cis 20k 1-1,SEM Cells,7.0,10.889180278450322
ALL A2780-cis LR data.xlsx,1 - A2780cis 20k 1-1,N Samples,8.0,3.0
ALL A2780-cis LR data.xlsx,1 - A2780cis 20k 1-1,Mean Cells,8.0,36.841709994222995
ALL A2780-cis LR data.xlsx,1 - A2780cis 20k 1-1,SD Cells,8.0,9.075318696496982
ALL A2780-cis LR data.xlsx,1 - A2780cis 20k 1-1,SEM Cells,8.0,5.239637692404177
ALL A2780-cis LR data.xlsx,1 - A2780cis 20k 1-1,N Samples,9.0,3.0
ALL A2780-cis LR data.xlsx,1 - A2780cis 20k 1-1,Mean Cells,9.0,28.779087232813406
ALL A2780-cis LR data.xlsx,1 - A2780cis 20k 1-1,SD Cells,9.0,6.735970466876508
ALL A2780-cis LR data.xlsx,1 - A2780cis 20k 1-1,SEM Cells,9.0,3.8890143623045215
ALL A2780-cis LR data.xlsx,1 - A2780cis 20k 1-1,N Samples,10.0,3.0
ALL A2780-cis LR data.xlsx,1 - A2780cis 20k 1-1,Mean Cells,10.0,29.48642403235125
ALL A2780-cis LR data.xlsx,1 - A2780cis 20k 1-1,SD Cells,10.0,4.625729189052591
ALL A2780-cis LR data.xlsx,1 - A2780cis 20k 1-1,SEM Cells,10.0,2.670665992497823
ALL A2780-cis LR data.xlsx,1 - A2780cis 20k 1-1,N Samples,11.0,3.0
ALL A2780-cis LR data.xlsx,1 - A2780cis 20k 1-1,Mean Cells,11.0,27.453298671288277
ALL A2780-cis LR data.xlsx,1 - A2780cis 20k 1-1,SD Cells,11.0,4.892063554196502
ALL A2780-cis LR data.xlsx,1 - A2780cis 20k 1-1,SEM Cells,11.0,2.8244342099081083
ALL A2780-cis LR data.xlsx,1 - A2780cis 20k 1-1,N Samples,12.0,3.0
ALL A2780-cis LR data.xlsx,1 - A2780cis 20k 1-1,Mean Cells,12.0,28.124417485076066
ALL A2780-cis LR data.xlsx,1 - A2780cis 20k 1-1,SD Cells,12.0,3.270931474764462
ALL A2780-cis LR data.xlsx,1 - A2780cis 20k 1-1,SEM Cells,12.0,1.8884731674560817
ALL A2780-cis LR data.xlsx,1 - A2780cis 20k 1-1,N Samples,13.0,3.0
ALL A2780-cis LR data.xlsx,1 - A2780cis 20k 1-1,Mean Cells,13.0,15.122649720777973
ALL A2780-cis LR data.xlsx,1 - A2780cis 20k 1-1,SD Cells,13.0,4.61183204207588
ALL A2780-cis LR data.xlsx,1 - A2780cis 20k 1-1,SEM Cells,13.0,2.662642470949851
ALL A2780-cis LR data.xlsx,1 - A2780cis 20k 1-1,N Samples,14.0,3.0
ALL A2780-cis LR data.xlsx,1 - A2780cis 20k 1-1,Mean Cells,14.0,15.52578698247641
ALL A2780-cis LR data.xlsx,1 - A2780cis 20k 1-1,SD Cells,14.0,3.7851801988577902
ALL A2780-cis LR data.xlsx,1 - A2780cis 20k 1-1,SEM Cells,14.0,2.1853748067417866
ALL A2780-cis LR data.xlsx,1 - A2780 30k 1-1,N Samples,0.0,3.0
ALL A2780-cis LR data.xlsx,1 - A2780 30k 1-1,Mean Cells,0.0,49.9
ALL A2780-cis LR data.xlsx,1 - A2780 30k 1-1,SD Cells,0.0,0.0
ALL A2780-cis LR data.xlsx,1 - A2780 30k 1-1,SEM Cells,0.0,0.0
ALL A2780-cis LR data.xlsx,1 - A2780 30k 1-1,N Samples,1.0,3.0
ALL A2780-cis LR data.xlsx,1 - A2780 30k 1-1,Mean Cells,1.0,466.89863276666665
ALL A2780-cis LR data.xlsx,1 - A2780 30k 1-1,SD Cells,1.0,155.80394051525892
ALL A2780-cis LR data.xlsx,1 - A2780 30k 1-1,SEM Cells,1.0,89.95344699728918
ALL A2780-cis LR data.xlsx,1 - A2780 30k 1-1,N Samples,2.0,3.0
ALL A2780-cis LR data.xlsx,1 - A2780 30k 1-1,Mean Cells,2.0,644.1471596333333
ALL A2780-cis LR data.xlsx,1 - A2780 30k 1-1,SD Cells,2.0,83.26236757605369
ALL A2780-cis LR data.xlsx,1 - A2780 30k 1-1,SEM Cells,2.0,48.07155033340017
ALL A2780-cis LR data.xlsx,1 - A2780 30k 1-1,N Samples,3.0,3.0
ALL A2780-cis LR data.xlsx,1 - A2780 30k 1-1,Mean Cells,3.0,939.3024841666667
ALL A2780-cis LR data.xlsx,1 - A2780 30k 1-1,SD Cells,3.0,283.97986958041247
ALL A2780-cis LR data.xlsx,1 - A2780 30k 1-1,SEM Cells,3.0,163.95585414668597
ALL A2780-cis LR data.xlsx,1 - A2780 30k 1-1,N Samples,4.0,3.0
ALL A2780-cis LR data.xlsx,1 - A2780 30k 1-1,Mean Cells,4.0,1445.288893
ALL A2780-cis LR data.xlsx,1 - A2780 30k 1-1,SD Cells,4.0,441.02195265005054
ALL A2780-cis LR data.xlsx,1 - A2780 30k 1-1,SEM Cells,4.0,254.62414308104107
ALL A2780-cis LR data.xlsx,1 - A2780 30k 1-1,N Samples,5.0,3.0
ALL A2780-cis LR data.xlsx,1 - A2780 30k 1-1,Mean Cells,5.0,1517.70052
ALL A2780-cis LR data.xlsx,1 - A2780 30k 1-1,SD Cells,5.0,636.8561136140754
ALL A2780-cis LR data.xlsx,1 - A2780 30k 1-1,SEM Cells,5.0,367.68904863014535
ALL A2780-cis LR data.xlsx,1 - A2780 30k 1-1,N Samples,6.0,3.0
ALL A2780-cis LR data.xlsx,1 - A2780 30k 1-1,Mean Cells,6.0,1976.4381053333334
ALL A2780-cis LR data.xlsx,1 - A2780 30k 1-1,SD Cells,6.0,566.1277335523655
ALL A2780-cis LR data.xlsx,1 - A2780 30k 1-1,SEM Cells,6.0,326.85399936217095
ALL A2780-cis LR data.xlsx,1 - A2780 30k 1-1,N Samples,7.0,3.0
ALL A2780-cis LR data.xlsx,1 - A2780 30k 1-1,Mean Cells,7.0,2276.2046983333335
ALL A2780-cis LR data.xlsx,1 - A2780 30k 1-1,SD Cells,7.0,860.080392964457
ALL A2780-cis LR data.xlsx,1 - A2780 30k 1-1,SEM Cells,7.0,496.5676464027484
ALL A2780-cis LR data.xlsx,1 - A2780 30k 1-1,N Samples,8.0,3.0
ALL A2780-cis LR data.xlsx,1 - A2780 30k 1-1,Mean Cells,8.0,627.2983863000001
ALL A2780-cis LR data.xlsx,1 - A2780 30k 1-1,SD Cells,8.0,162.70757977097213
ALL A2780-cis LR data.xlsx,1 - A2780 30k 1-1,SEM Cells,8.0,93.93926497996327
ALL A2780-cis LR data.xlsx,1 - A2780 30k 1-1,N Samples,9.0,3.0
ALL A2780-cis LR data.xlsx,1 - A2780 30k 1-1,Mean Cells,9.0,1373.9274795666668
ALL A2780-cis LR data.xlsx,1 - A2780 30k 1-1,SD Cells,9.0,548.6192246821444
ALL A2780-cis LR data.xlsx,1 - A2780 30k 1-1,SEM Cells,9.0,316.74545705283987
ALL A2780-cis LR data.xlsx,1 - A2780 30k 1-1,N Samples,10.0,3.0
ALL A2780-cis LR data.xlsx,1 - A2780 30k 1-1,Mean Cells,10.0,2977.122333333333
ALL A2780-cis LR data.xlsx,1 - A2780 30k 1-1,SD Cells,10.0,1092.9781372915627
ALL A2780-cis LR data.xlsx,1 - A2780 30k 1-1,SEM Cells,10.0,631.0312217836595
ALL A2780-cis LR data.xlsx,1 - A2780 30k 1-1,N Samples,11.0,3.0
ALL A2780-cis LR data.xlsx,1 - A2780 30k 1-1,Mean Cells,11.0,3312.5266666666666
ALL A2780-cis LR data.xlsx,1 - A2780 30k 1-1,SD Cells,11.0,935.912705776737
ALL A2780-cis LR data.xlsx,1 - A2780 30k 1-1,SEM Cells,11.0,540.3494526181902
ALL A2780-cis LR data.xlsx,1 - A2780 30k 1-1,N Samples,12.0,3.0
ALL A2780-cis LR data.xlsx,1 - A2780 30k 1-1,Mean Cells,12.0,3410.697666666667
ALL A2780-cis LR data.xlsx,1 - A2780 30k 1-1,SD Cells,12.0,850.7135009633575
ALL A2780-cis LR data.xlsx,1 - A2780 30k 1-1,SEM Cells,12.0,491.15966878444345
ALL A2780-cis LR data.xlsx,1 - A2780 30k 1-1,N Samples,13.0,3.0
ALL A2780-cis LR data.xlsx,1 - A2780 30k 1-1,Mean Cells,13.0,3302.9012901277783
ALL A2780-cis LR data.xlsx,1 - A2780 30k 1-1,SD Cells,13.0,788.7593852042908
ALL A2780-cis LR data.xlsx,1 - A2780 30k 1-1,SEM Cells,13.0,455.390443373541
ALL A2780-cis LR data.xlsx,1 - A2780 30k 1-1,N Samples,14.0,3.0
ALL A2780-cis LR data.xlsx,1 - A2780 30k 1-1,Mean Cells,14.0,3257.5079144777774
ALL A2780-cis LR data.xlsx,1 - A2780 30k 1-1,SD Cells,14.0,817.554192015407
ALL A2780-cis LR data.xlsx,1 - A2780 30k 1-1,SEM Cells,14.0,472.01513283720226
ALL A2780-cis LR data.xlsx,1 - A2780cis 30k 1-1,N Samples,0.0,3.0
ALL A2780-cis LR data.xlsx,1 - A2780cis 30k 1-1,Mean Cells,0.0,49.9
ALL A2780-cis LR data.xlsx,1 - A2780cis 30k 1-1,SD Cells,0.0,0.0
ALL A2780-cis LR data.xlsx,1 - A2780cis 30k 1-1,SEM Cells,0.0,0.0
ALL A2780-cis LR data.xlsx,1 - A2780cis 30k 1-1,N Samples,1.0,3.0
ALL A2780-cis LR data.xlsx,1 - A2780cis 30k 1-1,Mean Cells,1.0,183.46964375120353
ALL A2780-cis LR data.xlsx,1 - A2780cis 30k 1-1,SD Cells,1.0,77.81604442025417
ALL A2780-cis LR data.xlsx,1 - A2780cis 30k 1-1,SEM Cells,1.0,44.92711419330563
ALL A2780-cis LR data.xlsx,1 - A2780cis 30k 1-1,N Samples,2.0,3.0
ALL A2780-cis LR data.xlsx,1 - A2780cis 30k 1-1,Mean Cells,2.0,231.61578890814556
ALL A2780-cis LR data.xlsx,1 - A2780cis 30k 1-1,SD Cells,2.0,103.90507342691211
ALL A2780-cis LR data.xlsx,1 - A2780cis 30k 1-1,SEM Cells,2.0,59.989622113195544
ALL A2780-cis LR data.xlsx,1 - A2780cis 30k 1-1,N Samples,3.0,3.0
ALL A2780-cis LR data.xlsx,1 - A2780cis 30k 1-1,Mean Cells,3.0,235.3606893895629
ALL A2780-cis LR data.xlsx,1 - A2780cis 30k 1-1,SD Cells,3.0,152.64980111747317
ALL A2780-cis LR data.xlsx,1 - A2780cis 30k 1-1,SEM Cells,3.0,88.13240376691598
ALL A2780-cis LR data.xlsx,1 - A2780cis 30k 1-1,N Samples,4.0,3.0
ALL A2780-cis LR data.xlsx,1 - A2780cis 30k 1-1,Mean Cells,4.0,139.90853071442325
ALL A2780-cis LR data.xlsx,1 - A2780cis 30k 1-1,SD Cells,4.0,74.84089401642319
ALL A2780-cis LR data.xlsx,1 - A2780cis 30k 1-1,SEM Cells,4.0,43.20941030677418
ALL A2780-cis LR data.xlsx,1 - A2780cis 30k 1-1,N Samples,5.0,3.0
ALL A2780-cis LR data.xlsx,1 - A2780cis 30k 1-1,Mean Cells,5.0,67.93168110918543
ALL A2780-cis LR data.xlsx,1 - A2780cis 30k 1-1,SD Cells,5.0,21.587313321684853
ALL A2780-cis LR data.xlsx,1 - A2780cis 30k 1-1,SEM Cells,5.0,12.463441157355545
ALL A2780-cis LR data.xlsx,1 - A2780cis 30k 1-1,N Samples,6.0,3.0
ALL A2780-cis LR data.xlsx,1 - A2780cis 30k 1-1,Mean Cells,6.0,51.42313498940882
ALL A2780-cis LR data.xlsx,1 - A2780cis 30k 1-1,SD Cells,6.0,13.795992667279604
ALL A2780-cis LR data.xlsx,1 - A2780cis 30k 1-1,SEM Cells,6.0,7.965120080191983
ALL A2780-cis LR data.xlsx,1 - A2780cis 30k 1-1,N Samples,7.0,3.0
ALL A2780-cis LR data.xlsx,1 - A2780cis 30k 1-1,Mean Cells,7.0,46.84709801656075
ALL A2780-cis LR data.xlsx,1 - A2780cis 30k 1-1,SD Cells,7.0,9.514452867365732
ALL A2780-cis LR data.xlsx,1 - A2780cis 30k 1-1,SEM Cells,7.0,5.493171924165612
ALL A2780-cis LR data.xlsx,1 - A2780cis 30k 1-1,N Samples,8.0,3.0
ALL A2780-cis LR data.xlsx,1 - A2780cis 30k 1-1,Mean Cells,8.0,27.746065857885615
ALL A2780-cis LR data.xlsx,1 - A2780cis 30k 1-1,SD Cells,8.0,14.015156714151658
ALL A2780-cis LR data.xlsx,1 - A2780cis 30k 1-1,SEM Cells,8.0,8.09165450165025
ALL A2780-cis LR data.xlsx,1 - A2780cis 30k 1-1,N Samples,9.0,3.0
ALL A2780-cis LR data.xlsx,1 - A2780cis 30k 1-1,Mean Cells,9.0,24.96716811091854
ALL A2780-cis LR data.xlsx,1 - A2780cis 30k 1-1,SD Cells,9.0,10.71397000085658
ALL A2780-cis LR data.xlsx,1 - A2780cis 30k 1-1,SEM Cells,9.0,6.185713464084122
ALL A2780-cis LR data.xlsx,1 - A2780cis 30k 1-1,N Samples,10.0,3.0
ALL A2780-cis LR data.xlsx,1 - A2780cis 30k 1-1,Mean Cells,10.0,18.376767571731175
ALL A2780-cis LR data.xlsx,1 - A2780cis 30k 1-1,SD Cells,10.0,5.76179877418491
ALL A2780-cis LR data.xlsx,1 - A2780cis 30k 1-1,SEM Cells,10.0,3.3265760732921135
ALL A2780-cis LR data.xlsx,1 - A2780cis 30k 1-1,N Samples,11.0,3.0
ALL A2780-cis LR data.xlsx,1 - A2780cis 30k 1-1,Mean Cells,11.0,21.96007317542846
ALL A2780-cis LR data.xlsx,1 - A2780cis 30k 1-1,SD Cells,11.0,7.330545318629261
ALL A2780-cis LR data.xlsx,1 - A2780cis 30k 1-1,SEM Cells,11.0,4.232292313017354
ALL A2780-cis LR data.xlsx,1 - A2780cis 30k 1-1,N Samples,12.0,3.0
ALL A2780-cis LR data.xlsx,1 - A2780cis 30k 1-1,Mean Cells,12.0,12.367027113421912
ALL A2780-cis LR data.xlsx,1 - A2780cis 30k 1-1,SD Cells,12.0,0.9154429086228631
ALL A2780-cis LR data.xlsx,1 - A2780cis 30k 1-1,SEM Cells,12.0,0.5285312097211441
ALL A2780-cis LR data.xlsx,1 - A2780cis 30k 1-1,N Samples,13.0,3.0
ALL A2780-cis LR data.xlsx,1 - A2780cis 30k 1-1,Mean Cells,13.0,15.383145657616021
ALL A2780-cis LR data.xlsx,1 - A2780cis 30k 1-1,SD Cells,13.0,7.799038499186122
ALL A2780-cis LR data.xlsx,1 - A2780cis 30k 1-1,SEM Cells,13.0,4.502776976925363
ALL A2780-cis LR data.xlsx,1 - A2780cis 30k 1-1,N Samples,14.0,3.0
ALL A2780-cis LR data.xlsx,1 - A2780cis 30k 1-1,Mean Cells,14.0,12.042997034469478
ALL A2780-cis LR data.xlsx,1 - A2780cis 30k 1-1,SD Cells,14.0,1.982065469950459
ALL A2780-cis LR data.xlsx,1 - A2780cis 30k 1-1,SEM Cells,14.0,1.1443460326273596
ALL A2780-cis LR data.xlsx,1 - A2780 20k 3-1,N Samples,0.0,3.0
ALL A2780-cis LR data.xlsx,1 - A2780 20k 3-1,Mean Cells,0.0,49.935
ALL A2780-cis LR data.xlsx,1 - A2780 20k 3-1,SD Cells,0.0,0.0
ALL A2780-cis LR data.xlsx,1 - A2780 20k 3-1,SEM Cells,0.0,0.0
ALL A2780-cis LR data.xlsx,1 - A2780 20k 3-1,N Samples,1.0,3.0
ALL A2780-cis LR data.xlsx,1 - A2780 20k 3-1,Mean Cells,1.0,285.4157
ALL A2780-cis LR data.xlsx,1 - A2780 20k 3-1,SD Cells,1.0,65.21493808139333
ALL A2780-cis LR data.xlsx,1 - A2780 20k 3-1,SEM Cells,1.0,37.65186205647721
ALL A2780-cis LR data.xlsx,1 - A2780 20k 3-1,N Samples,2.0,3.0
ALL A2780-cis LR data.xlsx,1 - A2780 20k 3-1,Mean Cells,2.0,542.0775
ALL A2780-cis LR data.xlsx,1 - A2780 20k 3-1,SD Cells,2.0,208.11541756977033
ALL A2780-cis LR data.xlsx,1 - A2780 20k 3-1,SEM Cells,2.0,120.15549235641828
ALL A2780-cis LR data.xlsx,1 - A2780 20k 3-1,N Samples,3.0,3.0
ALL A2780-cis LR data.xlsx,1 - A2780 20k 3-1,Mean Cells,3.0,1032.8010666666667
ALL A2780-cis LR data.xlsx,1 - A2780 20k 3-1,SD Cells,3.0,398.94342291119864
ALL A2780-cis LR data.xlsx,1 - A2780 20k 3-1,SEM Cells,3.0,230.33009260921125
ALL A2780-cis LR data.xlsx,1 - A2780 20k 3-1,N Samples,4.0,3.0
ALL A2780-cis LR data.xlsx,1 - A2780 20k 3-1,Mean Cells,4.0,1178.4804333333334
ALL A2780-cis LR data.xlsx,1 - A2780 20k 3-1,SD Cells,4.0,444.3149059862869
ALL A2780-cis LR data.xlsx,1 - A2780 20k 3-1,SEM Cells,4.0,256.525330576146
ALL A2780-cis LR data.xlsx,1 - A2780 20k 3-1,N Samples,5.0,3.0
ALL A2780-cis LR data.xlsx,1 - A2780 20k 3-1,Mean Cells,5.0,1635.1760000000002
ALL A2780-cis LR data.xlsx,1 - A2780 20k 3-1,SD Cells,5.0,627.2395488543424
ALL A2780-cis LR data.xlsx,1 - A2780 20k 3-1,SEM Cells,5.0,362.136922377434
ALL A2780-cis LR data.xlsx,1 - A2780 20k 3-1,N Samples,6.0,3.0
ALL A2780-cis LR data.xlsx,1 - A2780 20k 3-1,Mean Cells,6.0,1983.3369999999998
ALL A2780-cis LR data.xlsx,1 - A2780 20k 3-1,SD Cells,6.0,791.1164891133297
ALL A2780-cis LR data.xlsx,1 - A2780 20k 3-1,SEM Cells,6.0,456.75131794993257
ALL A2780-cis LR data.xlsx,1 - A2780 20k 3-1,N Samples,7.0,3.0
ALL A2780-cis LR data.xlsx,1 - A2780 20k 3-1,Mean Cells,7.0,2195.815666666667
ALL A2780-cis LR data.xlsx,1 - A2780 20k 3-1,SD Cells,7.0,802.9452569224953
ALL A2780-cis LR data.xlsx,1 - A2780 20k 3-1,SEM Cells,7.0,463.58066022873595
ALL A2780-cis LR data.xlsx,1 - A2780 20k 3-1,N Samples,8.0,3.0
ALL A2780-cis LR data.xlsx,1 - A2780 20k 3-1,N Samples,9.0,3.0
ALL A2780-cis LR data.xlsx,1 - A2780 20k 3-1,N Samples,10.0,3.0
ALL A2780-cis LR data.xlsx,1 - A2780 20k 3-1,Mean Cells,10.0,2905.827333333333
ALL A2780-cis LR data.xlsx,1 - A2780 20k 3-1,SD Cells,10.0,488.53208485250434
ALL A2780-cis LR data.xlsx,1 - A2780 20k 3-1,SEM Cells,10.0,282.0541306973625
ALL A2780-cis LR data.xlsx,1 - A2780 20k 3-1,N Samples,11.0,3.0
ALL A2780-cis LR data.xlsx,1 - A2780 20k 3-1,Mean Cells,11.0,3223.3823333333335
ALL A2780-cis LR data.xlsx,1 - A2780 20k 3-1,SD Cells,11.0,486.24531187594084
ALL A2780-cis LR data.xlsx,1 - A2780 20k 3-1,SEM Cells,11.0,280.733861703768
ALL A2780-cis LR data.xlsx,1 - A2780 20k 3-1,N Samples,12.0,3.0
ALL A2780-cis LR data.xlsx,1 - A2780 20k 3-1,N Samples,13.0,3.0
ALL A2780-cis LR data.xlsx,1 - A2780 20k 3-1,Mean Cells,13.0,2669.111666666666
ALL A2780-cis LR data.xlsx,1 - A2780 20k 3-1,SD Cells,13.0,280.17254598610003
ALL A2780-cis LR data.xlsx,1 - A2780 20k 3-1,SEM Cells,13.0,161.75769484461767
ALL A2780-cis LR data.xlsx,1 - A2780 20k 3-1,N Samples,14.0,3.0
ALL A2780-cis LR data.xlsx,1 - A2780 20k 3-1,Mean Cells,14.0,2816.1030000000005
ALL A2780-cis LR data.xlsx,1 - A2780 20k 3-1,SD Cells,14.0,199.7985455227341
ALL A2780-cis LR data.xlsx,1 - A2780 20k 3-1,SEM Cells,14.0,115.35374404124623
ALL A2780-cis LR data.xlsx,1 - A2780cis 20k 3-1,N Samples,0.0,3.0
ALL A2780-cis LR data.xlsx,1 - A2780cis 20k 3-1,Mean Cells,0.0,16.645
ALL A2780-cis LR data.xlsx,1 - A2780cis 20k 3-1,SD Cells,0.0,0.0
ALL A2780-cis LR data.xlsx,1 - A2780cis 20k 3-1,SEM Cells,0.0,0.0
ALL A2780-cis LR data.xlsx,1 - A2780cis 20k 3-1,N Samples,1.0,3.0
ALL A2780-cis LR data.xlsx,1 - A2780cis 20k 3-1,Mean Cells,1.0,107.36595417444444
ALL A2780-cis LR data.xlsx,1 - A2780cis 20k 3-1,SD Cells,1.0,77.81604442025417
ALL A2780-cis LR data.xlsx,1 - A2780cis 20k 3-1,SEM Cells,1.0,44.92711419330563
ALL A2780-cis LR data.xlsx,1 - A2780cis 20k 3-1,N Samples,2.0,3.0
ALL A2780-cis LR data.xlsx,1 - A2780cis 20k 3-1,Mean Cells,2.0,120.49139226
ALL A2780-cis LR data.xlsx,1 - A2780cis 20k 3-1,SD Cells,2.0,103.90507342691211
ALL A2780-cis LR data.xlsx,1 - A2780cis 20k 3-1,SEM Cells,2.0,59.989622113195544
ALL A2780-cis LR data.xlsx,1 - A2780cis 20k 3-1,N Samples,3.0,3.0
ALL A2780-cis LR data.xlsx,1 - A2780cis 20k 3-1,Mean Cells,3.0,133.68126324944447
ALL A2780-cis LR data.xlsx,1 - A2780cis 20k 3-1,SD Cells,3.0,152.64980111747317
ALL A2780-cis LR data.xlsx,1 - A2780cis 20k 3-1,SEM Cells,3.0,88.13240376691598
ALL A2780-cis LR data.xlsx,1 - A2780cis 20k 3-1,N Samples,4.0,3.0
ALL A2780-cis LR data.xlsx,1 - A2780cis 20k 3-1,Mean Cells,4.0,74.64016946055555
ALL A2780-cis LR data.xlsx,1 - A2780cis 20k 3-1,SD Cells,4.0,74.84089401642319
ALL A2780-cis LR data.xlsx,1 - A2780cis 20k 3-1,SEM Cells,4.0,43.20941030677418
ALL A2780-cis LR data.xlsx,1 - A2780cis 20k 3-1,N Samples,5.0,3.0
ALL A2780-cis LR data.xlsx,1 - A2780cis 20k 3-1,Mean Cells,5.0,40.28211823611111
ALL A2780-cis LR data.xlsx,1 - A2780cis 20k 3-1,SD Cells,5.0,21.587313321684853
ALL A2780-cis LR data.xlsx,1 - A2780cis 20k 3-1,SEM Cells,5.0,12.463441157355545
ALL A2780-cis LR data.xlsx,1 - A2780cis 20k 3-1,N Samples,6.0,3.0
ALL A2780-cis LR data.xlsx,1 - A2780cis 20k 3-1,Mean Cells,6.0,33.59133448722222
ALL A2780-cis LR data.xlsx,1 - A2780cis 20k 3-1,SD Cells,6.0,13.795992667279604
ALL A2780-cis LR data.xlsx,1 - A2780cis 20k 3-1,SEM Cells,6.0,7.965120080191983
ALL A2780-cis LR data.xlsx,1 - A2780cis 20k 3-1,N Samples,7.0,3.0
ALL A2780-cis LR data.xlsx,1 - A2780cis 20k 3-1,Mean Cells,7.0,23.496938186833333
ALL A2780-cis LR data.xlsx,1 - A2780cis 20k 3-1,SD Cells,7.0,9.514452867365732
ALL A2780-cis LR data.xlsx,1 - A2780cis 20k 3-1,SEM Cells,7.0,5.493171924165612
ALL A2780-cis LR data.xlsx,1 - A2780cis 20k 3-1,N Samples,8.0,3.0
