Image,Area µm^2,Confluency %,Perimeter µm,
25-75_co-cultureA2780_15and20_Day2_TX RED_Tile-5_C6.tif,3256.9,0.513749948,1340.2,
25-75_co-cultureA2780_15and20_Day3_TX RED_Tile-0_A3.tif,36300.7,5.726145328,10679,4.608695682
25-75_co-cultureA2780_15and20_Day3_TX RED_Tile-0_A6.tif,20473.3,3.229499463,6758,4.617778992
25-75_co-cultureA2780_15and20_Day3_TX RED_Tile-0_B3.tif,28229.9,4.453041126,10269.3,3.807037649
25-75_co-cultureA2780_15and20_Day3_TX RED_Tile-0_B6.tif,11710.7,1.847269339,3390.4,
25-75_co-cultureA2780_15and20_Day3_TX RED_Tile-0_C3.tif,37515.7,5.917801868,11048.9,3.539283735
25-75_co-cultureA2780_15and20_Day3_TX RED_Tile-0_C6.tif,16150.7,2.547643857,6474.8,2.814564367
25-75_co-cultureA2780_15and20_Day3_TX RED_Tile-1_A3.tif,32409.8,5.112386947,9925,2.611145531
25-75_co-cultureA2780_15and20_Day3_TX RED_Tile-1_A6.tif,18405.1,2.903257441,6850.4,
25-75_co-cultureA2780_15and20_Day3_TX RED_Tile-1_B3.tif,40553.9,6.397053639,12840.1,
25-75_co-cultureA2780_15and20_Day3_TX RED_Tile-1_B6.tif,20690.9,3.263824124,5158.8,
25-75_co-cultureA2780_15and20_Day3_TX RED_Tile-1_C3.tif,10493.7,1.655297315,3832.8,
25-75_co-cultureA2780_15and20_Day3_TX RED_Tile-1_C6.tif,20029.5,3.159493559,6580.1,
25-75_co-cultureA2780_15and20_Day3_TX RED_Tile-2_A3.tif,33836.3,5.337405922,9868,
25-75_co-cultureA2780_15and20_Day3_TX RED_Tile-2_A6.tif,20688.9,3.26350864,6120.6,
25-75_co-cultureA2780_15and20_Day3_TX RED_Tile-2_B3.tif,33085.3,5.218941674,12582.6,
25-75_co-cultureA2780_15and20_Day3_TX RED_Tile-2_B6.tif,18586.3,2.931840293,5212.9,
25-75_co-cultureA2780_15and20_Day3_TX RED_Tile-2_C3.tif,24813.1,3.914068231,8791,
25-75_co-cultureA2780_15and20_Day3_TX RED_Tile-2_C6.tif,13736.9,2.166886197,4440.3,
25-75_co-cultureA2780_15and20_Day3_TX RED_Tile-3_A3.tif,24804.5,3.91271165,7210.4,
25-75_co-cultureA2780_15and20_Day3_TX RED_Tile-3_A6.tif,27127.7,4.279177884,8768.3,
25-75_co-cultureA2780_15and20_Day3_TX RED_Tile-3_B3.tif,17684.5,2.789588549,5547.2,
25-75_co-cultureA2780_15and20_Day3_TX RED_Tile-3_B6.tif,18251.3,2.87899672,6329.7,
25-75_co-cultureA2780_15and20_Day3_TX RED_Tile-3_C3.tif,28247.1,4.455754288,8940.4,
25-75_co-cultureA2780_15and20_Day3_TX RED_Tile-3_C6.tif,18786.7,2.963451791,6174.6,
25-75_co-cultureA2780_15and20_Day3_TX RED_Tile-4_A3.tif,29464.1,4.647726313,10787.1,
25-75_co-cultureA2780_15and20_Day3_TX RED_Tile-4_A6.tif,16497.4,2.602333011,4621,
25-75_co-cultureA2780_15and20_Day3_TX RED_Tile-4_B3.tif,32672.4,5.153809999,9846.7,
25-75_co-cultureA2780_15and20_Day3_TX RED_Tile-4_B6.tif,18506.9,2.919315577,5662.5,
25-75_co-cultureA2780_15and20_Day3_TX RED_Tile-4_C3.tif,22376,3.529635182,7930.3,
25-75_co-cultureA2780_15and20_Day3_TX RED_Tile-4_C6.tif,21914,3.456758374,6652.7,
25-75_co-cultureA2780_15and20_Day3_TX RED_Tile-5_A3.tif,18484.6,2.91579793,7277.3,
25-75_co-cultureA2780_15and20_Day3_TX RED_Tile-5_A6.tif,31430.6,4.957925973,10277.8,
25-75_co-cultureA2780_15and20_Day3_TX RED_Tile-5_B3.tif,23419.5,3.694238968,7452.2,
25-75_co-cultureA2780_15and20_Day3_TX RED_Tile-5_B6.tif,19310.9,3.046140152,6069.4,
25-75_co-cultureA2780_15and20_Day3_TX RED_Tile-5_C3.tif,21361.9,3.369669011,6314.1,
25-75_co-cultureA2780_15and20_Day3_TX RED_Tile-5_C6.tif,8701.8,1.37263941,2930.8,
25-75_co-cultureA2780_15and20_Day4_TX RED_Tile-0_A3.tif,64083.2,10.10861268,20686.5,13.81060993
25-75_co-cultureA2780_15and20_Day4_TX RED_Tile-0_A6.tif,50077.6,7.899341205,14230.1,11.66072043
25-75_co-cultureA2780_15and20_Day4_TX RED_Tile-0_B3.tif,74364.4,11.73038982,24337.2,9.058603
25-75_co-cultureA2780_15and20_Day4_TX RED_Tile-0_B6.tif,68634.5,10.82654388,18270.7,
25-75_co-cultureA2780_15and20_Day4_TX RED_Tile-0_C3.tif,52016.7,8.205218734,14964.3,9.025161694
25-75_co-cultureA2780_15and20_Day4_TX RED_Tile-0_C6.tif,18571.6,2.929521485,6550.2,8.248697689
25-75_co-cultureA2780_15and20_Day4_TX RED_Tile-1_A3.tif,78032.7,12.30903483,21138.9,7.252012696
25-75_co-cultureA2780_15and20_Day4_TX RED_Tile-1_A6.tif,37424.1,5.903352701,11508.4,
25-75_co-cultureA2780_15and20_Day4_TX RED_Tile-1_B3.tif,108229.6,17.07235448,30378.1,
25-75_co-cultureA2780_15and20_Day4_TX RED_Tile-1_B6.tif,57185.9,9.020618724,14952.9,
25-75_co-cultureA2780_15and20_Day4_TX RED_Tile-1_C3.tif,24665.3,3.890753962,7806.5,
25-75_co-cultureA2780_15and20_Day4_TX RED_Tile-1_C6.tif,56234.6,8.870558752,15265.9,
25-75_co-cultureA2780_15and20_Day4_TX RED_Tile-2_A3.tif,124840.3,19.69255966,32728.4,
25-75_co-cultureA2780_15and20_Day4_TX RED_Tile-2_A6.tif,50870.1,8.024351747,13594.2,
25-75_co-cultureA2780_15and20_Day4_TX RED_Tile-2_B3.tif,74582.5,11.76479335,23933.1,
25-75_co-cultureA2780_15and20_Day4_TX RED_Tile-2_B6.tif,40377.8,6.369275271,11699.1,
25-75_co-cultureA2780_15and20_Day4_TX RED_Tile-2_C3.tif,66148.4,10.43438148,20695,
25-75_co-cultureA2780_15and20_Day4_TX RED_Tile-2_C6.tif,54611.2,8.614480375,14129.1,
25-75_co-cultureA2780_15and20_Day4_TX RED_Tile-3_A3.tif,91065.7,14.36488642,24314.4,
25-75_co-cultureA2780_15and20_Day4_TX RED_Tile-3_A6.tif,68327.4,10.77810131,18307.7,
25-75_co-cultureA2780_15and20_Day4_TX RED_Tile-3_B3.tif,45846.1,7.231855896,12312.3,
25-75_co-cultureA2780_15and20_Day4_TX RED_Tile-3_B6.tif,57144.4,9.014072431,15221.8,
25-75_co-cultureA2780_15and20_Day4_TX RED_Tile-3_C3.tif,78623.2,12.40218148,24916.2,
25-75_co-cultureA2780_15and20_Day4_TX RED_Tile-3_C6.tif,36669.6,5.784336355,12181.4,
25-75_co-cultureA2780_15and20_Day4_TX RED_Tile-4_A3.tif,92602.1,14.60724125,28069,
25-75_co-cultureA2780_15and20_Day4_TX RED_Tile-4_A6.tif,54041.9,8.524677849,15347,
25-75_co-cultureA2780_15and20_Day4_TX RED_Tile-4_B3.tif,81137.2,12.79874489,21824.6,
25-75_co-cultureA2780_15and20_Day4_TX RED_Tile-4_B6.tif,45613.8,7.195212428,13745,
25-75_co-cultureA2780_15and20_Day4_TX RED_Tile-4_C3.tif,61146.2,9.6453244,17078.4,
25-75_co-cultureA2780_15and20_Day4_TX RED_Tile-4_C6.tif,81055.8,12.78590469,24865,
25-75_co-cultureA2780_15and20_Day4_TX RED_Tile-5_A3.tif,74687.3,11.78132471,23903.3,
25-75_co-cultureA2780_15and20_Day4_TX RED_Tile-5_A6.tif,82547.1,13.02114535,21500.3,
25-75_co-cultureA2780_15and20_Day4_TX RED_Tile-5_B3.tif,59376.6,9.366184142,16574.8,
25-75_co-cultureA2780_15and20_Day4_TX RED_Tile-5_B6.tif,44797.6,7.0664634,14190.3,
25-75_co-cultureA2780_15and20_Day4_TX RED_Tile-5_C3.tif,61960.4,9.773757944,19494.2,
25-75_co-cultureA2780_15and20_Day4_TX RED_Tile-5_C6.tif,28700.5,4.527274515,8739.8,
25-75_co-cultureA2780_15and20_Day5_TX RED_Tile-0_A3.tif,162609,25.65027026,34528.2,29.85267248
25-75_co-cultureA2780_15and20_Day5_TX RED_Tile-0_A6.tif,103801.2,16.37380977,23106.5,21.59329829
25-75_co-cultureA2780_15and20_Day5_TX RED_Tile-0_B3.tif,181205.9,28.58378262,41018.7,21.05617097
25-75_co-cultureA2780_15and20_Day5_TX RED_Tile-0_B6.tif,170602.9,26.9112441,29274.1,
25-75_co-cultureA2780_15and20_Day5_TX RED_Tile-0_C3.tif,138004.4,21.76909124,31638.6,20.26514212
25-75_co-cultureA2780_15and20_Day5_TX RED_Tile-0_C6.tif,118840.2,18.74609184,26501.2,21.54834707
25-75_co-cultureA2780_15and20_Day5_TX RED_Tile-1_A3.tif,167060.6,26.35247459,29272.6,15.00498509
25-75_co-cultureA2780_15and20_Day5_TX RED_Tile-1_A6.tif,77992.2,12.30264628,21720.8,
25-75_co-cultureA2780_15and20_Day5_TX RED_Tile-1_B3.tif,138991.1,21.92473528,31180.5,
25-75_co-cultureA2780_15and20_Day5_TX RED_Tile-1_B6.tif,126178.2,19.9036027,31092.3,
25-75_co-cultureA2780_15and20_Day5_TX RED_Tile-1_C3.tif,59963.6,9.458778701,18003.2,
25-75_co-cultureA2780_15and20_Day5_TX RED_Tile-1_C6.tif,80912.1,12.76323717,23008.4,
25-75_co-cultureA2780_15and20_Day5_TX RED_Tile-2_A3.tif,245580.6,38.73837709,49505.2,
25-75_co-cultureA2780_15and20_Day5_TX RED_Tile-2_A6.tif,191194.1,30.15934135,29915.7,
25-75_co-cultureA2780_15and20_Day5_TX RED_Tile-2_B3.tif,146615.6,23.12743922,32973.1,
25-75_co-cultureA2780_15and20_Day5_TX RED_Tile-2_B6.tif,99651.7,15.71925931,21540.1,
25-75_co-cultureA2780_15and20_Day5_TX RED_Tile-2_C3.tif,144051.5,22.72297294,39738.2,
25-75_co-cultureA2780_15and20_Day5_TX RED_Tile-2_C6.tif,106342.5,16.77467954,21656.8,
25-75_co-cultureA2780_15and20_Day5_TX RED_Tile-3_A3.tif,252104,39.76739131,48593.3,
25-75_co-cultureA2780_15and20_Day5_TX RED_Tile-3_A6.tif,132670.7,20.92774269,23735.4,
25-75_co-cultureA2780_15and20_Day5_TX RED_Tile-3_B3.tif,147081.7,23.20096277,36029.2,
25-75_co-cultureA2780_15and20_Day5_TX RED_Tile-3_B6.tif,162074.1,25.56589406,28050.5,
25-75_co-cultureA2780_15and20_Day5_TX RED_Tile-3_C3.tif,182726.1,28.82358202,43778.8,
25-75_co-cultureA2780_15and20_Day5_TX RED_Tile-3_C6.tif,84193.2,13.28080447,20077.5,
25-75_co-cultureA2780_15and20_Day5_TX RED_Tile-4_A3.tif,172860.8,27.26740978,37581.4,
25-75_co-cultureA2780_15and20_Day5_TX RED_Tile-4_A6.tif,89896.8,14.18050179,20956.8,
25-75_co-cultureA2780_15and20_Day5_TX RED_Tile-4_B3.tif,60318.3,9.514729792,11874.1,
25-75_co-cultureA2780_15and20_Day5_TX RED_Tile-4_B6.tif,133772.9,21.10160593,31578.9,
25-75_co-cultureA2780_15and20_Day5_TX RED_Tile-4_C3.tif,134895.3,21.27865556,25853.8,
25-75_co-cultureA2780_15and20_Day5_TX RED_Tile-4_C6.tif,91731.7,14.4699426,22580.1,
25-75_co-cultureA2780_15and20_Day5_TX RED_Tile-5_A3.tif,135284.9,21.34011185,35286.5,
25-75_co-cultureA2780_15and20_Day5_TX RED_Tile-5_A6.tif,175266,27.64681086,35289.3,
25-75_co-cultureA2780_15and20_Day5_TX RED_Tile-5_B3.tif,147127.2,23.20814003,32007.1,
25-75_co-cultureA2780_15and20_Day5_TX RED_Tile-5_B6.tif,127350.2,20.08847633,27361.9,
25-75_co-cultureA2780_15and20_Day5_TX RED_Tile-5_C3.tif,141268.3,22.28394538,31920.3,
25-75_co-cultureA2780_15and20_Day5_TX RED_Tile-5_C6.tif,88721.8,13.99515493,19801.5,
25-75_co-cultureA2780_15and20_Day6_TX RED_Tile-0_A3.tif,276817.4,43.66573267,45625.5,42.82361907
25-75_co-cultureA2780_15and20_Day6_TX RED_Tile-0_A6.tif,232922.6,36.74167875,37312.5,38.66067338
25-75_co-cultureA2780_15and20_Day6_TX RED_Tile-0_B3.tif,261965.7,41.32299568,56402.6,36.29269504
25-75_co-cultureA2780_15and20_Day6_TX RED_Tile-0_B6.tif,161238.1,25.43402174,31598.8,
25-75_co-cultureA2780_15and20_Day6_TX RED_Tile-0_C3.tif,252229.5,39.78718793,47978.7,31.38319587
25-75_co-cultureA2780_15and20_Day6_TX RED_Tile-0_C6.tif,213227.5,33.63493412,32870.7,25.02157634
25-75_co-cultureA2780_15and20_Day6_TX RED_Tile-1_A3.tif,247643.2,39.06373576,34953.6,26.85274285
25-75_co-cultureA2780_15and20_Day6_TX RED_Tile-1_A6.tif,134287,21.1827011,30565.9,
25-75_co-cultureA2780_15and20_Day6_TX RED_Tile-1_B3.tif,341805.9,53.91714919,54794.9,
25-75_co-cultureA2780_15and20_Day6_TX RED_Tile-1_B6.tif,158482.2,24.99930054,30736.6,
25-75_co-cultureA2780_15and20_Day6_TX RED_Tile-1_C3.tif,108274.1,17.079374,30489.1,
25-75_co-cultureA2780_15and20_Day6_TX RED_Tile-1_C6.tif,156647.3,24.70985973,30301.3,
25-75_co-cultureA2780_15and20_Day6_TX RED_Tile-2_A3.tif,334915.7,52.8302752,46205.9,
25-75_co-cultureA2780_15and20_Day6_TX RED_Tile-2_A6.tif,217523.3,34.31256224,33308.9,
25-75_co-cultureA2780_15and20_Day6_TX RED_Tile-2_B3.tif,303515,47.87706571,48489.4,
25-75_co-cultureA2780_15and20_Day6_TX RED_Tile-2_B6.tif,182097.6,28.72444117,34316.2,
25-75_co-cultureA2780_15and20_Day6_TX RED_Tile-2_C3.tif,259097.4,40.87054427,49853.8,
25-75_co-cultureA2780_15and20_Day6_TX RED_Tile-2_C6.tif,208329.6,32.86232954,30822,
25-75_co-cultureA2780_15and20_Day6_TX RED_Tile-3_A3.tif,295523.1,46.61640735,51858.4,
25-75_co-cultureA2780_15and20_Day6_TX RED_Tile-3_A6.tif,238408.5,37.60703563,41101.2,
25-75_co-cultureA2780_15and20_Day6_TX RED_Tile-3_B3.tif,139790.7,22.05086579,28609.6,
25-75_co-cultureA2780_15and20_Day6_TX RED_Tile-3_B6.tif,146657.1,23.13398552,27290.8,
25-75_co-cultureA2780_15and20_Day6_TX RED_Tile-3_C3.tif,287039.4,45.27817148,50801.4,
25-75_co-cultureA2780_15and20_Day6_TX RED_Tile-3_C6.tif,136355.7,21.50902199,31621.6,
25-75_co-cultureA2780_15and20_Day6_TX RED_Tile-4_A3.tif,262629.1,41.42764173,46456.3,
25-75_co-cultureA2780_15and20_Day6_TX RED_Tile-4_A6.tif,149529.9,23.58714676,32395.5,
25-75_co-cultureA2780_15and20_Day6_TX RED_Tile-4_B3.tif,222126.2,35.03863293,37082,
25-75_co-cultureA2780_15and20_Day6_TX RED_Tile-4_B6.tif,155932.3,24.59707419,32321.5,
25-75_co-cultureA2780_15and20_Day6_TX RED_Tile-4_C3.tif,227415.9,35.87304083,35737.5,
25-75_co-cultureA2780_15and20_Day6_TX RED_Tile-4_C6.tif,152127.9,23.9969605,29500.3,
25-75_co-cultureA2780_15and20_Day6_TX RED_Tile-5_A3.tif,211344.6,33.33792169,49253.4,
25-75_co-cultureA2780_15and20_Day6_TX RED_Tile-5_A6.tif,221044.8,34.86805072,40066.9,
25-75_co-cultureA2780_15and20_Day6_TX RED_Tile-5_B3.tif,201324.5,31.75733099,37782,
25-75_co-cultureA2780_15and20_Day6_TX RED_Tile-5_B6.tif,147333.2,23.24063489,33347.3,
25-75_co-cultureA2780_15and20_Day6_TX RED_Tile-5_C3.tif,246401.4,38.86785173,45665.3,
25-75_co-cultureA2780_15and20_Day6_TX RED_Tile-5_C6.tif,154704.2,24.40335123,29175.9,
25-75_co-cultureA2780_15and20_Day7_TX RED_Tile-0_A3.tif,389432.3,61.42983318,52111.7,57.33093075
25-75_co-cultureA2780_15and20_Day7_TX RED_Tile-0_A6.tif,278600.2,43.94695512,53760.6,50.02870614
25-75_co-cultureA2780_15and20_Day7_TX RED_Tile-0_B3.tif,360886.1,56.92689826,59733.2,46.05673871
25-75_co-cultureA2780_15and20_Day7_TX RED_Tile-0_B6.tif,185805.3,29.30930121,37921.4,
25-75_co-cultureA2780_15and20_Day7_TX RED_Tile-0_C3.tif,406014.2,64.04549539,46015.3,42.10228064
25-75_co-cultureA2780_15and20_Day7_TX RED_Tile-0_C6.tif,209471.2,33.04240781,43154.2,35.09376902
25-75_co-cultureA2780_15and20_Day7_TX RED_Tile-1_A3.tif,342927.3,54.09404107,45055,35.2170444
25-75_co-cultureA2780_15and20_Day7_TX RED_Tile-1_A6.tif,197972,31.22850091,36878.5,
25-75_co-cultureA2780_15and20_Day7_TX RED_Tile-1_B3.tif,424873.2,67.02035193,50697.5,
25-75_co-cultureA2780_15and20_Day7_TX RED_Tile-1_B6.tif,259059,40.86448698,40318.7,
25-75_co-cultureA2780_15and20_Day7_TX RED_Tile-1_C3.tif,167455.3,26.41473536,39819.3,
25-75_co-cultureA2780_15and20_Day7_TX RED_Tile-1_C6.tif,209994,33.12487533,40034.1,
25-75_co-cultureA2780_15and20_Day7_TX RED_Tile-2_A3.tif,438205.8,69.12346303,41779.8,
25-75_co-cultureA2780_15and20_Day7_TX RED_Tile-2_A6.tif,355618.3,56.0959449,47496.4,
25-75_co-cultureA2780_15and20_Day7_TX RED_Tile-2_B3.tif,380616.6,60.03922695,48523.6,
25-75_co-cultureA2780_15and20_Day7_TX RED_Tile-2_B6.tif,270166,42.61652747,36916.9,
25-75_co-cultureA2780_15and20_Day7_TX RED_Tile-2_C3.tif,333232.6,52.56477962,53483.2,
25-75_co-cultureA2780_15and20_Day7_TX RED_Tile-2_C6.tif,272905.2,43.04861438,34496.9,
25-75_co-cultureA2780_15and20_Day7_TX RED_Tile-3_A3.tif,368174.6,58.07660088,60125.9,
25-75_co-cultureA2780_15and20_Day7_TX RED_Tile-3_A6.tif,261335.1,41.22352357,41458.3,
25-75_co-cultureA2780_15and20_Day7_TX RED_Tile-3_B3.tif,199635.3,31.49087319,40914.8,
25-75_co-cultureA2780_15and20_Day7_TX RED_Tile-3_B6.tif,155010.3,24.45163606,37447.6,
25-75_co-cultureA2780_15and20_Day7_TX RED_Tile-3_C3.tif,319984.5,50.47499772,55789.4,
25-75_co-cultureA2780_15and20_Day7_TX RED_Tile-3_C6.tif,223592.2,35.26988271,45905.7,
25-75_co-cultureA2780_15and20_Day7_TX RED_Tile-4_A3.tif,340400.7,53.69549011,51497.1,
25-75_co-cultureA2780_15and20_Day7_TX RED_Tile-4_A6.tif,247697.4,39.07228538,36797.4,
25-75_co-cultureA2780_15and20_Day7_TX RED_Tile-4_B3.tif,280126.9,44.18777984,40638.8,
25-75_co-cultureA2780_15and20_Day7_TX RED_Tile-4_B6.tif,262648.8,41.43074924,43497.1,
25-75_co-cultureA2780_15and20_Day7_TX RED_Tile-4_C3.tif,247911.9,39.10612104,43629.4,
25-75_co-cultureA2780_15and20_Day7_TX RED_Tile-4_C6.tif,267043.3,42.1239465,44352.1,
25-75_co-cultureA2780_15and20_Day7_TX RED_Tile-5_A3.tif,301544,47.56615621,65132.5,
25-75_co-cultureA2780_15and20_Day7_TX RED_Tile-5_A6.tif,260212.7,41.04647394,49535.1,
25-75_co-cultureA2780_15and20_Day7_TX RED_Tile-5_B3.tif,256793.4,40.50710669,46019.6,
25-75_co-cultureA2780_15and20_Day7_TX RED_Tile-5_B6.tif,202165,31.88991315,45567.1,
25-75_co-cultureA2780_15and20_Day7_TX RED_Tile-5_C3.tif,277252.1,43.73430312,51398.9,
25-75_co-cultureA2780_15and20_Day7_TX RED_Tile-5_C6.tif,156537.5,24.69253966,36162.9,
25-75_co-cultureA2780_15and20_Day8_TX RED_Tile-0_A3.tif,401148.1,63.277907,40863.6,62.65662433
25-75_co-cultureA2780_15and20_Day8_TX RED_Tile-0_A6.tif,385028.7,60.73520047,45120.4,55.48607223
25-75_co-cultureA2780_15and20_Day8_TX RED_Tile-0_B3.tif,383339.6,60.46875844,56537.8,47.89341304
25-75_co-cultureA2780_15and20_Day8_TX RED_Tile-0_B6.tif,174227.6,27.48301156,38705.3,
25-75_co-cultureA2780_15and20_Day8_TX RED_Tile-0_C3.tif,257309.1,40.58845424,47423.8,44.53902397
25-75_co-cultureA2780_15and20_Day8_TX RED_Tile-0_C6.tif,277385.7,43.75537745,48806.7,39.58090345
25-75_co-cultureA2780_15and20_Day8_TX RED_Tile-1_A3.tif,396878.1,62.60434863,43979.4,38.09165063
25-75_co-cultureA2780_15and20_Day8_TX RED_Tile-1_A6.tif,260396.9,41.07553001,47980.1,
25-75_co-cultureA2780_15and20_Day8_TX RED_Tile-1_B3.tif,455973.8,71.92622304,46291.3,
25-75_co-cultureA2780_15and20_Day8_TX RED_Tile-1_B6.tif,363763.5,57.38078511,50543.8,
25-75_co-cultureA2780_15and20_Day8_TX RED_Tile-1_C3.tif,162534.1,25.63845538,45124.7,
25-75_co-cultureA2780_15and20_Day8_TX RED_Tile-1_C6.tif,266830.2,42.09033168,46463.5,
25-75_co-cultureA2780_15and20_Day8_TX RED_Tile-2_A3.tif,424173.4,66.90996407,48243.3,
25-75_co-cultureA2780_15and20_Day8_TX RED_Tile-2_A6.tif,286916.9,45.25884808,36212.7,
25-75_co-cultureA2780_15and20_Day8_TX RED_Tile-2_B3.tif,423414.8,66.79030098,44471.6,
25-75_co-cultureA2780_15and20_Day8_TX RED_Tile-2_B6.tif,275221.3,43.41396065,44854.3,
25-75_co-cultureA2780_15and20_Day8_TX RED_Tile-2_C3.tif,354429.1,55.90835811,47860.6,
25-75_co-cultureA2780_15and20_Day8_TX RED_Tile-2_C6.tif,265909.2,41.94505129,37760.6,
25-75_co-cultureA2780_15and20_Day8_TX RED_Tile-3_A3.tif,434898.3,68.60173134,50236.5,
25-75_co-cultureA2780_15and20_Day8_TX RED_Tile-3_A6.tif,281883.3,44.46483791,44276.7,
25-75_co-cultureA2780_15and20_Day8_TX RED_Tile-3_B3.tif,241541.4,38.10122557,45722.2,
25-75_co-cultureA2780_15and20_Day8_TX RED_Tile-3_B6.tif,269211.6,42.4659785,47763.8,
25-75_co-cultureA2780_15and20_Day8_TX RED_Tile-3_C3.tif,432374.2,68.20357473,46464.9,
25-75_co-cultureA2780_15and20_Day8_TX RED_Tile-3_C6.tif,209317.4,33.01814709,40338.6,
25-75_co-cultureA2780_15and20_Day8_TX RED_Tile-4_A3.tif,370569.7,58.45440877,49658.9,
25-75_co-cultureA2780_15and20_Day8_TX RED_Tile-4_A6.tif,225914.4,35.63619121,45626.9,
25-75_co-cultureA2780_15and20_Day8_TX RED_Tile-4_B3.tif,290375.2,45.80436727,42871.1,
25-75_co-cultureA2780_15and20_Day8_TX RED_Tile-4_B6.tif,216727.3,34.1869996,37925.7,
25-75_co-cultureA2780_15and20_Day8_TX RED_Tile-4_C3.tif,307063.3,48.43678168,40429.7,
25-75_co-cultureA2780_15and20_Day8_TX RED_Tile-4_C6.tif,262658.4,41.43226357,47725.4,
25-75_co-cultureA2780_15and20_Day8_TX RED_Tile-5_A3.tif,355589.4,56.09138616,53951.3,
25-75_co-cultureA2780_15and20_Day8_TX RED_Tile-5_A6.tif,253981.4,40.06353616,43756,
25-75_co-cultureA2780_15and20_Day8_TX RED_Tile-5_B3.tif,315867.4,49.8255581,49880.8,
25-75_co-cultureA2780_15and20_Day8_TX RED_Tile-5_B6.tif,206379.3,32.5546853,43329.2,
25-75_co-cultureA2780_15and20_Day8_TX RED_Tile-5_C3.tif,308002,48.5848541,46958.6,
25-75_co-cultureA2780_15and20_Day8_TX RED_Tile-5_C6.tif,166783.3,26.30873273,38843.3,
25-75_co-cultureA2780_15and20_Day9_TX RED_Tile-0_A3.tif,458813.2,72.3741157,45309.6,71.67612834
25-75_co-cultureA2780_15and20_Day9_TX RED_Tile-0_A6.tif,461193.1,72.7495259,42459.9,63.31764484
25-75_co-cultureA2780_15and20_Day9_TX RED_Tile-0_B3.tif,381806.8,60.22697149,54446.4,55.2019447
25-75_co-cultureA2780_15and20_Day9_TX RED_Tile-0_B6.tif,402752.2,63.53094096,47709.8,
25-75_co-cultureA2780_15and20_Day9_TX RED_Tile-0_C3.tif,434347.8,68.51489436,63499.2,54.24223443
25-75_co-cultureA2780_15and20_Day9_TX RED_Tile-0_C6.tif,359308.3,56.67801291,49532.3,54.87007392
25-75_co-cultureA2780_15and20_Day9_TX RED_Tile-1_A3.tif,454611.1,71.711268,46484.8,49.02813281
25-75_co-cultureA2780_15and20_Day9_TX RED_Tile-1_A6.tif,305838.7,48.24361082,51140,
25-75_co-cultureA2780_15and20_Day9_TX RED_Tile-1_B3.tif,520033.3,82.03109723,40525,
25-75_co-cultureA2780_15and20_Day9_TX RED_Tile-1_B6.tif,442987.9,69.87780109,46692.5,
25-75_co-cultureA2780_15and20_Day9_TX RED_Tile-1_C3.tif,286561.7,45.20281812,56917.7,
25-75_co-cultureA2780_15and20_Day9_TX RED_Tile-1_C6.tif,309562.7,48.83104206,44017.8,
25-75_co-cultureA2780_15and20_Day9_TX RED_Tile-2_A3.tif,576571.5,90.94954646,27588.1,
25-75_co-cultureA2780_15and20_Day9_TX RED_Tile-2_A6.tif,376478.7,59.3865063,45922.8,
25-75_co-cultureA2780_15and20_Day9_TX RED_Tile-2_B3.tif,533083.5,84.08966199,30378.1,
25-75_co-cultureA2780_15and20_Day9_TX RED_Tile-2_B6.tif,444481.2,70.11335723,40589,
25-75_co-cultureA2780_15and20_Day9_TX RED_Tile-2_C3.tif,411512.8,64.9128556,56246.1,
25-75_co-cultureA2780_15and20_Day9_TX RED_Tile-2_C6.tif,383197.9,60.4464064,41371.5,
25-75_co-cultureA2780_15and20_Day9_TX RED_Tile-3_A3.tif,455831.1,71.90371325,49895.1,
25-75_co-cultureA2780_15and20_Day9_TX RED_Tile-3_A6.tif,360701.9,56.89784218,48332.9,
25-75_co-cultureA2780_15and20_Day9_TX RED_Tile-3_B3.tif,262191.4,41.35859805,57096.9,
25-75_co-cultureA2780_15and20_Day9_TX RED_Tile-3_B6.tif,273394.5,43.12579754,42866.8,
25-75_co-cultureA2780_15and20_Day9_TX RED_Tile-3_C3.tif,327361.6,51.63867629,51723.3,
25-75_co-cultureA2780_15and20_Day9_TX RED_Tile-3_C6.tif,266271.5,42.00220122,50589.4,
25-75_co-cultureA2780_15and20_Day9_TX RED_Tile-4_A3.tif,419064.4,66.10406015,48981.7,
25-75_co-cultureA2780_15and20_Day9_TX RED_Tile-4_A6.tif,291772.9,46.02484327,53619.8,
25-75_co-cultureA2780_15and20_Day9_TX RED_Tile-4_B3.tif,331544.5,52.29849534,49540.8,
25-75_co-cultureA2780_15and20_Day9_TX RED_Tile-4_B6.tif,264808.6,41.77144043,37703.7,
25-75_co-cultureA2780_15and20_Day9_TX RED_Tile-4_C3.tif,343564.9,54.19461738,54611.4,
25-75_co-cultureA2780_15and20_Day9_TX RED_Tile-4_C6.tif,330214.1,52.08863537,47059.6,
25-75_co-cultureA2780_15and20_Day9_TX RED_Tile-5_A3.tif,361438.7,57.01406649,59582.4,
25-75_co-cultureA2780_15and20_Day9_TX RED_Tile-5_A6.tif,267215.3,42.15107813,51297.9,
25-75_co-cultureA2780_15and20_Day9_TX RED_Tile-5_B3.tif,379740.6,59.90104496,54496.2,
25-75_co-cultureA2780_15and20_Day9_TX RED_Tile-5_B6.tif,258657.2,40.80110624,47322.8,
