model,parameter,environments_fit,value_mean,value_sd,value_min,value_max,observed_span,coefficient_of_variation,lower_bound,upper_bound,bound_range_fraction,minimum_boundary_margin_fraction,near_optimization_bound,stability_class
A2780cis|adaptation_theta_logistic_growth|partial_5pct,adaptation_rate,3,0.3129085734727058,0.04182307765549684,0.26612339905990456,0.346670848039415,0.08054744897951044,0.13365909789986932,0.01,5.0,0.016141773342587262,0.051327334480942795,false,tight
A2780cis|adaptation_theta_logistic_growth|partial_5pct,log_contrast_K,3,8.079964041271537e-6,0.00042623680875193584,-0.00046331138310126,0.000366333646385511,0.000829645029486771,52.75231505669663,-0.04879016416943205,0.04879016416943205,0.008502175014268134,0.49525200016244736,false,tight
A2780cis|adaptation_theta_logistic_growth|partial_5pct,log_contrast_r,3,-9.199037344251083e-5,0.0011028125965094773,-0.001046127284298988,0.0011154291547760126,0.0021615564390750006,11.98834785901459,-0.04879016416943205,0.04879016416943205,0.02215155939595358,0.4885691186557346,false,tight
A2780cis|adaptation_theta_logistic_growth|partial_5pct,r,3,0.9824210943617214,0.09184456058941629,0.9154156502749058,1.0871145893810523,0.17169893910614653,0.09348797691389929,0.0001,2.0,0.08585376224118532,0.4564655285859031,false,tight
A2780cis|adaptation_theta_logistic_growth|partial_5pct,theta,3,1.1917094194906162,0.078567273973232,1.1013252474768855,1.2436722238219404,0.1423469763450549,0.06592821428466578,0.1,8.0,0.018018604600639858,0.12675003132618803,false,tight
A2780cis|adaptation_theta_logistic_growth|shared,K,3,3818.363070130897,0.6584758486557494,3817.8124833215143,3819.0924902439674,1.2800069224531399,0.00017244977404235585,3133.8628472499995,12535.451388999998,0.0001361479410387897,0.07274830556924217,false,tight
A2780cis|adaptation_theta_logistic_growth|shared,adaptation_rate,3,0.2521273153411655,0.009450537065080193,0.24526188408398686,0.2629059169652063,0.017644032881219462,0.03748319396608107,0.01,5.0,0.0035358783329097116,0.04714667015711159,true,tight
A2780cis|adaptation_theta_logistic_growth|shared,r,3,1.1347693211951737,0.031044247098984318,1.0997302436714358,1.158841917461514,0.05911167379007831,0.02735731969409216,0.0001,2.0,0.029557314760777196,0.4206000712728066,false,tight
A2780cis|adaptation_theta_logistic_growth|shared,theta,3,1.0672827482634386,0.019934734564298624,1.0505286476529567,1.0893297922299594,0.03880114457700268,0.018678025665395757,0.1,8.0,0.004911537288228187,0.12032008198138693,false,tight
A2780cis|allee_growth|independent_diagnostic,K_20k,1,3378.7738591127118,0.0,3378.7738591127118,3378.7738591127118,0.0,0.0,3133.8628472499995,12535.451388999998,0.0,0.026049960682189656,true,tight
A2780cis|allee_growth|independent_diagnostic,K_30k,1,3144.276134025814,0.0,3144.276134025814,3144.276134025814,0.0,0.0,3133.8628472499995,12535.451388999998,0.0,0.0011076092864064117,true,tight
