Image,Cells µm^2,Confluency %,Perimeter µm,Unnamed: 4
25-75_co-cultureA2780_15and20_Day8_TX RED_Tile-4_C6.tif,1824.0166666666669,41.43226357,47725.4,
25-75_co-cultureA2780_15and20_Day8_TX RED_Tile-5_A3.tif,2469.3708333333334,56.09138616,53951.3,
25-75_co-cultureA2780_15and20_Day8_TX RED_Tile-5_A6.tif,1763.759722222222,40.06353616,43756.0,
25-75_co-cultureA2780_15and20_Day8_TX RED_Tile-5_B3.tif,2193.523611111111,49.8255581,49880.8,
25-75_co-cultureA2780_15and20_Day8_TX RED_Tile-5_B6.tif,1433.1895833333333,32.5546853,43329.2,
25-75_co-cultureA2780_15and20_Day8_TX RED_Tile-5_C3.tif,2138.902777777778,48.5848541,46958.6,
25-75_co-cultureA2780_15and20_Day8_TX RED_Tile-5_C6.tif,1158.2173611111111,26.30873273,38843.3,
25-75_co-cultureA2780_15and20_Day9_TX RED_Tile-0_A3.tif,3186.202777777778,72.3741157,45309.6,71.67612834
25-75_co-cultureA2780_15and20_Day9_TX RED_Tile-0_A6.tif,3202.729861111111,72.7495259,42459.9,63.31764484
25-75_co-cultureA2780_15and20_Day9_TX RED_Tile-0_B3.tif,2651.436111111111,60.22697149,54446.4,55.2019447
25-75_co-cultureA2780_15and20_Day9_TX RED_Tile-0_B6.tif,2796.890277777778,63.53094096,47709.8,
25-75_co-cultureA2780_15and20_Day9_TX RED_Tile-0_C3.tif,3016.304166666667,68.51489436,63499.2,54.24223443
25-75_co-cultureA2780_15and20_Day9_TX RED_Tile-0_C6.tif,2495.1965277777776,56.67801291,49532.3,54.87007392
25-75_co-cultureA2780_15and20_Day9_TX RED_Tile-1_A3.tif,3157.021527777777,71.711268,46484.8,49.02813281
25-75_co-cultureA2780_15and20_Day9_TX RED_Tile-1_A6.tif,2123.879861111111,48.24361082,51140.0,
25-75_co-cultureA2780_15and20_Day9_TX RED_Tile-1_B3.tif,3611.342361111111,82.03109723,40525.0,
25-75_co-cultureA2780_15and20_Day9_TX RED_Tile-1_B6.tif,3076.304861111111,69.87780109,46692.5,
25-75_co-cultureA2780_15and20_Day9_TX RED_Tile-1_C3.tif,1990.011805555556,45.20281812,56917.7,
25-75_co-cultureA2780_15and20_Day9_TX RED_Tile-1_C6.tif,2149.7409722222224,48.83104206,44017.8,
25-75_co-cultureA2780_15and20_Day9_TX RED_Tile-2_A3.tif,4003.96875,90.94954646,27588.1,
25-75_co-cultureA2780_15and20_Day9_TX RED_Tile-2_A6.tif,2614.4354166666667,59.3865063,45922.8,
25-75_co-cultureA2780_15and20_Day9_TX RED_Tile-2_B3.tif,3701.96875,84.08966199,30378.1,
25-75_co-cultureA2780_15and20_Day9_TX RED_Tile-2_B6.tif,3086.675,70.11335723,40589.0,
25-75_co-cultureA2780_15and20_Day9_TX RED_Tile-2_C3.tif,2857.7277777777776,64.9128556,56246.1,
25-75_co-cultureA2780_15and20_Day9_TX RED_Tile-2_C6.tif,2661.0965277777777,60.4464064,41371.5,
25-75_co-cultureA2780_15and20_Day9_TX RED_Tile-3_A3.tif,3165.49375,71.90371325,49895.1,
25-75_co-cultureA2780_15and20_Day9_TX RED_Tile-3_A6.tif,2504.874305555556,56.89784218,48332.9,
25-75_co-cultureA2780_15and20_Day9_TX RED_Tile-3_B3.tif,1820.7736111111112,41.35859805,57096.9,
25-75_co-cultureA2780_15and20_Day9_TX RED_Tile-3_B6.tif,1898.5729166666667,43.12579754,42866.8,
25-75_co-cultureA2780_15and20_Day9_TX RED_Tile-3_C3.tif,2273.3444444444444,51.63867629,51723.3,
25-75_co-cultureA2780_15and20_Day9_TX RED_Tile-3_C6.tif,1849.107638888889,42.00220122,50589.4,
25-75_co-cultureA2780_15and20_Day9_TX RED_Tile-4_A3.tif,2910.1694444444447,66.10406015,48981.7,
25-75_co-cultureA2780_15and20_Day9_TX RED_Tile-4_A6.tif,2026.2006944444447,46.02484327,53619.8,
25-75_co-cultureA2780_15and20_Day9_TX RED_Tile-4_B3.tif,2302.3923611111118,52.29849534,49540.8,
25-75_co-cultureA2780_15and20_Day9_TX RED_Tile-4_B6.tif,1838.948611111111,41.77144043,37703.7,
25-75_co-cultureA2780_15and20_Day9_TX RED_Tile-4_C3.tif,2385.867361111111,54.19461738,54611.4,
25-75_co-cultureA2780_15and20_Day9_TX RED_Tile-4_C6.tif,2293.1534722222223,52.08863537,47059.6,
25-75_co-cultureA2780_15and20_Day9_TX RED_Tile-5_A3.tif,2509.9909722222224,57.01406649,59582.4,
25-75_co-cultureA2780_15and20_Day9_TX RED_Tile-5_A6.tif,1855.6618055555557,42.15107813,51297.9,
25-75_co-cultureA2780_15and20_Day9_TX RED_Tile-5_B3.tif,2637.0875,59.90104496,54496.2,
25-75_co-cultureA2780_15and20_Day9_TX RED_Tile-5_B6.tif,1796.2305555555556,40.80110624,47322.8,
25-75_co-cultureA2780_15and20_Day9_TX RED_Tile-5_C3.tif,2058.0284722222223,46.74780645,49683.1,
25-75_co-cultureA2780_15and20_Day9_TX RED_Tile-5_C6.tif,1502.211111111111,34.12249889,44108.8,
