Image,Cells µm^2,Confluency %,Perimeter µm,Unnamed: 4
75-25_co-cultureA2780_15and20_Day3_TX RED_Tile-3_B1.tif,818.6618055555556,18.59577948,34620.7,
75-25_co-cultureA2780_15and20_Day3_TX RED_Tile-3_B4.tif,601.5395833333333,13.66388094,25630.4,
75-25_co-cultureA2780_15and20_Day3_TX RED_Tile-3_C1.tif,290.11805555555554,6.589987889,13305.4,
75-25_co-cultureA2780_15and20_Day3_TX RED_Tile-3_C4.tif,239.17013888888889,5.432713644,11364.8,
75-25_co-cultureA2780_15and20_Day3_TX RED_Tile-4_A1.tif,1152.2222222222222,26.17255405,42156.9,
75-25_co-cultureA2780_15and20_Day3_TX RED_Tile-4_A4.tif,545.5131944444444,12.39124996,21379.3,
75-25_co-cultureA2780_15and20_Day3_TX RED_Tile-4_B1.tif,558.2944444444444,12.68157413,23913.2,
75-25_co-cultureA2780_15and20_Day3_TX RED_Tile-4_B4.tif,251.0375,5.702278962,11070.2,
75-25_co-cultureA2780_15and20_Day3_TX RED_Tile-4_C1.tif,743.6451388888888,16.89178721,29793.3,
75-25_co-cultureA2780_15and20_Day3_TX RED_Tile-4_C4.tif,443.8840277777778,10.08275876,19667.8,
75-25_co-cultureA2780_15and20_Day3_TX RED_Tile-5_A1.tif,808.2666666666667,18.35965547,30775.0,
75-25_co-cultureA2780_15and20_Day3_TX RED_Tile-5_A4.tif,827.8125,18.80363612,30201.7,
75-25_co-cultureA2780_15and20_Day3_TX RED_Tile-5_B1.tif,757.276388888889,17.201419,29480.3,
75-25_co-cultureA2780_15and20_Day3_TX RED_Tile-5_B4.tif,402.5395833333333,9.143625942,17603.4,
75-25_co-cultureA2780_15and20_Day3_TX RED_Tile-5_C1.tif,586.6500000000001,13.3256663,23446.6,
75-25_co-cultureA2780_15and20_Day3_TX RED_Tile-5_C4.tif,301.88750000000005,6.857329045,14571.6,
75-25_co-cultureA2780_15and20_Day4_TX RED_Tile-0_A1.tif,1497.8958333333333,34.02447801,48788.2,44.36880457
75-25_co-cultureA2780_15and20_Day4_TX RED_Tile-0_A4.tif,1136.2819444444444,25.81047304,38304.1,41.2925357
75-25_co-cultureA2780_15and20_Day4_TX RED_Tile-0_B1.tif,1666.6458333333333,37.85760882,46218.7,33.40813529
75-25_co-cultureA2780_15and20_Day4_TX RED_Tile-0_B4.tif,1335.5875,30.33766869,40910.5,
75-25_co-cultureA2780_15and20_Day4_TX RED_Tile-0_C1.tif,1566.2145833333334,35.57632811,44497.2,26.69797953
75-25_co-cultureA2780_15and20_Day4_TX RED_Tile-0_C4.tif,798.7437500000001,18.14334385,32462.4,26.76737288
75-25_co-cultureA2780_15and20_Day4_TX RED_Tile-1_A1.tif,533.6145833333334,12.1209748,19330.6,17.97231996
75-25_co-cultureA2780_15and20_Day4_TX RED_Tile-1_A4.tif,757.96875,17.21714587,27612.3,
75-25_co-cultureA2780_15and20_Day4_TX RED_Tile-1_B1.tif,1483.9444444444443,33.70757431,50899.5,
75-25_co-cultureA2780_15and20_Day4_TX RED_Tile-1_B4.tif,1239.0888888888887,28.14571729,42206.7,
75-25_co-cultureA2780_15and20_Day4_TX RED_Tile-1_C1.tif,1092.2319444444445,24.80988394,36864.3,
75-25_co-cultureA2780_15and20_Day4_TX RED_Tile-1_C4.tif,893.3694444444444,20.29275223,30161.8,
75-25_co-cultureA2780_15and20_Day4_TX RED_Tile-2_A1.tif,2557.945138888889,58.10333816,51598.1,
75-25_co-cultureA2780_15and20_Day4_TX RED_Tile-2_A4.tif,819.8986111111111,18.62387333,31319.9,
75-25_co-cultureA2780_15and20_Day4_TX RED_Tile-2_B1.tif,2499.972222222222,56.78649209,54406.5,
75-25_co-cultureA2780_15and20_Day4_TX RED_Tile-2_B4.tif,1320.4798611111112,29.99450095,43114.4,
75-25_co-cultureA2780_15and20_Day4_TX RED_Tile-2_C1.tif,1952.0270833333332,44.34000088,52956.8,
75-25_co-cultureA2780_15and20_Day4_TX RED_Tile-2_C4.tif,847.0388888888889,19.24036065,36161.5,
75-25_co-cultureA2780_15and20_Day4_TX RED_Tile-3_A1.tif,1904.8,43.2672448,44848.7,
75-25_co-cultureA2780_15and20_Day4_TX RED_Tile-3_A4.tif,1354.398611111111,30.76496024,41068.5,
75-25_co-cultureA2780_15and20_Day4_TX RED_Tile-3_B1.tif,1745.6652777777776,39.65252358,46951.4,
75-25_co-cultureA2780_15and20_Day4_TX RED_Tile-3_B4.tif,1352.4416666666666,30.72050854,43889.7,
75-25_co-cultureA2780_15and20_Day4_TX RED_Tile-3_C1.tif,883.3784722222222,20.0658088,30621.4,
75-25_co-cultureA2780_15and20_Day4_TX RED_Tile-3_C4.tif,488.80555555555554,11.10314449,20935.4,
75-25_co-cultureA2780_15and20_Day4_TX RED_Tile-4_A1.tif,2706.703472222222,61.48236127,49323.1,
75-25_co-cultureA2780_15and20_Day4_TX RED_Tile-4_A4.tif,1318.7548611111113,29.95531783,43963.7,
75-25_co-cultureA2780_15and20_Day4_TX RED_Tile-4_B1.tif,1541.236111111111,35.00894588,47270.1,
75-25_co-cultureA2780_15and20_Day4_TX RED_Tile-4_B4.tif,922.0833333333334,20.94498389,33912.1,
75-25_co-cultureA2780_15and20_Day4_TX RED_Tile-4_C1.tif,1871.55625,42.51211803,47541.9,
75-25_co-cultureA2780_15and20_Day4_TX RED_Tile-4_C4.tif,827.8020833333334,18.80339951,30133.4,
75-25_co-cultureA2780_15and20_Day4_TX RED_Tile-5_A1.tif,2518.811805555556,57.21443039,46352.5,
75-25_co-cultureA2780_15and20_Day4_TX RED_Tile-5_A4.tif,1664.81875,37.81610689,49116.8,
75-25_co-cultureA2780_15and20_Day4_TX RED_Tile-5_B1.tif,1969.7277777777776,44.74206949,51710.5,
75-25_co-cultureA2780_15and20_Day4_TX RED_Tile-5_B4.tif,900.7701388888888,20.46085789,33934.9,
75-25_co-cultureA2780_15and20_Day4_TX RED_Tile-5_C1.tif,1459.1631944444443,33.14467196,40584.7,
75-25_co-cultureA2780_15and20_Day4_TX RED_Tile-5_C4.tif,891.5277777777778,20.25091905,31055.3,
75-25_co-cultureA2780_15and20_Day5_TX RED_Tile-0_A1.tif,2655.14375,60.31118995,47300.0,65.10573464
75-25_co-cultureA2780_15and20_Day5_TX RED_Tile-0_A4.tif,1782.9993055555556,40.50056039,48939.0,63.96024635
75-25_co-cultureA2780_15and20_Day5_TX RED_Tile-0_B1.tif,2656.41875,60.34015138,51519.8,51.50195603
75-25_co-cultureA2780_15and20_Day5_TX RED_Tile-0_B4.tif,1889.6895833333333,42.92401397,53133.2,
75-25_co-cultureA2780_15and20_Day5_TX RED_Tile-0_C1.tif,2657.378472222222,60.36195133,62355.3,45.73390654
75-25_co-cultureA2780_15and20_Day5_TX RED_Tile-0_C4.tif,1798.7993055555555,40.85945501,54305.5,42.71400677
75-25_co-cultureA2780_15and20_Day5_TX RED_Tile-1_A1.tif,796.192361111111,18.08538944,26196.7,34.18322168
75-25_co-cultureA2780_15and20_Day5_TX RED_Tile-1_A4.tif,1719.9486111111112,39.06837338,48516.5,
75-25_co-cultureA2780_15and20_Day5_TX RED_Tile-1_B1.tif,2816.5979166666666,63.978597,58421.5,
75-25_co-cultureA2780_15and20_Day5_TX RED_Tile-1_B4.tif,1854.23125,42.11858327,45119.0,
75-25_co-cultureA2780_15and20_Day5_TX RED_Tile-1_C1.tif,1621.576388888889,36.83386318,48614.6,
75-25_co-cultureA2780_15and20_Day5_TX RED_Tile-1_C4.tif,1356.711111111111,30.81748833,42965.0,
75-25_co-cultureA2780_15and20_Day5_TX RED_Tile-2_A1.tif,3763.6777777777775,85.49137325,28729.1,
75-25_co-cultureA2780_15and20_Day5_TX RED_Tile-2_A4.tif,1870.252777777778,42.48250986,51727.5,
75-25_co-cultureA2780_15and20_Day5_TX RED_Tile-2_B1.tif,3399.136111111111,77.21086426,49782.7,
75-25_co-cultureA2780_15and20_Day5_TX RED_Tile-2_B4.tif,2088.973611111111,47.45072061,49106.9,
75-25_co-cultureA2780_15and20_Day5_TX RED_Tile-2_C1.tif,2667.4777777777776,60.59135553,64246.1,
75-25_co-cultureA2780_15and20_Day5_TX RED_Tile-2_C4.tif,1597.8354166666666,36.29459058,53012.3,
75-25_co-cultureA2780_15and20_Day5_TX RED_Tile-3_A1.tif,3248.280555555556,73.78420306,45116.1,
75-25_co-cultureA2780_15and20_Day5_TX RED_Tile-3_A4.tif,2106.3194444444443,47.8447286,54328.3,
75-25_co-cultureA2780_15and20_Day5_TX RED_Tile-3_B1.tif,2949.302777777777,66.99296792,56875.0,
75-25_co-cultureA2780_15and20_Day5_TX RED_Tile-3_B4.tif,2438.868055555556,55.39852016,57846.7,
75-25_co-cultureA2780_15and20_Day5_TX RED_Tile-3_C1.tif,1656.9534722222222,37.63744829,43847.1,
75-25_co-cultureA2780_15and20_Day5_TX RED_Tile-3_C4.tif,1215.4416666666666,27.6085742,41079.9,
75-25_co-cultureA2780_15and20_Day5_TX RED_Tile-4_A1.tif,3613.7319444444447,82.08537626,43324.9,
75-25_co-cultureA2780_15and20_Day5_TX RED_Tile-4_A4.tif,2006.7006944444447,45.58190371,52985.2,
75-25_co-cultureA2780_15and20_Day5_TX RED_Tile-4_B1.tif,2331.991666666667,52.9708391,59760.3,
75-25_co-cultureA2780_15and20_Day5_TX RED_Tile-4_B4.tif,1357.7159722222225,30.8403136,44801.7,
75-25_co-cultureA2780_15and20_Day5_TX RED_Tile-4_C1.tif,2470.238888888889,56.11110391,57378.6,
75-25_co-cultureA2780_15and20_Day5_TX RED_Tile-4_C4.tif,1617.1909722222222,36.7342491,50014.6,
75-25_co-cultureA2780_15and20_Day5_TX RED_Tile-5_A1.tif,3120.2881944444443,70.87687587,42738.8,
75-25_co-cultureA2780_15and20_Day5_TX RED_Tile-5_A4.tif,2594.1340277777776,58.92536331,52056.2,
75-25_co-cultureA2780_15and20_Day5_TX RED_Tile-5_B1.tif,2741.293055555556,62.26805844,55116.5,
75-25_co-cultureA2780_15and20_Day5_TX RED_Tile-5_B4.tif,1653.1868055555556,37.55188903,49202.2,
75-25_co-cultureA2780_15and20_Day5_TX RED_Tile-5_C1.tif,2530.327777777778,57.47601396,50199.5,
75-25_co-cultureA2780_15and20_Day5_TX RED_Tile-5_C4.tif,1443.3277777777778,32.78497285,45056.4,
75-25_co-cultureA2780_15and20_Day6_TX RED_Tile-0_A1.tif,3438.9131944444443,78.11439471,36034.9,79.85765949
75-25_co-cultureA2780_15and20_Day6_TX RED_Tile-0_A4.tif,2826.3180555555555,64.19938849,49909.3,78.28133045
75-25_co-cultureA2780_15and20_Day6_TX RED_Tile-0_B1.tif,3046.2444444444445,69.19498326,39896.1,70.14850741
75-25_co-cultureA2780_15and20_Day6_TX RED_Tile-0_B4.tif,3053.575,69.36149572,50782.9,
75-25_co-cultureA2780_15and20_Day6_TX RED_Tile-0_C1.tif,3272.552777777777,74.33554293,44575.5,59.90839048
75-25_co-cultureA2780_15and20_Day6_TX RED_Tile-0_C4.tif,2594.007638888889,58.92249241,50839.8,60.43714432
75-25_co-cultureA2780_15and20_Day6_TX RED_Tile-1_A1.tif,2028.358333333333,46.07385372,37193.0,55.45675326
75-25_co-cultureA2780_15and20_Day6_TX RED_Tile-1_A4.tif,2197.828472222222,49.92334237,56247.6,
75-25_co-cultureA2780_15and20_Day6_TX RED_Tile-1_B1.tif,3324.08125,75.5060044,48544.9,
75-25_co-cultureA2780_15and20_Day6_TX RED_Tile-1_B4.tif,2705.364583333333,61.45194861,53084.8,
75-25_co-cultureA2780_15and20_Day6_TX RED_Tile-1_C1.tif,3077.151388888889,69.89702984,43932.4,
75-25_co-cultureA2780_15and20_Day6_TX RED_Tile-1_C4.tif,2441.5881944444445,55.46030771,59192.6,
75-25_co-cultureA2780_15and20_Day6_TX RED_Tile-2_A1.tif,4088.43125,92.86809941,18442.8,
75-25_co-cultureA2780_15and20_Day6_TX RED_Tile-2_A4.tif,1978.7416666666663,44.94681861,51047.5,
75-25_co-cultureA2780_15and20_Day6_TX RED_Tile-2_B1.tif,3935.411111111111,89.39227003,22868.9,
75-25_co-cultureA2780_15and20_Day6_TX RED_Tile-2_B4.tif,2948.213888888889,66.96823397,54277.1,
75-25_co-cultureA2780_15and20_Day6_TX RED_Tile-2_C1.tif,2815.083333333333,63.94419347,44595.4,
75-25_co-cultureA2780_15and20_Day6_TX RED_Tile-2_C4.tif,2590.8375,58.85048318,54518.9,
75-25_co-cultureA2780_15and20_Day6_TX RED_Tile-3_A1.tif,4003.554166666667,90.94012926,24611.8,
75-25_co-cultureA2780_15and20_Day6_TX RED_Tile-3_A4.tif,2987.6881944444444,67.86488687,52682.2,
75-25_co-cultureA2780_15and20_Day6_TX RED_Tile-3_B1.tif,3369.9756944444443,76.54848979,39321.4,
75-25_co-cultureA2780_15and20_Day6_TX RED_Tile-3_B4.tif,2851.359722222222,64.76820618,56774.0,
75-25_co-cultureA2780_15and20_Day6_TX RED_Tile-3_C1.tif,3160.788888888889,71.79684304,50246.5,
75-25_co-cultureA2780_15and20_Day6_TX RED_Tile-3_C4.tif,2583.233333333333,58.67775568,55699.8,
75-25_co-cultureA2780_15and20_Day6_TX RED_Tile-4_A1.tif,3912.277083333333,88.86678407,28747.6,
75-25_co-cultureA2780_15and20_Day6_TX RED_Tile-4_A4.tif,2785.711805555556,63.27702365,52376.3,
75-25_co-cultureA2780_15and20_Day6_TX RED_Tile-4_B1.tif,3395.0,77.11691312,47136.4,
75-25_co-cultureA2780_15and20_Day6_TX RED_Tile-4_B4.tif,2184.376388888889,49.61778032,49667.4,
75-25_co-cultureA2780_15and20_Day6_TX RED_Tile-4_C1.tif,2959.989583333333,67.23571709,52532.8,
75-25_co-cultureA2780_15and20_Day6_TX RED_Tile-4_C4.tif,2190.2520833333333,49.75124584,53904.3,
75-25_co-cultureA2780_15and20_Day6_TX RED_Tile-5_A1.tif,3622.41875,82.28269574,31678.5,
75-25_co-cultureA2780_15and20_Day6_TX RED_Tile-5_A4.tif,3048.177083333333,69.23888286,55015.5,
75-25_co-cultureA2780_15and20_Day6_TX RED_Tile-5_B1.tif,3606.8618055555553,81.92932209,39687.0,
75-25_co-cultureA2780_15and20_Day6_TX RED_Tile-5_B4.tif,2221.243055555556,50.4552011,55544.7,
75-25_co-cultureA2780_15and20_Day6_TX RED_Tile-5_C1.tif,3243.76875,73.68171808,49624.8,
75-25_co-cultureA2780_15and20_Day6_TX RED_Tile-5_C4.tif,2248.671527777778,51.07823471,52904.1,
75-25_co-cultureA2780_15and20_Day7_TX RED_Tile-0_A1.tif,3877.9861111111113,88.08786981,26586.5,89.11065059
75-25_co-cultureA2780_15and20_Day7_TX RED_Tile-0_A4.tif,3273.1118055555557,74.34824116,27892.6,82.09414671
75-25_co-cultureA2780_15and20_Day7_TX RED_Tile-0_B1.tif,3393.327777777778,77.07892884,37397.8,74.47289678
75-25_co-cultureA2780_15and20_Day7_TX RED_Tile-0_B4.tif,3027.148611111111,68.76122428,42694.6,
75-25_co-cultureA2780_15and20_Day7_TX RED_Tile-0_C1.tif,3551.261111111111,80.6663607,50263.6,69.97380025
75-25_co-cultureA2780_15and20_Day7_TX RED_Tile-0_C4.tif,3207.554861111111,72.85912505,40634.5,69.08049674
75-25_co-cultureA2780_15and20_Day7_TX RED_Tile-1_A1.tif,3011.7951388888887,68.41247248,32486.6,69.22773576
75-25_co-cultureA2780_15and20_Day7_TX RED_Tile-1_A4.tif,2578.0006944444444,58.55889708,43450.1,
75-25_co-cultureA2780_15and20_Day7_TX RED_Tile-1_B1.tif,3657.810416666666,83.08661211,36300.9,
75-25_co-cultureA2780_15and20_Day7_TX RED_Tile-1_B4.tif,2991.0055555555555,67.94024023,33979.0,
75-25_co-cultureA2780_15and20_Day7_TX RED_Tile-1_C1.tif,3084.1305555555555,70.05556056,61490.3,
75-25_co-cultureA2780_15and20_Day7_TX RED_Tile-1_C4.tif,3197.209027777777,72.62412101,44818.8,
75-25_co-cultureA2780_15and20_Day7_TX RED_Tile-2_A1.tif,4228.059722222222,96.0397391,11243.8,
75-25_co-cultureA2780_15and20_Day7_TX RED_Tile-2_A4.tif,2716.6972222222225,61.70936779,40389.8,
75-25_co-cultureA2780_15and20_Day7_TX RED_Tile-2_B1.tif,3855.6041666666665,87.57946732,26171.1,
75-25_co-cultureA2780_15and20_Day7_TX RED_Tile-2_B4.tif,3193.730555555556,72.54510803,38396.6,
75-25_co-cultureA2780_15and20_Day7_TX RED_Tile-2_C1.tif,3356.608333333333,76.2448522,50004.6,
75-25_co-cultureA2780_15and20_Day7_TX RED_Tile-2_C4.tif,3160.3069444444445,71.78589575,42212.3,
75-25_co-cultureA2780_15and20_Day7_TX RED_Tile-3_A1.tif,4250.058333333333,96.53943424,13232.8,
75-25_co-cultureA2780_15and20_Day7_TX RED_Tile-3_A4.tif,3366.4548611111118,76.46851459,35593.8,
75-25_co-cultureA2780_15and20_Day7_TX RED_Tile-3_B1.tif,3700.4861111111113,84.05598407,32185.0,
75-25_co-cultureA2780_15and20_Day7_TX RED_Tile-3_B4.tif,3510.3069444444445,79.73609298,39415.3,
75-25_co-cultureA2780_15and20_Day7_TX RED_Tile-3_C1.tif,2883.511111111111,65.49852013,49297.5,
75-25_co-cultureA2780_15and20_Day7_TX RED_Tile-3_C4.tif,2961.3493055555555,67.26660298,44474.5,
75-25_co-cultureA2780_15and20_Day7_TX RED_Tile-4_A1.tif,4143.238194444445,94.11303089,16838.0,
75-25_co-cultureA2780_15and20_Day7_TX RED_Tile-4_A4.tif,3057.672916666667,69.45457928,38962.8,
75-25_co-cultureA2780_15and20_Day7_TX RED_Tile-4_B1.tif,3380.367361111111,76.78453493,41469.7,
75-25_co-cultureA2780_15and20_Day7_TX RED_Tile-4_B4.tif,2689.020138888889,61.08068702,37003.7,
75-25_co-cultureA2780_15and20_Day7_TX RED_Tile-4_C1.tif,3556.373611111111,80.78249036,43990.8,
75-25_co-cultureA2780_15and20_Day7_TX RED_Tile-4_C4.tif,2883.190972222222,65.49124822,42881.0,
75-25_co-cultureA2780_15and20_Day7_TX RED_Tile-5_A1.tif,4026.940972222222,91.47135702,19514.1,
75-25_co-cultureA2780_15and20_Day7_TX RED_Tile-5_A4.tif,3491.249305555556,79.30320158,36996.6,
75-25_co-cultureA2780_15and20_Day7_TX RED_Tile-5_B1.tif,3697.1125,83.979353,32298.8,
75-25_co-cultureA2780_15and20_Day7_TX RED_Tile-5_B4.tif,2836.0138888888887,64.41962789,45767.7,
75-25_co-cultureA2780_15and20_Day7_TX RED_Tile-5_C1.tif,3239.7131944444445,73.58959674,47613.0,
75-25_co-cultureA2780_15and20_Day7_TX RED_Tile-5_C4.tif,2876.5069444444443,65.33942154,45867.3,
75-25_co-cultureA2780_15and20_Day8_TX RED_Tile-0_A1.tif,3636.967361111111,82.61316524,31756.7,79.10953909
75-25_co-cultureA2780_15and20_Day8_TX RED_Tile-0_A4.tif,3424.9972222222223,77.7982955,33254.8,81.55583896
75-25_co-cultureA2780_15and20_Day8_TX RED_Tile-0_B1.tif,3586.91875,81.47631859,35548.3,80.70681101
75-25_co-cultureA2780_15and20_Day8_TX RED_Tile-0_B4.tif,3692.2631944444447,83.86920176,34246.5,
75-25_co-cultureA2780_15and20_Day8_TX RED_Tile-0_C1.tif,3828.197222222223,86.95692271,37690.9,81.2981858
75-25_co-cultureA2780_15and20_Day8_TX RED_Tile-0_C4.tif,2960.3972222222224,67.24497655,50482.7,80.91391575
75-25_co-cultureA2780_15and20_Day8_TX RED_Tile-1_A1.tif,1091.0055555555557,24.7820267,23586.0,69.38174717
75-25_co-cultureA2780_15and20_Day8_TX RED_Tile-1_A4.tif,3568.870138888889,81.06634711,38072.2,
75-25_co-cultureA2780_15and20_Day8_TX RED_Tile-1_B1.tif,3390.5340277777777,77.01546923,38351.1,
75-25_co-cultureA2780_15and20_Day8_TX RED_Tile-1_B4.tif,3627.746527777778,82.4037154,34821.3,
75-25_co-cultureA2780_15and20_Day8_TX RED_Tile-1_C1.tif,3358.101388888889,76.27876673,52228.3,
75-25_co-cultureA2780_15and20_Day8_TX RED_Tile-1_C4.tif,3272.489583333333,74.33410748,52581.2,
75-25_co-cultureA2780_15and20_Day8_TX RED_Tile-2_A1.tif,4223.719444444444,95.94115035,14491.9,
75-25_co-cultureA2780_15and20_Day8_TX RED_Tile-2_A4.tif,3365.636111111111,76.44991681,41566.4,
75-25_co-cultureA2780_15and20_Day8_TX RED_Tile-2_B1.tif,3769.588194444444,85.62562748,34185.3,
75-25_co-cultureA2780_15and20_Day8_TX RED_Tile-2_B4.tif,3960.6076388888887,89.96460536,29783.4,
75-25_co-cultureA2780_15and20_Day8_TX RED_Tile-2_C1.tif,3649.7875,82.90437277,38981.3,
75-25_co-cultureA2780_15and20_Day8_TX RED_Tile-2_C4.tif,3127.776388888889,71.04696908,45628.3,
75-25_co-cultureA2780_15and20_Day8_TX RED_Tile-3_A1.tif,3472.515277777778,78.87766097,23409.6,
75-25_co-cultureA2780_15and20_Day8_TX RED_Tile-3_A4.tif,3457.7597222222225,78.54249075,43316.4,
75-25_co-cultureA2780_15and20_Day8_TX RED_Tile-3_B1.tif,3814.8541666666665,86.65383721,30449.2,
75-25_co-cultureA2780_15and20_Day8_TX RED_Tile-3_B4.tif,3524.4194444444447,80.05665629,43912.5,
75-25_co-cultureA2780_15and20_Day8_TX RED_Tile-3_C1.tif,3166.661111111111,71.93022968,45271.2,
75-25_co-cultureA2780_15and20_Day8_TX RED_Tile-3_C4.tif,2516.5798611111118,57.16373211,53954.1,
75-25_co-cultureA2780_15and20_Day8_TX RED_Tile-4_A1.tif,4292.4319444444445,97.50194443,12581.2,
75-25_co-cultureA2780_15and20_Day8_TX RED_Tile-4_A4.tif,3875.6916666666666,88.03575185,33848.1,
75-25_co-cultureA2780_15and20_Day8_TX RED_Tile-4_B1.tif,3278.730555555556,74.47587022,47073.8,
75-25_co-cultureA2780_15and20_Day8_TX RED_Tile-4_B4.tif,3326.7520833333333,75.56667198,48192.1,
75-25_co-cultureA2780_15and20_Day8_TX RED_Tile-4_C1.tif,3830.134027777778,87.00091695,32431.1,
75-25_co-cultureA2780_15and20_Day8_TX RED_Tile-4_C4.tif,3186.273611111111,72.37572467,48663.0,
75-25_co-cultureA2780_15and20_Day8_TX RED_Tile-5_A1.tif,4179.701388888889,94.94128685,19561.1,
75-25_co-cultureA2780_15and20_Day8_TX RED_Tile-5_A4.tif,3781.504861111111,85.89631276,31822.2,
75-25_co-cultureA2780_15and20_Day8_TX RED_Tile-5_B1.tif,3701.891666666667,84.08791105,36315.1,
75-25_co-cultureA2780_15and20_Day8_TX RED_Tile-5_B4.tif,3241.168055555556,73.62264369,50280.6,
75-25_co-cultureA2780_15and20_Day8_TX RED_Tile-5_C1.tif,3485.370138888889,79.1696572,41242.0,
75-25_co-cultureA2780_15and20_Day8_TX RED_Tile-5_C4.tif,3263.282638888889,74.12497312,45514.5,
75-25_co-cultureA2780_15and20_Day9_TX RED_Tile-0_A1.tif,3850.649305555556,87.46691839,26599.3,85.59839858
75-25_co-cultureA2780_15and20_Day9_TX RED_Tile-0_A4.tif,4138.104166666667,93.99641222,19569.6,85.23658573
75-25_co-cultureA2780_15and20_Day9_TX RED_Tile-0_B1.tif,3569.615277777777,81.08327283,41832.5,81.8326683
75-25_co-cultureA2780_15and20_Day9_TX RED_Tile-0_B4.tif,3932.610416666667,89.32865267,30726.7,
75-25_co-cultureA2780_15and20_Day9_TX RED_Tile-0_C1.tif,3684.742361111111,83.69836716,42283.5,88.57551082
75-25_co-cultureA2780_15and20_Day9_TX RED_Tile-0_C4.tif,3479.927083333333,79.04601901,35657.8,85.6668218
75-25_co-cultureA2780_15and20_Day9_TX RED_Tile-1_A1.tif,1936.7895833333332,43.99388337,41169.5,78.30603548
75-25_co-cultureA2780_15and20_Day9_TX RED_Tile-1_A4.tif,3784.0805555555553,85.95481927,36914.1,
75-25_co-cultureA2780_15and20_Day9_TX RED_Tile-1_B1.tif,3279.5916666666667,74.49543023,48079.7,
75-25_co-cultureA2780_15and20_Day9_TX RED_Tile-1_B4.tif,3734.5027777777777,84.82866753,37090.5,
75-25_co-cultureA2780_15and20_Day9_TX RED_Tile-1_C1.tif,3464.6194444444445,78.6983083,49920.7,
75-25_co-cultureA2780_15and20_Day9_TX RED_Tile-1_C4.tif,3464.742361111111,78.70110034,44234.0,
75-25_co-cultureA2780_15and20_Day9_TX RED_Tile-2_A1.tif,4338.340972222222,98.54476107,7819.3,
75-25_co-cultureA2780_15and20_Day9_TX RED_Tile-2_A4.tif,4062.282638888888,92.27413765,24853.6,
75-25_co-cultureA2780_15and20_Day9_TX RED_Tile-2_B1.tif,3880.8854166666665,88.1537271,34455.6,
75-25_co-cultureA2780_15and20_Day9_TX RED_Tile-2_B4.tif,4125.913888888888,93.7195119,18727.4,
75-25_co-cultureA2780_15and20_Day9_TX RED_Tile-2_C1.tif,3860.573611111111,87.6923475,36830.2,
75-25_co-cultureA2780_15and20_Day9_TX RED_Tile-2_C4.tif,3548.101388888889,80.59458808,35788.7,
75-25_co-cultureA2780_15and20_Day9_TX RED_Tile-3_A1.tif,3947.397916666667,89.66454851,21599.9,
75-25_co-cultureA2780_15and20_Day9_TX RED_Tile-3_A4.tif,3724.7055555555553,84.6061251,36918.4,
75-25_co-cultureA2780_15and20_Day9_TX RED_Tile-3_B1.tif,4021.1,91.33868022,29242.8,
75-25_co-cultureA2780_15and20_Day9_TX RED_Tile-3_B4.tif,3911.275694444444,88.84403768,33761.3,
75-25_co-cultureA2780_15and20_Day9_TX RED_Tile-3_C1.tif,3177.5722222222225,72.17807393,52740.5,
75-25_co-cultureA2780_15and20_Day9_TX RED_Tile-3_C4.tif,3588.7284722222225,81.51742616,41744.3,
75-25_co-cultureA2780_15and20_Day9_TX RED_Tile-4_A1.tif,4311.836805555556,97.94272292,11664.9,
75-25_co-cultureA2780_15and20_Day9_TX RED_Tile-4_A4.tif,3644.1152777777775,82.77552909,36897.0,
75-25_co-cultureA2780_15and20_Day9_TX RED_Tile-4_B1.tif,3906.426388888889,88.73388643,34646.3,
75-25_co-cultureA2780_15and20_Day9_TX RED_Tile-4_B4.tif,3452.0104166666665,78.41189614,40231.9,
75-25_co-cultureA2780_15and20_Day9_TX RED_Tile-4_C1.tif,3861.525694444444,87.71397393,36343.6,
75-25_co-cultureA2780_15and20_Day9_TX RED_Tile-4_C4.tif,3039.775,69.0480308,47568.9,
75-25_co-cultureA2780_15and20_Day9_TX RED_Tile-5_A1.tif,4225.322222222222,95.9775572,19939.5,
75-25_co-cultureA2780_15and20_Day9_TX RED_Tile-5_A4.tif,4043.436111111112,91.84604161,29793.3,
75-25_co-cultureA2780_15and20_Day9_TX RED_Tile-5_B1.tif,3857.147222222222,87.61451759,33149.6,
75-25_co-cultureA2780_15and20_Day9_TX RED_Tile-5_B4.tif,3472.097222222222,78.8681649,43904.0,
75-25_co-cultureA2780_15and20_Day9_TX RED_Tile-5_C1.tif,3566.6069444444447,81.01493899,41102.6,
75-25_co-cultureA2780_15and20_Day9_TX RED_Tile-5_C4.tif,3562.8256944444447,80.92904846,39926.0,
75-27_co-cultureA2780_15and20_Day1_TX RED_Tile-0_A1.tif,82.36111111111111,1.870820221,4585.5,3.253539345
75-27_co-cultureA2780_15and20_Day1_TX RED_Tile-0_A4.tif,81.80625,1.858216634,4458.8,3.325359281
75-27_co-cultureA2780_15and20_Day1_TX RED_Tile-0_B1.tif,137.67777777777778,3.127329964,7265.9,2.185207931
75-27_co-cultureA2780_15and20_Day1_TX RED_Tile-0_B4.tif,73.82222222222222,1.676860647,3928.2,
