Image,Area µm^2,Confluency %,Perimeter µm,Unnamed: 4
75-25_co-cultureA2780_15and20_Day18_FITC_Tile-4_A1.tif,22.459027777777777,0.51015343,2047.3,
75-25_co-cultureA2780_15and20_Day18_FITC_Tile-4_A4.tif,19.1625,0.435273298,1750.0,
75-25_co-cultureA2780_15and20_Day18_FITC_Tile-4_B1.tif,62.959722222222226,1.430120598,6309.8,
75-25_co-cultureA2780_15and20_Day18_FITC_Tile-4_B4.tif,21.679166666666667,0.492439002,1619.1,
75-25_co-cultureA2780_15and20_Day18_FITC_Tile-4_C1.tif,37.59444444444445,0.853952137,2579.4,
75-25_co-cultureA2780_15and20_Day18_FITC_Tile-4_C4.tif,53.162499999999994,1.207578172,4437.5,
75-25_co-cultureA2780_15and20_Day18_FITC_Tile-5_A1.tif,32.513194444444444,0.73853231,2757.2,
75-25_co-cultureA2780_15and20_Day18_FITC_Tile-5_A4.tif,37.46805555555555,0.851081233,3071.7,
75-25_co-cultureA2780_15and20_Day18_FITC_Tile-5_B1.tif,20.821527777777778,0.472957864,1909.3,
75-25_co-cultureA2780_15and20_Day18_FITC_Tile-5_B4.tif,44.327777777777776,1.006898789,3815.8,
75-25_co-cultureA2780_15and20_Day18_FITC_Tile-5_C1.tif,45.88055555555556,1.042169902,3834.3,
75-25_co-cultureA2780_15and20_Day18_FITC_Tile-5_C4.tif,30.569444444444443,0.694380321,2252.2,
75-25_co-cultureA2780_15and20_Day2_FITC_Tile-0_A1.tif,36.6875,0.833351031,2506.8,0.733098623
75-25_co-cultureA2780_15and20_Day2_FITC_Tile-0_A4.tif,7.025,0.159571816,488.0,0.732446097
75-25_co-cultureA2780_15and20_Day2_FITC_Tile-0_B1.tif,34.087500000000006,0.774292423,2045.9,0.700463905
75-25_co-cultureA2780_15and20_Day2_FITC_Tile-0_B4.tif,22.06875,0.501288329,1388.6,
75-25_co-cultureA2780_15and20_Day2_FITC_Tile-0_C1.tif,22.922916666666666,0.520690596,1404.2,0.411209755
75-25_co-cultureA2780_15and20_Day2_FITC_Tile-0_C4.tif,11.831944444444444,0.268760834,803.84,0.4239001
75-25_co-cultureA2780_15and20_Day2_FITC_Tile-1_A1.tif,2.3404166666666666,0.053162212,187.8,0.341125506
75-25_co-cultureA2780_15and20_Day2_FITC_Tile-1_A4.tif,9.561805555555557,0.217194972,628.85,
75-25_co-cultureA2780_15and20_Day2_FITC_Tile-1_B1.tif,26.563194444444445,0.603378957,1789.8,
75-25_co-cultureA2780_15and20_Day2_FITC_Tile-1_B4.tif,23.112499999999997,0.524996953,1360.1,
75-25_co-cultureA2780_15and20_Day2_FITC_Tile-1_C1.tif,17.293055555555554,0.39280915,1240.6,
75-25_co-cultureA2780_15and20_Day2_FITC_Tile-1_C4.tif,17.461805555555557,0.39664228,1028.6,
75-25_co-cultureA2780_15and20_Day2_FITC_Tile-2_A1.tif,41.53402777777777,0.943439179,2353.2,
75-25_co-cultureA2780_15and20_Day2_FITC_Tile-2_A4.tif,15.595833333333335,0.354257003,904.86,
75-25_co-cultureA2780_15and20_Day2_FITC_Tile-2_B1.tif,31.079166666666666,0.705958585,1967.6,
75-25_co-cultureA2780_15and20_Day2_FITC_Tile-2_B4.tif,13.511805555555556,0.306918626,801.0,
75-25_co-cultureA2780_15and20_Day2_FITC_Tile-2_C1.tif,26.73888888888889,0.60736983,1636.1,
75-25_co-cultureA2780_15and20_Day2_FITC_Tile-2_C4.tif,13.265972222222222,0.301334559,865.02,
75-25_co-cultureA2780_15and20_Day2_FITC_Tile-3_A1.tif,16.59722222222222,0.3770034,927.62,
75-25_co-cultureA2780_15and20_Day2_FITC_Tile-3_A4.tif,24.17013888888889,0.549021061,1506.7,
75-25_co-cultureA2780_15and20_Day2_FITC_Tile-3_B1.tif,19.450694444444444,0.441819592,1139.6,
75-25_co-cultureA2780_15and20_Day2_FITC_Tile-3_B4.tif,25.206944444444446,0.572571942,1512.4,
75-25_co-cultureA2780_15and20_Day2_FITC_Tile-3_C1.tif,23.695833333333333,0.538247281,1424.2,
75-25_co-cultureA2780_15and20_Day2_FITC_Tile-3_C4.tif,4.494583333333334,0.102093783,348.57,
75-25_co-cultureA2780_15and20_Day2_FITC_Tile-4_A1.tif,75.20625000000001,1.70829863,4266.8,
75-25_co-cultureA2780_15and20_Day2_FITC_Tile-4_A4.tif,17.56736111111111,0.399039959,1094.1,
75-25_co-cultureA2780_15and20_Day2_FITC_Tile-4_B1.tif,52.55763888888889,1.193838843,3014.8,
75-25_co-cultureA2780_15and20_Day2_FITC_Tile-4_B4.tif,13.525694444444445,0.30723411,919.08,
75-25_co-cultureA2780_15and20_Day2_FITC_Tile-4_C1.tif,41.43194444444444,0.941120371,2420.1,
75-25_co-cultureA2780_15and20_Day2_FITC_Tile-4_C4.tif,27.618055555555557,0.627339968,1774.1,
75-25_co-cultureA2780_15and20_Day2_FITC_Tile-5_A1.tif,21.27847222222222,0.483337288,1432.7,
75-25_co-cultureA2780_15and20_Day2_FITC_Tile-5_A4.tif,34.69861111111111,0.78817372,2243.6,
75-25_co-cultureA2780_15and20_Day2_FITC_Tile-5_B1.tif,29.733333333333334,0.675388184,1954.8,
75-25_co-cultureA2780_15and20_Day2_FITC_Tile-5_B4.tif,14.54513888888889,0.330390637,921.93,
75-25_co-cultureA2780_15and20_Day2_FITC_Tile-5_C1.tif,52.94097222222222,1.202546202,2962.1,
75-25_co-cultureA2780_15and20_Day2_FITC_Tile-5_C4.tif,15.434027777777779,0.350581614,1099.8,
75-25_co-cultureA2780_15and20_Day3_FITC_Tile-0_A1.tif,60.763194444444444,1.3802268,4235.5,1.212746326
75-25_co-cultureA2780_15and20_Day3_FITC_Tile-0_A4.tif,2.730486111111111,0.06202258,170.73,1.171439478
75-25_co-cultureA2780_15and20_Day3_FITC_Tile-0_B1.tif,46.453472222222224,1.055183617,2993.4,1.051726439
75-25_co-cultureA2780_15and20_Day3_FITC_Tile-0_B4.tif,35.71458333333333,0.811251376,2347.5,
75-25_co-cultureA2780_15and20_Day3_FITC_Tile-0_C1.tif,37.77708333333333,0.858100752,2525.3,0.696727785
75-25_co-cultureA2780_15and20_Day3_FITC_Tile-0_C4.tif,20.023611111111112,0.454833307,1338.8,0.631725196
75-25_co-cultureA2780_15and20_Day3_FITC_Tile-1_A1.tif,3.714444444444444,0.084373046,338.61,0.537214071
75-25_co-cultureA2780_15and20_Day3_FITC_Tile-1_A4.tif,17.613194444444446,0.400081056,1209.3,
75-25_co-cultureA2780_15and20_Day3_FITC_Tile-1_B1.tif,47.578472222222224,1.080737823,3295.0,
75-25_co-cultureA2780_15and20_Day3_FITC_Tile-1_B4.tif,27.930555555555557,0.634438358,1779.8,
75-25_co-cultureA2780_15and20_Day3_FITC_Tile-1_C1.tif,33.58819444444444,0.762950773,2279.2,
75-25_co-cultureA2780_15and20_Day3_FITC_Tile-1_C4.tif,23.60486111111111,0.536180861,1604.8,
75-25_co-cultureA2780_15and20_Day3_FITC_Tile-2_A1.tif,67.25069444444445,1.527589385,3867.0,
75-25_co-cultureA2780_15and20_Day3_FITC_Tile-2_A4.tif,49.71805555555555,1.129338136,3827.1,
75-25_co-cultureA2780_15and20_Day3_FITC_Tile-2_B1.tif,48.920833333333334,1.111229353,3225.3,
75-25_co-cultureA2780_15and20_Day3_FITC_Tile-2_B4.tif,27.631944444444443,0.627655452,2760.1,
75-25_co-cultureA2780_15and20_Day3_FITC_Tile-2_C1.tif,64.50208333333333,1.465155098,4465.9,
75-25_co-cultureA2780_15and20_Day3_FITC_Tile-2_C4.tif,30.161805555555556,0.685120866,2737.3,
75-25_co-cultureA2780_15and20_Day3_FITC_Tile-3_A1.tif,40.78194444444445,0.926355719,2363.2,
75-25_co-cultureA2780_15and20_Day3_FITC_Tile-3_A4.tif,44.27847222222223,1.00577882,2728.8,
75-25_co-cultureA2780_15and20_Day3_FITC_Tile-3_B1.tif,46.83680555555556,1.063890976,2943.6,
75-25_co-cultureA2780_15and20_Day3_FITC_Tile-3_B4.tif,33.20902777777778,0.754338059,1842.4,
75-25_co-cultureA2780_15and20_Day3_FITC_Tile-3_C1.tif,48.010416666666664,1.090549376,3023.3,
75-25_co-cultureA2780_15and20_Day3_FITC_Tile-3_C4.tif,33.78541666666667,0.767430646,2181.0,
