Image,Cells µm^2,Confluency %,Perimeter µm,Unnamed: 4
25-75_co-cultureA2780_15and20_Day16_FITC_Tile-0_B6.tif,522.2284722222222,11.86234101,28170.0,
25-75_co-cultureA2780_15and20_Day16_FITC_Tile-0_C3.tif,282.6472222222222,6.420289037,18703.2,14.98808829
25-75_co-cultureA2780_15and20_Day16_FITC_Tile-0_C6.tif,984.03125,22.35212148,38903.1,10.02641595
25-75_co-cultureA2780_15and20_Day16_FITC_Tile-1_A3.tif,342.75347222222223,7.785593443,18319.0,17.60978676
25-75_co-cultureA2780_15and20_Day16_FITC_Tile-1_A6.tif,425.5854166666667,9.667108572,20904.1,
25-75_co-cultureA2780_15and20_Day16_FITC_Tile-1_B3.tif,388.3215277777778,8.820664954,22785.0,
25-75_co-cultureA2780_15and20_Day16_FITC_Tile-1_B6.tif,577.8895833333333,13.12667475,31667.1,
25-75_co-cultureA2780_15and20_Day16_FITC_Tile-1_C3.tif,311.66041666666666,7.079319374,20514.3,
25-75_co-cultureA2780_15and20_Day16_FITC_Tile-1_C6.tif,491.1736111111111,11.15693452,25657.5,
25-75_co-cultureA2780_15and20_Day16_FITC_Tile-2_A3.tif,151.97361111111113,3.452057663,9523.7,
25-75_co-cultureA2780_15and20_Day16_FITC_Tile-2_A6.tif,798.6208333333333,18.14055182,34122.7,
25-75_co-cultureA2780_15and20_Day16_FITC_Tile-2_B3.tif,358.01180555555555,8.132184184,17950.6,
25-75_co-cultureA2780_15and20_Day16_FITC_Tile-2_B6.tif,388.40972222222223,8.822668278,20262.5,
25-75_co-cultureA2780_15and20_Day16_FITC_Tile-2_C3.tif,140.31666666666666,3.187271927,9351.6,
25-75_co-cultureA2780_15and20_Day16_FITC_Tile-2_C6.tif,717.5666666666667,16.29941864,30893.1,
25-75_co-cultureA2780_15and20_Day16_FITC_Tile-3_A3.tif,207.05069444444445,4.703125306,15201.8,
25-75_co-cultureA2780_15and20_Day16_FITC_Tile-3_A6.tif,420.1354166666667,9.543312644,21954.1,
25-75_co-cultureA2780_15and20_Day16_FITC_Tile-3_B3.tif,462.4631944444444,10.50478173,25535.1,
25-75_co-cultureA2780_15and20_Day16_FITC_Tile-3_B6.tif,353.5,8.029699201,23825.0,
25-75_co-cultureA2780_15and20_Day16_FITC_Tile-3_C3.tif,351.36319444444445,7.981161985,22371.0,
25-75_co-cultureA2780_15and20_Day16_FITC_Tile-3_C6.tif,921.3,20.92719059,31887.6,
25-75_co-cultureA2780_15and20_Day16_FITC_Tile-4_A3.tif,292.07916666666665,6.634534233,18421.5,
25-75_co-cultureA2780_15and20_Day16_FITC_Tile-4_A6.tif,1043.2555555555557,23.69739265,41089.8,
25-75_co-cultureA2780_15and20_Day16_FITC_Tile-4_B3.tif,387.3694444444444,8.799038525,21175.9,
25-75_co-cultureA2780_15and20_Day16_FITC_Tile-4_B6.tif,381.6444444444445,8.668996013,24031.3,
25-75_co-cultureA2780_15and20_Day16_FITC_Tile-4_C3.tif,325.2215277777778,7.387357968,14302.7,
25-75_co-cultureA2780_15and20_Day16_FITC_Tile-4_C6.tif,892.504861111111,20.27311335,34330.4,
25-75_co-cultureA2780_15and20_Day16_FITC_Tile-5_A3.tif,201.67777777777775,4.581080314,15063.8,
25-75_co-cultureA2780_15and20_Day16_FITC_Tile-5_A6.tif,578.3951388888888,13.13815837,29791.9,
25-75_co-cultureA2780_15and20_Day16_FITC_Tile-5_B3.tif,374.4333333333333,8.505196711,23625.8,
25-75_co-cultureA2780_15and20_Day16_FITC_Tile-5_B6.tif,424.7493055555556,9.648116434,25832.5,
25-75_co-cultureA2780_15and20_Day16_FITC_Tile-5_C3.tif,383.5701388888889,8.712737872,24051.2,
25-75_co-cultureA2780_15and20_Day16_FITC_Tile-5_C6.tif,644.95,14.64994201,32190.6,
25-75_co-cultureA2780_15and20_Day18_FITC_Tile-0_A3.tif,441.3041666666667,10.02415761,21545.8,5.755837632
25-75_co-cultureA2780_15and20_Day18_FITC_Tile-0_A6.tif,582.401388888889,13.22915974,31113.6,7.41613011
